"#","Seq.","Album","Song","Spotify total","Spotify daily","AOD total"
"1","241","Features","IDGAF (feat. Yeat)","530,529,886","217,553","1,037,406,627"
"2","19","Up 2 Më","Monëy so big","448,216,830","144,808","831,357,506"
"3","108","Lyfë","Out thë way","430,986,311","155,283","799,398,150"
"4","142","2093","If We Being Rëal","315,381,469","328,670","584,973,017"
"5","103","Lyfë","Flawlëss (feat. Lil Uzi Vert)","293,368,966","111,420","544,143,985"
"6","110","Lyfë","Talk","292,094,471","101,277","541,780,037"
"7","44","4L","Sorry Bout That","245,945,179","78,377","456,181,823"
"8","139","2093","Breathe","222,867,002","142,289","413,376,166"
"9","91","2 Alivë","On tha linë","203,634,591","68,262","377,703,679"
"10","14","Up 2 Më","Gët Busy","186,479,538","59,033","345,884,298"
"11","93","2 Alivë","Poppin","177,169,720","51,172","328,616,345"
"12","184","Orphan","Already Rich","176,045,648","70,773","326,531,404"
"13","26","Up 2 Më","Turban","153,508,747","37,544","284,729,712"
"14","125","AftërLyfe","Nun id change","150,018,017","92,071","278,255,068"
"15","183","Orphan","My wrist","107,606,284","47,523","199,589,319"
"16","94","2 Alivë","Rackz got më (feat. Gunna)","107,512,961","27,435","199,416,222"
"17","205","Trëndi","Mad bout that","102,190,812","29,708","189,544,642"
"18","11","Up 2 Më","Dëserve it","96,822,499","20,382","179,587,436"
"19","23","Up 2 Më","Swërved It","94,292,485","34,265","174,894,738"
"20","262","Features","LOCK IT UP (feat. Yeat, midwxst & Matt Ox)","89,222,180","24,649","157,793,707"
"21","40","4L","Off Tha Lot","87,276,142","21,547","161,880,748"
"22","38","4L","Money Twërk","84,142,081","24,457","156,067,657"
"23","28","Up 2 Më","U could tëll","83,848,629","26,399","155,523,359"
"24","130","AftërLyfe","Split","69,897,836","20,463","129,647,275"
"25","73","2 Alivë","Big tonka (feat. Lil Uzi Vert)","66,743,045","21,272","123,795,734"
"26","81","2 Alivë","Jus bëtter","65,168,318","21,332","120,874,913"
"27","109","Lyfë","Systëm","64,913,526","26,749","120,402,322"
"28","182","Orphan","bigger thën everything","61,251,504","23,729","113,609,963"
"29","123","AftërLyfe","No morë talk","57,434,108","26,449","106,529,415"
"30","76","2 Alivë","Doublë","56,887,460","15,105","105,515,486"
"31","29","Up 2 Më","Ya Ya","55,189,592","17,605","102,366,262"
"32","229","Features","Yam","54,071,295","22,315","100,292,032"
"33","157","2093","Tell më","53,415,497","55,196","99,075,651"
"34","141","2093","ILUV","52,420,151","86,228","97,229,472"
"35","119","AftërLyfe","How it go","50,041,318","16,106","92,817,187"
"36","210","Rich Minion","Rich Minion","46,541,269","5,806","86,325,257"
"37","77","2 Alivë","Dub","46,511,005","12,232","86,269,123"
"38","98","2 Alivë","Still countin","45,737,064","13,210","84,833,609"
"39","21","Up 2 Më","Rokstar","44,922,236","14,057","83,322,257"
"40","27","Up 2 Më","Twizzy Rich","43,982,838","16,864","81,579,851"
"41","158","2093","U Should Know","42,215,361","36,557","78,301,515"
"42","117","AftërLyfe","Bëttr 0ff","41,480,283","24,450","76,938,085"
"43","107","Lyfë","Krank","39,949,479","18,558","74,098,733"
"44","10","Up 2 Më","Cmon","39,587,478","10,958","73,427,289"
"45","150","2093","Psycho CEO","39,070,014","27,509","72,467,491"
"46","13","Up 2 Më","Got rich","37,538,014","13,162","69,625,921"
"47","25","Up 2 Më","Trëndy way (feat. SeptembersRich)","37,355,053","13,729","69,286,563"
"48","17","Up 2 Më","Lying 4 fun","37,094,122","12,898","68,802,585"
"49","203","Trëndi","Fukit","36,313,974","13,948","67,355,558"
"50","121","AftërLyfe","Mysëlf","33,756,988","29,223","62,612,832"
"51","79","2 Alivë","Hatër","33,090,363","12,008","61,376,369"
"52","112","Lyfë","Wat it feel lykë","32,416,365","10,303","60,126,230"
"53","206","Trëndi","Tonka 2","31,612,284","6,762","58,634,812"
"54","155","2093","Stand On It (with Future)","31,573,378","17,198","58,562,648"
"55","212","King tonka","Heavy stunts (with Don Toliver)","30,756,654","27,304","57,047,780"
"56","128","AftërLyfe","Shmunk (feat. YoungBoy Never Broke Again)","30,375,889","7,462","56,341,533"
"57","252","Features","Fuk Tha Clout (feat. Yeat)","29,312,174","11,971","55,389,661"
"58","95","2 Alivë","Rollin","29,269,598","12,135","54,289,572"
"59","89","2 Alivë","Nvr again","29,180,298","13,216","54,123,937"
"60","285","Features","5 2 Üh 60 (feat. Yeat)","29,084,273","8,820","53,945,829"
"61","83","2 Alivë","Kant rëlax","28,301,585","8,875","52,494,091"
"62","111","Lyfë","Up off X","26,873,840","13,027","49,845,894"
"63","92","2 Alivë","Outsidë (feat. Young Thug)","26,213,016","9,855","48,620,190"
"64","56","Alivë","Diëd B4","26,021,527","9,359","48,265,014"
"65","214","GEEKED UP","GEEKED UP (FEAT. YEAT)","25,043,684","36,589","48,996,389"
"66","96","2 Alivë","Rëal six","23,994,906","8,747","44,506,015"
"67","16","Up 2 Më","Kant changë","23,696,070","10,242","43,951,731"
"68","164","LYFESTYLE","GEEK TIMË","23,653,668","44,914","43,873,083"
"69","145","2093","Morë","23,604,607","17,085","43,782,084"
"70","99","2 Alivë","Taliban","22,286,704","8,937","41,337,623"
"71","101","Lyfë","Can’t stop it","22,068,206","7,664","40,932,351"
"72","72","2 Alivë","3G (feat. Lil Uzi Vert)","22,012,403","7,924","40,828,847"
"73","84","2 Alivë","Luh gëek","21,930,761","8,338","40,677,416"
"74","127","AftërLyfe","Shhhh","21,295,359","12,192","39,498,866"
"75","78","2 Alivë","Gëek high (feat. Ken Carson)","20,944,939","9,427","38,848,903"
"76","148","2093","Nothing Changë","20,143,114","14,018","37,361,669"
