"#","Seq.","Album","Song","Spotify total","Spotify daily","AOD total"
"1","266","Features","IDGAF (feat. Yeat)","583,178,355","225,778","1,140,362,701"
"2","19","Up 2 Më","Monëy so big","479,872,499","169,412","890,072,309"
"3","108","Lyfë","Out thë way","466,664,740","178,150","865,574,426"
"4","164","2093","If We Being Rëal","377,552,517","242,062","700,288,184"
"5","103","Lyfë","Flawlëss (feat. Lil Uzi Vert)","317,741,970","121,600","589,350,983"
"6","110","Lyfë","Talk","312,954,718","87,943","580,471,540"
"7","66","4L","Sorry Bout That","264,095,836","83,910","489,847,597"
"8","161","2093","Breathe","251,365,874","123,766","466,235,936"
"9","91","2 Alivë","On tha linë","220,063,142","94,759","408,175,316"
"10","14","Up 2 Më","Gët Busy","200,982,720","75,990","372,784,758"
"11","187","Orphan","Already Rich","190,589,881","69,401","353,508,017"
"12","93","2 Alivë","Poppin","188,674,259","52,786","349,954,902"
"13","126","AftërLyfe","Nun id change","172,307,443","98,943","319,597,568"
"14","26","Up 2 Më","Turban","162,544,979","39,424","301,490,052"
"15","227","DANGEROUS SUMMER","COMË N GO","132,804,672","819,597","246,327,433"
"16","185","Orphan","My wrist","117,264,632","36,372","217,503,612"
"17","94","2 Alivë","Rackz got më (feat. Gunna)","113,699,809","26,831","210,891,542"
"18","212","Trëndi","Mad bout that","110,214,140","38,664","204,426,289"
"19","23","Up 2 Më","Swërved It","102,422,555","35,967","189,974,379"
"20","11","Up 2 Më","Dëserve it","101,300,837","18,906","187,893,805"
"21","260","Features","LOCK IT UP (feat. Yeat, midwxst & Matt Ox)","94,611,453","28,142","167,324,895"
"22","62","4L","Off Tha Lot","93,301,615","29,806","173,056,768"
"23","60","4L","Money Twërk","92,427,453","33,506","171,435,364"
"24","28","Up 2 Më","U could tëll","90,416,544","31,250","167,705,509"
"25","131","AftërLyfe","Split","74,594,777","26,962","138,359,138"
"26","73","2 Alivë","Big tonka (feat. Lil Uzi Vert)","71,821,497","24,249","133,215,230"
"27","109","Lyfë","Systëm","71,811,106","34,086","133,195,957"
"28","81","2 Alivë","Jus bëtter","70,380,835","24,523","130,543,076"
