"#","Seq.","Album","Song","Spotify total","Spotify daily","AOD total"
"1","254","Features","IDGAF (feat. Yeat)","555,991,548","216,648","1,087,194,768"
"2","19","Up 2 Më","Monëy so big","463,198,053","114,470","859,144,843"
"3","108","Lyfë","Out thë way","447,753,142","128,635","830,497,453"
"4","164","2093","If We Being Rëal","347,786,849","235,346","645,078,873"
"5","103","Lyfë","Flawlëss (feat. Lil Uzi Vert)","304,975,073","83,458","565,671,120"
"6","110","Lyfë","Talk","302,996,510","76,508","562,001,259"
"7","66","4L","Sorry Bout That","254,932,655","68,829","472,851,892"
"8","161","2093","Breathe","237,258,411","99,661","440,069,510"
"9","91","2 Alivë","On tha linë","211,005,062","53,048","391,374,510"
"10","14","Up 2 Më","Gët Busy","193,190,921","51,453","358,332,645"
"11","181","Orphan","Already Rich","183,274,272","52,086","339,939,135"
"12","93","2 Alivë","Poppin","182,663,827","37,505","338,806,875"
"13","125","AftërLyfe","Nun id change","160,209,810","78,327","297,158,917"
"14","26","Up 2 Më","Turban","157,640,383","29,141","292,393,116"
"15","184","Orphan","My wrist","112,564,279","32,906","208,785,462"
"16","94","2 Alivë","Rackz got më (feat. Gunna)","110,482,163","21,637","204,923,531"
"17","207","Trëndi","Mad bout that","105,675,340","25,185","196,007,783"
"18","11","Up 2 Më","Dëserve it","98,907,495","15,421","183,454,709"
"19","23","Up 2 Më","Swërved It","97,858,874","29,019","181,509,715"
"20","274","Features","LOCK IT UP (feat. Yeat, midwxst & Matt Ox)","91,733,704","17,868","162,235,458"
"21","62","4L","Off Tha Lot","89,849,098","20,623","166,653,095"
"22","60","4L","Money Twërk","87,775,467","29,848","162,806,901"
"23","28","Up 2 Më","U could tëll","86,699,795","21,100","160,811,733"
"24","130","AftërLyfe","Split","72,054,610","14,310","133,647,683"
"25","73","2 Alivë","Big tonka (feat. Lil Uzi Vert)","69,010,241","16,668","128,000,954"
"26","109","Lyfë","Systëm","67,800,657","23,376","125,757,404"
"27","81","2 Alivë","Jus bëtter","67,368,812","17,469","124,956,413"
"28","183","Orphan","bigger thën everything","63,826,653","20,712","118,386,378"
"29","123","AftërLyfe","No morë talk","60,246,592","19,272","111,746,041"
"30","163","2093","ILUV","59,959,205","50,415","111,212,992"
"31","179","2093","Tell më","59,027,010","39,009","109,483,947"
"32","76","2 Alivë","Doublë","58,745,469","15,270","108,961,742"
"33","29","Up 2 Më","Ya Ya","56,981,835","13,624","105,690,534"
"34","242","Features","Yam","56,280,042","15,444","104,388,840"
"35","119","AftërLyfe","How it go","51,881,652","13,606","96,230,658"
"36","77","2 Alivë","Dub","47,826,508","10,172","88,709,133"
"37","98","2 Alivë","Still countin","47,436,986","13,144","87,986,643"
"38","213","Rich Minion","Rich Minion","47,201,271","4,753","87,549,436"
"39","21","Up 2 Më","Rokstar","46,591,383","13,483","86,418,209"
"40","27","Up 2 Më","Twizzy Rich","46,518,548","23,029","86,283,114"
"41","180","2093","U Should Know","45,944,017","28,883","85,217,468"
"42","117","AftërLyfe","Bëttr 0ff","44,196,637","18,577","81,976,408"
"43","107","Lyfë","Krank","42,543,879","19,951","78,910,854"
"44","172","2093","Psycho CEO","41,912,702","21,013","77,740,140"
"45","10","Up 2 Më","Cmon","40,814,080","9,217","75,702,404"
"46","13","Up 2 Më","Got rich","39,007,183","11,540","72,350,952"
"47","25","Up 2 Më","Trëndy way (feat. SeptembersRich)","38,938,987","11,907","72,224,461"
"48","17","Up 2 Më","Lying 4 fun","38,640,109","12,518","71,670,099"
"49","205","Trëndi","Fukit","37,840,029","10,581","70,186,102"
"50","121","AftërLyfe","Mysëlf","37,011,240","27,389","68,648,855"
"51","79","2 Alivë","Hatër","34,249,867","8,673","63,527,030"
"52","186","Orphan","Heavy stunts","33,661,537","19,456","62,435,789"
"53","112","Lyfë","Wat it feel lykë","33,650,887","9,817","62,416,035"
"54","177","2093","Stand On It (with Future)","33,336,861","12,577","61,833,576"
