"#","Seq.","Album","Song","Spotify total","Spotify daily","AOD total"
"1","254","Features","IDGAF (feat. Yeat)","563,999,855","197,055","1,102,854,340"
"2","19","Up 2 Më","Monëy so big","467,494,213","105,649","867,113,408"
"3","108","Lyfë","Out thë way","452,884,388","119,149","840,014,944"
"4","164","2093","If We Being Rëal","356,438,465","209,083","661,125,985"
"5","103","Lyfë","Flawlëss (feat. Lil Uzi Vert)","308,249,482","81,936","571,744,529"
"6","110","Lyfë","Talk","305,905,989","67,995","567,397,793"
"7","66","4L","Sorry Bout That","257,495,171","63,801","477,604,875"
"8","161","2093","Breathe","241,104,706","91,929","447,203,660"
"9","91","2 Alivë","On tha linë","213,457,523","61,042","395,923,361"
"10","14","Up 2 Më","Gët Busy","195,243,654","53,549","362,140,077"
"11","184","Orphan","Already Rich","185,370,285","54,325","343,826,843"
"12","93","2 Alivë","Poppin","184,285,017","40,112","341,813,876"
"13","125","AftërLyfe","Nun id change","163,676,766","85,839","303,589,466"
"14","26","Up 2 Më","Turban","158,921,225","31,931","294,768,836"
"15","182","Orphan","My wrist","113,952,425","31,544","211,360,211"
"16","94","2 Alivë","Rackz got më (feat. Gunna)","111,363,997","22,674","206,559,166"
"17","207","Trëndi","Mad bout that","106,805,897","26,884","198,104,752"
"18","11","Up 2 Më","Dëserve it","99,552,829","17,300","184,651,682"
"19","23","Up 2 Më","Swërved It","99,045,412","32,136","183,710,519"
"20","273","Features","LOCK IT UP (feat. Yeat, midwxst & Matt Ox)","92,463,084","17,183","163,525,402"
"21","62","4L","Off Tha Lot","90,741,744","21,923","168,308,784"
"22","60","4L","Money Twërk","89,091,034","33,603","165,247,029"
"23","28","Up 2 Më","U could tëll","87,670,782","25,576","162,612,730"
"24","130","AftërLyfe","Split","72,661,477","15,340","134,773,306"
"25","73","2 Alivë","Big tonka (feat. Lil Uzi Vert)","69,733,794","17,691","129,343,008"
"26","109","Lyfë","Systëm","68,830,495","24,771","127,667,559"
"27","81","2 Alivë","Jus bëtter","68,131,955","20,135","126,371,899"
"28","183","Orphan","bigger thën everything","64,659,158","20,006","119,930,517"
"29","163","2093","ILUV","61,978,421","48,976","114,958,257"
"30","123","AftërLyfe","No morë talk","61,058,536","20,656","113,252,044"
"31","179","2093","Tell më","60,569,500","37,804","112,344,974"
"32","76","2 Alivë","Doublë","59,381,364","15,154","110,141,207"
"33","29","Up 2 Më","Ya Ya","57,539,543","13,902","106,724,977"
"34","242","Features","Yam","56,924,605","15,338","105,584,383"
"35","119","AftërLyfe","How it go","52,452,450","14,304","97,289,381"
"36","77","2 Alivë","Dub","48,236,996","10,092","89,470,510"
"37","98","2 Alivë","Still countin","47,947,459","12,830","88,933,474"
"38","27","Up 2 Më","Twizzy Rich","47,521,841","24,143","88,144,033"
"39","213","Rich Minion","Rich Minion","47,387,932","5,257","87,895,657"
