"#","Seq.","Album","Song","Spotify total","Spotify daily","AOD total"
"1","261","Features","IDGAF (feat. Yeat)","591,268,644","203,459","1,156,182,670"
"2","19","Up 2 Më","Monëy so big","485,588,115","144,801","900,673,691"
"3","108","Lyfë","Out thë way","472,905,541","148,787","877,149,926"
"4","143","2093","If We Being Rëal","386,456,990","213,438","716,804,289"
"5","103","Lyfë","Flawlëss (feat. Lil Uzi Vert)","321,851,621","96,731","596,973,605"
"6","110","Lyfë","Talk","316,073,306","84,294","586,255,928"
"7","44","4L","Sorry Bout That","267,266,036","88,708","495,727,716"
"8","140","2093","Breathe","256,093,681","122,790","475,005,120"
"9","91","2 Alivë","On tha linë","223,330,839","81,500","414,236,273"
"10","14","Up 2 Më","Gët Busy","203,574,335","68,599","377,591,712"
"11","210","Already Rich","Already Rich","193,158,164","66,738","358,271,694"
"12","93","2 Alivë","Poppin","190,581,687","53,528","353,492,818"
"13","126","AftërLyfe","Nun id change","176,253,475","109,614","326,916,707"
"14","26","Up 2 Më","Turban","164,044,987","41,710","304,272,282"
"15","221","DANGEROUS SUMMER","COMË N GO","160,670,128","670,685","298,012,560"
"16","211","My wrist","My wrist (with Young Thug)","118,676,624","37,714","220,122,588"
"17","94","2 Alivë","Rackz got më (feat. Gunna)","114,709,894","28,776","212,765,058"
"18","206","Trëndi","Mad bout that","111,747,026","49,481","207,269,501"
"19","23","Up 2 Më","Swërved It","103,728,974","34,064","192,397,538"
"20","11","Up 2 Më","Dëserve it","102,026,873","19,555","189,240,464"
"21","256","Features","LOCK IT UP (feat. Yeat, midwxst & Matt Ox)","95,674,044","26,528","169,204,139"
"22","40","4L","Off Tha Lot","94,437,738","32,200","175,164,060"
"23","38","4L","Money Twërk","93,671,759","37,397","173,743,315"
"24","28","Up 2 Më","U could tëll","91,487,677","29,445","169,692,258"
"25","131","AftërLyfe","Split","75,664,456","32,894","140,343,189"
"26","109","Lyfë","Systëm","73,109,825","33,742","135,604,834"
"27","73","2 Alivë","Big tonka (feat. Lil Uzi Vert)","72,696,734","24,264","134,838,629"
"28","81","2 Alivë","Jus bëtter","71,439,851","33,694","132,507,350"
"29","142","2093","ILUV","69,017,332","57,011","128,014,037"
"30","212","bigger thën everything","bigger thën everything","67,429,817","21,358","125,069,498"
"31","158","2093","Tell më","66,181,734","42,242","122,754,542"
"32","124","AftërLyfe","No morë talk","64,481,313","32,884","119,600,584"
"33","76","2 Alivë","Doublë","62,287,178","27,118","115,530,880"
"34","29","Up 2 Më","Ya Ya","59,803,602","20,555","110,924,319"
"35","299","Features","Yam","59,470,900","22,433","110,307,220"
"36","120","AftërLyfe","How it go","54,969,880","22,863","101,958,683"
"37","159","2093","U Should Know","51,431,953","31,934","95,396,500"
"38","27","Up 2 Më","Twizzy Rich","51,251,345","28,544","95,061,507"
"39","98","2 Alivë","Still countin","50,086,104","18,295","92,900,206"
"40","77","2 Alivë","Dub","50,045,777","16,603","92,825,407"
"41","21","Up 2 Më","Rokstar","49,553,532","21,719","91,912,386"
"42","118","AftërLyfe","Bëttr 0ff","48,823,253","36,122","90,557,857"
"43","208","Rich Minion","Rich Minion","48,101,664","6,496","89,219,447"
"44","107","Lyfë","Krank","46,375,003","28,181","86,016,819"
"45","151","2093","Psycho CEO","45,793,039","25,722","84,937,386"
"46","10","Up 2 Më","Cmon","42,847,703","12,632","79,474,348"
"47","122","AftërLyfe","Mysëlf","42,783,274","38,136","79,354,844"
"48","175","LYFESTYLE","ORCHESTRATË","42,112,701","124,124","78,111,058"
"49","25","Up 2 Më","Trëndy way (feat. SeptembersRich)","41,635,751","17,764","77,226,407"
"50","13","Up 2 Më","Got rich","41,402,512","17,764","76,793,793"
"51","17","Up 2 Më","Lying 4 fun","41,196,561","17,471","76,411,793"
"52","204","Trëndi","Fukit","40,407,754","15,853","74,948,706"
"53","230","DOG HOUSE","DOG HOUSE (feat. Julia Wolf & Yeat)","39,414,093","110,618","77,071,381"
"54","213","King tonka","Heavy stunts (with Don Toliver)","37,774,472","30,991","70,064,468"
"55","79","2 Alivë","Hatër","36,442,119","14,852","67,593,206"
"56","112","Lyfë","Wat it feel lykë","35,870,444","15,374","66,532,858"
"57","156","2093","Stand On It (with Future)","35,748,085","14,340","66,305,905"
"58","265","Features","GEEKED UP (FEAT. YEAT)","33,656,186","36,509","65,846,409"
"59","207","Trëndi","Tonka 2","33,575,384","8,293","62,275,957"
"60","89","2 Alivë","Nvr again","33,278,117","17,417","61,724,584"
"61","165","LYFESTYLE","GEEK TIMË","33,229,739","37,598","61,634,852"
"62","95","2 Alivë","Rollin","33,190,472","19,667","61,562,019"
"63","129","AftërLyfe","Shmunk (feat. YoungBoy Never Broke Again)","32,419,988","8,776","60,132,917"
"64","243","Features","Fuk Tha Clout (feat. Yeat)","31,948,069","9,420","60,370,668"
"65","298","Features","5 2 Üh 60 (feat. Yeat)","31,582,220","11,482","58,579,017"
"66","83","2 Alivë","Kant rëlax","31,000,587","11,975","57,500,198"
"67","111","Lyfë","Up off X","30,603,862","16,972","56,764,349"
"68","92","2 Alivë","Outsidë (feat. Young Thug)","29,319,833","13,307","54,382,719"
"69","56","Alivë","Diëd B4","29,113,903","12,570","54,000,758"
"70","220","DANGEROUS SUMMER","2TONE","28,273,216","84,908","52,441,443"
"71","146","2093","Morë","27,796,771","15,520","51,557,728"
"72","141","2093","Familia","27,554,041","35,644","51,107,510"
"73","269","Features","Rendezvous (feat. Yeat)","27,221,298","638,951","53,256,917"
"74","217","The Bell","The Bell","27,157,843","27,405","50,372,638"
"75","215","GO AGAIN","GO AGAIN (feat. Superheaven)","27,087,102","27,466","53,309,719"
"76","16","Up 2 Më","Kant changë","26,845,226","13,580","49,792,793"
"77","96","2 Alivë","Rëal six","26,770,007","12,555","49,653,276"
"78","219","DANGEROUS SUMMER","IM YEAT","26,187,560","47,881","48,572,948"
"79","84","2 Alivë","Luh gëek","25,244,398","15,887","46,823,561"
"80","99","2 Alivë","Taliban","25,087,254","12,101","46,532,089"
"81","101","Lyfë","Can’t stop it","24,504,992","9,369","45,452,104"
"82","128","AftërLyfe","Shhhh","24,204,510","12,136","44,894,767"
"83","72","2 Alivë","3G (feat. Lil Uzi Vert)","24,014,674","8,835","44,542,657"
"84","168","LYFESTYLE","GONE 4 A MIN","23,865,454","28,901","44,265,882"
"85","149","2093","Nothing Changë","23,723,689","13,736","44,002,935"
"86","78","2 Alivë","Gëek high (feat. Ken Carson)","23,484,517","11,234","43,559,316"
"87","138","2093","As We Speak (feat. Drake)","23,478,545","15,945","43,548,240"
"88","228","DANGEROUS SUMMER","PUT IT ONG","23,015,261","49,907","42,688,936"
"89","145","2093","Lyfestylë (with Lil Wayne)","22,901,898","11,409","42,478,669"
"90","121","AftërLyfe","Hëavyweight","21,639,772","17,244","40,137,665"
"91","160","LYFESTYLE","BË QUIET (FEAT. KODAK BLACK)","21,243,087","28,516","39,401,890"
