"#","Seq.","Album","Song","Spotify total","Spotify daily","AOD total"
"1","268","Features","IDGAF (feat. Yeat)","597,804,234","195,542","1,168,962,539"
"2","19","Up 2 Më","Monëy so big","490,184,947","145,258","909,199,941"
"3","108","Lyfë","Out thë way","478,020,562","167,943","886,637,318"
"4","143","2093","If We Being Rëal","393,555,445","228,648","729,970,574"
"5","103","Lyfë","Flawlëss (feat. Lil Uzi Vert)","324,976,887","98,871","602,770,379"
"6","110","Lyfë","Talk","318,684,873","79,342","591,099,889"
"7","44","4L","Sorry Bout That","270,134,726","89,943","501,048,591"
"8","140","2093","Breathe","260,040,096","122,530","482,324,970"
"9","91","2 Alivë","On tha linë","226,129,141","95,401","419,426,592"
"10","14","Up 2 Më","Gët Busy","205,924,971","80,308","381,951,695"
"11","187","Orphan","Already Rich","195,318,004","60,894","362,277,786"
"12","93","2 Alivë","Poppin","192,307,851","59,544","356,694,525"
"13","228","DANGEROUS SUMMER","COMË N GO","181,648,087","604,683","336,922,688"
"14","126","AftërLyfe","Nun id change","180,156,652","116,911","334,156,359"
"15","26","Up 2 Më","Turban","165,407,075","44,479","306,798,696"
"16","188","Orphan","My wrist","119,880,808","36,608","222,356,121"
"17","94","2 Alivë","Rackz got më (feat. Gunna)","115,619,165","30,676","214,451,583"
"18","212","Trëndi","Mad bout that","113,126,076","38,404","209,827,377"
"19","23","Up 2 Më","Swërved It","104,880,638","35,234","194,533,656"
"20","11","Up 2 Më","Dëserve it","102,689,059","21,773","190,468,693"
"21","264","Features","LOCK IT UP (feat. Yeat, midwxst & Matt Ox)","96,514,142","25,618","170,689,892"
"22","40","4L","Off Tha Lot","95,500,404","35,064","177,135,104"
"23","38","4L","Money Twërk","94,887,491","47,911","175,998,267"
"24","28","Up 2 Më","U could tëll","92,490,228","34,984","171,551,799"
"25","131","AftërLyfe","Split","76,546,295","24,909","141,978,833"
"26","109","Lyfë","Systëm","74,307,218","38,216","137,825,771"
"27","73","2 Alivë","Big tonka (feat. Lil Uzi Vert)","73,460,423","25,632","136,255,127"
"28","81","2 Alivë","Jus bëtter","72,480,403","31,385","134,437,376"
"29","142","2093","ILUV","70,729,113","51,101","131,189,066"
"30","189","Orphan","bigger thën everything","68,115,502","21,141","126,341,314"
"31","158","2093","Tell më","67,548,441","42,748","125,289,523"
"32","124","AftërLyfe","No morë talk","65,661,317","40,923","121,789,267"
"33","76","2 Alivë","Doublë","63,157,848","34,828","117,145,808"
"34","29","Up 2 Më","Ya Ya","60,399,312","21,043","112,029,247"
"35","275","Features","Yam","60,123,488","18,117","111,517,646"
"36","120","AftërLyfe","How it go","55,772,693","25,420","103,447,748"
"37","159","2093","U Should Know","52,406,381","30,251","97,203,879"
"38","27","Up 2 Më","Twizzy Rich","52,252,178","34,360","96,917,862"
"39","98","2 Alivë","Still countin","50,660,227","20,436","93,965,095"
"40","77","2 Alivë","Dub","50,543,250","16,242","93,748,125"
"41","21","Up 2 Më","Rokstar","50,213,244","21,917","93,136,027"
"42","118","AftërLyfe","Bëttr 0ff","50,141,083","41,629","93,002,182"
"43","218","Rich Minion","Rich Minion","48,297,455","6,399","89,582,602"
"44","107","Lyfë","Krank","47,339,788","29,062","87,806,312"
"45","151","2093","Psycho CEO","46,556,543","25,222","86,353,541"
"46","175","LYFESTYLE","ORCHESTRATË","46,077,248","136,103","85,464,540"
"47","122","AftërLyfe","Mysëlf","44,054,598","37,455","81,712,908"
"48","240","Rendezvous","Rendezvous (feat. Yeat)","43,681,911","387,747","85,461,169"
"49","10","Up 2 Më","Cmon","43,300,115","17,180","80,313,486"
"50","237","DOG HOUSE","DOG HOUSE (feat. Julia Wolf & Yeat)","42,608,741","89,476","83,318,282"
"51","25","Up 2 Më","Trëndy way (feat. SeptembersRich)","42,252,136","17,947","78,369,684"
"52","13","Up 2 Më","Got rich","41,992,491","19,322","77,888,092"
"53","17","Up 2 Më","Lying 4 fun","41,796,380","19,103","77,524,343"
"54","210","Trëndi","Fukit","40,966,309","18,455","75,984,719"
"55","220","King tonka","Heavy stunts (with Don Toliver)","38,685,691","24,089","71,754,606"
"56","79","2 Alivë","Hatër","36,964,470","20,415","68,562,068"
"57","112","Lyfë","Wat it feel lykë","36,408,186","15,907","67,530,267"
"58","156","2093","Stand On It (with Future)","36,232,575","14,768","67,204,542"
"59","222","GEEKED UP","GEEKED UP (FEAT. YEAT)","34,897,071","42,181","68,274,130"
"60","165","LYFESTYLE","GEEK TIMË","34,250,479","27,155","63,528,130"
"61","89","2 Alivë","Nvr again","33,916,113","24,945","62,907,945"
"62","95","2 Alivë","Rollin","33,864,509","24,621","62,812,229"
"63","213","Trëndi","Tonka 2","33,855,819","8,600","62,796,111"
"64","129","AftërLyfe","Shmunk (feat. YoungBoy Never Broke Again)","32,718,121","9,941","60,685,898"
"65","252","Features","Fuk Tha Clout (feat. Yeat)","32,261,810","8,935","60,963,529"
"66","301","Features","5 2 Üh 60 (feat. Yeat)","31,934,229","11,896","59,231,927"
"67","83","2 Alivë","Kant rëlax","31,387,236","16,392","58,217,359"
"68","111","Lyfë","Up off X","31,106,361","15,232","57,696,389"
"69","227","DANGEROUS SUMMER","2TONE","31,003,287","79,330","57,505,206"
"70","92","2 Alivë","Outsidë (feat. Young Thug)","29,770,758","16,053","55,219,099"
"71","56","Alivë","Diëd B4","29,542,265","15,043","54,795,288"
"72","141","2093","Familia","28,702,688","34,358","53,238,032"
"73","146","2093","Morë","28,301,482","15,764","52,493,871"
"74","223","GO AGAIN","GO AGAIN (feat. Superheaven)","27,973,417","28,337","55,054,062"
"75","190","Orphan","The Bell","27,969,017","21,253","51,877,212"
"76","226","DANGEROUS SUMMER","IM YEAT","27,628,674","39,557","51,245,940"
"77","16","Up 2 Më","Kant changë","27,352,327","16,664","50,733,369"
"78","96","2 Alivë","Rëal six","27,228,587","16,628","50,503,855"
"79","84","2 Alivë","Luh gëek","25,775,139","22,072","47,807,985"
"80","99","2 Alivë","Taliban","25,571,237","16,751","47,429,786"
"81","101","Lyfë","Can’t stop it","24,810,516","9,090","46,018,793"
"82","168","LYFESTYLE","GONE 4 A MIN","24,784,416","25,865","45,970,382"
"83","128","AftërLyfe","Shhhh","24,610,889","12,660","45,648,523"
"84","235","DANGEROUS SUMMER","PUT IT ONG","24,451,384","40,423","45,352,671"
"85","72","2 Alivë","3G (feat. Lil Uzi Vert)","24,317,166","11,490","45,103,722"
"86","149","2093","Nothing Changë","24,181,971","13,670","44,852,961"
"87","138","2093","As We Speak (feat. Drake)","24,004,184","15,917","44,523,200"
"88","78","2 Alivë","Gëek high (feat. Ken Carson)","23,843,662","13,001","44,225,462"
"89","145","2093","Lyfestylë (with Lil Wayne)","23,261,630","10,943","43,145,903"
"90","160","LYFESTYLE","BË QUIET (FEAT. KODAK BLACK)","22,221,767","28,171","41,217,155"
"91","121","AftërLyfe","Hëavyweight","22,177,002","16,196","41,134,125"
"92","234","DANGEROUS SUMMER","OH I DID","21,869,220","79,779","40,563,247"
"93","20","Up 2 Më","Morning mudd","21,520,820","14,595","39,917,032"
"94","150","2093","Power Trip","21,447,087","11,303","39,780,271"
"95","133","AftërLyfe","Type monëy","21,119,396","14,345","39,172,466"
"96","69","Alivë","WAR 1","20,992,215","7,690","38,936,570"
"97","48","4L","Tëslas & Rovers","20,484,215","9,691","37,994,326"
"98","321","Features","Pop Out","20,346,171","3,430","37,204,519"
"99","169","LYFESTYLE","HEARD OF MË","19,859,882","42,064","36,836,307"
"100","231","DANGEROUS SUMMER","LOCO","19,851,459","37,782","36,820,684"
"101","54","Alivë","Bäk 2 BED","19,758,911","9,191","36,649,025"
"102","82","2 Alivë","Kant dië","19,469,673","17,475","36,112,544"
"103","130","AftërLyfe","Slamm","19,395,488","8,390","35,974,945"
"104","216","No Handoutz","No Handoutz (feat. Yeat)","18,960,876","8,318","36,605,146"
"105","135","AftërLyfe","Woa...!","18,654,060","8,403","34,599,737"
"106","22","Up 2 Më","Stayëd tha same","18,401,729","10,728","34,131,710"
"107","221","King tonka","King tonka","18,194,361","6,784","33,747,082"
"108","97","2 Alivë","Smooktobër","17,750,762","11,376","32,924,290"
"109","132","AftërLyfe","Sum 2 do","17,255,466","7,590","32,005,610"
"110","86","2 Alivë","Luv monëy (with Lancey Foux)","17,204,581","8,585","31,911,228"
"111","139","2093","Bought The Earth","17,055,734","9,408","31,635,145"
"112","24","Up 2 Më","Told ya","16,915,607","14,958","31,375,237"
"113","127","AftërLyfe","Rav3 p4rty (feat. Kranky Kranky)","16,798,036","7,046","31,157,165"
"114","178","LYFESTYLE","STFU","16,716,319","10,198","31,005,595"
"115","191","Orphan","Already Rich","16,596,627","792","30,783,589"
"116","115","AftërLyfe","Back homë","16,368,098","27,538","30,359,711"
"117","164","LYFESTYLE","FOREVER AGAIN","16,253,789","13,630","30,147,690"
"118","87","2 Alivë","Narcoticz (feat. Yung Kayo)","16,154,333","10,219","29,963,218"
"119","80","2 Alivë","Jump","16,088,582","10,855","29,841,262"
"120","117","AftërLyfe","Bad bënd / DëMON","15,850,185","7,617","29,399,081"
"121","104","Lyfë","Got it all","15,823,289","6,501","29,349,194"
"122","18","Up 2 Më","Lët ya know","15,649,539","10,688","29,026,921"
"123","35","4L","Goin Back 2 Ella","15,573,670","8,674","28,886,198"
"124","154","2093","Run Thëy Mouth","15,246,484","8,732","28,279,330"
"125","148","2093","Never quit","15,207,904","10,212","28,207,772"
"126","102","Lyfë","Comë on","15,182,264","7,039","28,160,215"
"127","116","AftërLyfe","Back up","15,114,914","7,169","28,035,293"
"128","75","2 Alivë","Dnt lië","14,760,160","19,768","27,377,292"
"129","12","Up 2 Më","Factz","14,599,645","11,485","27,079,567"
"130","114","AftërLyfe","7 nightz","14,560,697","7,062","27,007,326"
"131","90","2 Alivë","Nëw turban","13,941,393","6,714","25,858,635"
"132","8","Up 2 Më","Bak on ëm","13,777,532","9,045","25,554,704"
"133","106","Lyfë","Killin ëm","13,583,216","6,761","25,194,284"
"134","241","Made It On Our Own","Made It On Our Own","13,511,058","184,708","25,060,445"
"135","65","Alivë","Tonka","13,401,573","4,979","24,857,371"
"136","46","4L","Talk 2 God","13,217,226","7,197","24,515,442"
"137","136","2093","1093","12,821,406","8,757","23,781,272"
"138","224","5BRAZY","5BRAZY (FEAT. QUAVO)","12,615,800","8,953","23,399,911"
"139","247","Features","Probably!","12,577,777","4,496","27,730,853"
"140","155","2093","Shade","12,250,678","6,869","22,722,680"
"141","105","Lyfë","Holy 1","12,236,037","5,602","22,695,523"
"142","39","4L","Mountain Climbërs","12,201,502","5,409","22,631,467"
"143","71","Alivë","X ta C","12,150,796","6,065","22,537,417"
"144","134","AftërLyfe","Watch","12,103,560","5,308","22,449,804"
"145","137","2093","2093","12,037,739","6,219","22,327,718"
"146","123","AftërLyfe","Mëan feen (feat. Kranky Kranky)","12,000,717","5,458","22,259,049"
"147","74","2 Alivë","Call më","11,995,388","6,902","22,249,165"
"148","85","2 Alivë","Luh m (feat. SeptembersRich)","11,853,893","10,287","21,986,719"
"149","157","2093","Team ceo","11,851,736","6,800","21,982,718"
"150","31","4L","Big Stonëz","11,768,793","10,454","21,828,874"
"151","147","2093","Mr. Inbetweenit","11,682,592","6,067","21,668,988"
"152","236","DANGEROUS SUMMER","[ADL IS COMING]","11,671,472","27,525","21,648,362"
"153","180","LYFESTYLE","THEY TELL MË","11,647,294","8,821","21,603,517"
"154","152","2093","Psychocainë","11,259,531","6,053","20,884,290"
"155","125","AftërLyfe","Now (feat. Luh geeky)","11,258,750","5,514","20,882,842"
"156","15","Up 2 Më","Hëy","11,193,043","8,625","20,760,968"
"157","34","4L","Forëally / 4Ly","11,155,516","6,146","20,691,362"
"158","173","LYFESTYLE","NEW HIGH (FEAT. DON TOLIVER)","11,050,837","14,807","20,497,202"
"159","271","Features","Cruisin' (feat. Yeat)","11,035,800","5,748","21,756,020"
"160","119","AftërLyfe","Dëmon tied","10,923,402","5,208","20,260,835"
"161","9","Up 2 Më","Callin më","10,851,834","9,314","20,128,090"
"162","153","2093","Riot & Set it off","10,778,787","5,784","19,992,601"
"163","144","2093","Keep Pushin","10,694,437","5,726","19,836,148"
"164","61","Alivë","Oh eX whY","10,589,429","4,618","19,641,378"
"165","230","DANGEROUS SUMMER","GROWING PAINS","10,585,343","19,077","19,633,800"
"166","166","LYFESTYLE","GO2WORK (FEAT. SUMMRS)","10,305,980","8,480","19,115,634"
"167","265","Features","I Don’t Text Back (feat. Yeat)","10,240,188","4,651","21,612,838"
"168","163","LYFESTYLE","FLYTROOP","10,151,240","9,628","18,828,621"
"169","286","Features","CAN'T B ME (feat. Yeat)","10,085,896","2,993","18,707,420"
"170","214","Cali","Cali","9,753,861","0","18,091,558"
"171","238","New Trip","New Trip (feat. Yeat & BNYX®)","9,501,738","16,525","19,245,580"
"172","229","DANGEROUS SUMMER","FLY NITË","9,465,653","16,861","17,556,987"
"173","253","Features","Not Da Same (feat. Yeat)","9,329,302","4,965","17,629,115"
"174","100","2 Alivë","Way back","9,237,164","10,785","17,133,184"
"175","233","DANGEROUS SUMMER","M.F.U.","9,165,841","16,753","17,000,893"
"176","177","LYFESTYLE","SPEEDBALL","9,124,805","7,160","16,924,779"
"177","171","LYFESTYLE","LYFESTYLE (FEAT. LIL DURK)","9,087,880","7,140","16,856,290"
