"#","Seq.","Album","Song","Spotify total","Spotify daily","AOD total"
"1","257","Features","IDGAF (feat. Yeat)","576,625,421","211,262","1,127,542,574"
"2","19","Up 2 Më","Monëy so big","475,238,668","140,067","881,477,909"
"3","108","Lyfë","Out thë way","461,619,435","156,374","856,216,805"
"4","164","2093","If We Being Rëal","370,245,547","243,337","686,735,513"
"5","103","Lyfë","Flawlëss (feat. Lil Uzi Vert)","314,230,007","113,075","582,837,273"
"6","110","Lyfë","Talk","310,479,617","81,739","575,881,008"
"7","66","4L","Sorry Bout That","261,685,747","78,228","485,377,602"
"8","161","2093","Breathe","247,681,976","116,446","459,403,253"
"9","91","2 Alivë","On tha linë","217,545,841","74,386","403,506,418"
"10","14","Up 2 Më","Gët Busy","198,862,051","63,433","368,851,519"
"11","184","Orphan","Already Rich","188,722,462","62,716","350,044,498"
"12","93","2 Alivë","Poppin","187,123,281","50,466","347,078,319"
"13","125","AftërLyfe","Nun id change","169,204,394","111,335","313,842,171"
"14","26","Up 2 Më","Turban","161,285,348","44,148","299,153,837"
"15","182","Orphan","My wrist","116,143,324","38,526","215,423,914"
"16","94","2 Alivë","Rackz got më (feat. Gunna)","112,883,442","25,973","209,377,449"
"17","208","Trëndi","Mad bout that","109,015,945","47,105","202,203,973"
"18","222","DANGEROUS SUMMER","COMË N GO","105,312,248","1,032,469","195,334,316"
"19","23","Up 2 Më","Swërved It","101,288,286","35,611","187,870,627"
"20","11","Up 2 Më","Dëserve it","100,708,606","19,938","186,795,430"
"21","276","Features","LOCK IT UP (feat. Yeat, midwxst & Matt Ox)","93,781,407","25,553","165,856,919"
"22","62","4L","Off Tha Lot","92,400,647","31,534","171,385,736"
"23","60","4L","Money Twërk","91,359,507","35,606","169,454,618"
"24","28","Up 2 Më","U could tëll","89,507,636","31,146","166,019,747"
"25","130","AftërLyfe","Split","73,867,536","24,392","137,010,318"
"26","73","2 Alivë","Big tonka (feat. Lil Uzi Vert)","71,063,480","25,936","131,809,324"
"27","109","Lyfë","Systëm","70,802,083","34,093","131,324,482"
"28","81","2 Alivë","Jus bëtter","69,614,326","24,691","129,121,417"
"29","183","Orphan","bigger thën everything","65,982,347","23,326","122,384,783"
"30","163","2093","ILUV","65,223,021","64,267","120,976,376"
"31","179","2093","Tell më","63,230,024","46,712","117,279,744"
"32","123","AftërLyfe","No morë talk","62,586,574","28,586","116,086,265"
"33","76","2 Alivë","Doublë","60,659,218","22,140","112,511,384"
"34","29","Up 2 Më","Ya Ya","58,598,106","17,340","108,688,411"
"35","245","Features","Yam","58,104,016","20,726","107,771,968"
"36","119","AftërLyfe","How it go","53,508,621","23,553","99,248,378"
"37","27","Up 2 Më","Twizzy Rich","49,321,466","30,634","91,481,997"
"38","180","2093","U Should Know","49,133,338","38,193","91,133,055"
"39","77","2 Alivë","Dub","49,019,146","15,095","90,921,251"
"40","98","2 Alivë","Still countin","48,906,459","17,924","90,712,238"
"41","21","Up 2 Më","Rokstar","48,301,945","20,436","89,590,978"
"42","214","Rich Minion","Rich Minion","47,699,410","5,466","88,473,390"
"43","117","AftërLyfe","Bëttr 0ff","46,497,498","30,803","86,244,070"
"44","107","Lyfë","Krank","44,831,755","21,135","83,154,432"
"45","172","2093","Psycho CEO","44,123,272","25,227","81,840,330"
"46","10","Up 2 Më","Cmon","41,973,411","13,353","77,852,744"
"47","25","Up 2 Më","Trëndy way (feat. SeptembersRich)","40,493,173","20,374","75,107,182"
"48","13","Up 2 Më","Got rich","40,348,955","17,299","74,839,685"
"49","121","AftërLyfe","Mysëlf","40,070,917","36,983","74,323,977"
"50","17","Up 2 Më","Lying 4 fun","40,068,909","15,571","74,320,253"
"51","206","Trëndi","Fukit","39,276,764","14,600","72,850,973"
"52","186","Orphan","Heavy stunts","35,855,846","24,017","66,505,817"
"53","79","2 Alivë","Hatër","35,450,433","13,482","65,753,853"
"54","112","Lyfë","Wat it feel lykë","34,852,190","13,453","64,644,225"
"55","177","2093","Stand On It (with Future)","34,709,368","14,871","64,379,317"
"56","150","LYFESTYLE","ORCHESTRATË","33,188,699","139,537","61,558,763"
"57","209","Trëndi","Tonka 2","33,050,504","7,287","61,302,438"
"58","89","2 Alivë","Nvr again","32,051,087","19,324","59,448,708"
"59","95","2 Alivë","Rollin","31,988,489","17,602","59,332,601"
"60","128","AftërLyfe","Shmunk (feat. YoungBoy Never Broke Again)","31,869,207","8,164","59,111,355"
"61","231","DOG HOUSE","DOG HOUSE (feat. Julia Wolf & Yeat)","31,493,207","122,921","61,582,320"
"62","266","Features","Fuk Tha Clout (feat. Yeat)","31,285,144","9,429","59,117,878"
"63","217","GEEKED UP","GEEKED UP (FEAT. YEAT)","31,127,205","38,826","60,898,415"
"64","300","Features","5 2 Üh 60 (feat. Yeat)","30,899,010","10,003","57,311,823"
"65","140","LYFESTYLE","GEEK TIMË","30,841,237","33,466","57,204,665"
"66","83","2 Alivë","Kant rëlax","30,240,177","10,300","56,089,812"
"67","111","Lyfë","Up off X","29,584,984","13,554","54,874,553"
"68","92","2 Alivë","Outsidë (feat. Young Thug)","28,463,648","12,653","52,794,687"
"69","36","Alivë","Diëd B4","28,288,366","11,691","52,469,572"
"70","167","2093","Morë","26,682,372","16,417","49,490,757"
"71","96","2 Alivë","Rëal six","25,988,028","11,502","48,202,880"
"72","16","Up 2 Më","Kant changë","25,949,713","11,492","48,131,813"
"73","187","Orphan","The Bell","25,279,305","30,770","46,888,332"
"74","218","GO AGAIN","GO AGAIN (feat. Superheaven)","24,894,406","35,062","46,174,393"
"75","162","2093","Familia","24,463,977","53,808","45,376,053"
"76","99","2 Alivë","Taliban","24,248,552","13,344","44,976,480"
"77","84","2 Alivë","Luh gëek","24,246,054","12,726","44,971,847"
"78","101","Lyfë","Can’t stop it","23,872,117","9,413","44,278,265"
"79","72","2 Alivë","3G (feat. Lil Uzi Vert)","23,452,868","7,874","43,500,637"
"80","127","AftërLyfe","Shhhh","23,409,722","10,643","43,420,609"
"81","220","DANGEROUS SUMMER","IM YEAT","22,810,201","57,443","42,308,611"
"82","78","2 Alivë","Gëek high (feat. Ken Carson)","22,780,225","10,398","42,253,011"
"83","170","2093","Nothing Changë","22,754,839","14,446","42,205,925"
"84","159","2093","As We Speak (feat. Drake)","22,491,477","15,815","41,717,438"
"85","166","2093","Lyfestylë (with Lil Wayne)","22,152,764","10,732","41,089,190"
"86","143","LYFESTYLE","GONE 4 A MIN","21,830,463","30,183","40,491,382"
"87","221","DANGEROUS SUMMER","2TONE","21,661,921","99,367","40,178,769"
"88","120","AftërLyfe","Hëavyweight","20,390,958","20,560","37,821,373"
"89","171","2093","Power Trip","20,351,809","10,766","37,748,759"
"90","20","Up 2 Më","Morning mudd","20,308,478","11,188","37,668,388"
"91","49","Alivë","WAR 1","20,224,187","7,869","37,512,044"
"92","241","Features","Pop Out","19,965,725","3,957","36,508,665"
"93","132","AftërLyfe","Type monëy","19,792,933","10,427","36,712,149"
"94","70","4L","Tëslas & Rovers","19,573,737","8,646","36,305,582"
"95","229","DANGEROUS SUMMER","PUT IT ONG","19,345,127","66,992","35,881,554"
"96","135","LYFESTYLE","BË QUIET (FEAT. KODAK BLACK)","19,098,238","33,322","35,423,621"
"97","34","Alivë","Bäk 2 BED","18,761,136","9,618","34,798,361"
"98","129","AftërLyfe","Slamm","18,663,018","6,345","34,616,371"
"99","212","No Handoutz","No Handoutz (feat. Yeat)","18,314,520","6,532","35,357,096"
"100","82","2 Alivë","Kant dië","18,065,128","12,768","33,507,398"
"101","134","AftërLyfe","Woa...!","17,874,354","7,089","33,153,548"
"102","22","Up 2 Më","Stayëd tha same","17,485,532","8,300","32,432,357"
"103","216","King tonka","King tonka","17,462,109","6,633","32,388,911"
"104","97","2 Alivë","Smooktobër","16,812,956","8,665","31,184,855"
"105","131","AftërLyfe","Sum 2 do","16,551,322","6,438","30,699,574"
"106","86","2 Alivë","Luv monëy (with Lancey Foux)","16,509,143","6,229","30,621,340"
"107","185","Orphan","Already Rich","16,495,144","1,217","30,595,374"
"108","160","2093","Bought The Earth","16,180,729","9,213","30,012,194"
"109","126","AftërLyfe","Rav3 p4rty (feat. Kranky Kranky)","16,164,558","5,805","29,982,199"
"110","24","Up 2 Më","Told ya","15,774,959","9,588","29,259,567"
"111","153","LYFESTYLE","STFU","15,511,911","11,863","28,771,663"
"112","80","2 Alivë","Jump","15,369,017","6,632","28,506,621"
"113","87","2 Alivë","Narcoticz (feat. Yung Kayo)","15,332,344","8,141","28,438,600"
"114","225","DANGEROUS SUMMER","LOCO","15,319,807","55,855","28,415,346"
"115","104","Lyfë","Got it all","15,188,076","5,726","28,171,010"
"116","144","LYFESTYLE","HEARD OF MË","15,181,273","60,760","28,158,392"
"117","116","AftërLyfe","Bad bënd / DëMON","15,140,850","6,378","28,083,415"
"118","57","4L","Goin Back 2 Ella","14,871,770","6,739","27,584,322"
"119","18","Up 2 Më","Lët ya know","14,789,662","7,597","27,432,027"
"120","114","AftërLyfe","Back homë","14,591,310","13,346","27,064,122"
"121","139","LYFESTYLE","FOREVER AGAIN","14,513,986","19,759","26,920,700"
"122","102","Lyfë","Comë on","14,512,215","6,064","26,917,416"
"123","115","AftërLyfe","Back up","14,373,079","6,474","26,659,345"
"124","175","2093","Run Thëy Mouth","14,342,331","9,858","26,602,313"
"125","169","2093","Never quit","14,196,665","11,304","26,332,130"
"126","113","AftërLyfe","7 nightz","13,909,900","5,398","25,800,235"
"127","75","2 Alivë","Dnt lië","13,779,986","9,556","25,559,269"
"128","12","Up 2 Më","Factz","13,679,094","8,431","25,372,134"
"129","90","2 Alivë","Nëw turban","13,388,728","5,427","24,833,559"
"130","8","Up 2 Më","Bak on ëm","13,048,111","6,334","24,201,779"
"131","45","Alivë","Tonka","12,950,193","4,065","24,020,160"
"132","106","Lyfë","Killin ëm","12,925,797","5,751","23,974,910"
"133","228","DANGEROUS SUMMER","OH I DID","12,595,362","89,715","23,362,015"
"134","68","4L","Talk 2 God","12,574,744","6,430","23,323,773"
"135","242","Features","Probably!","12,046,299","4,047","26,559,198"
"136","157","2093","1093","12,022,675","7,452","22,299,789"
"137","61","4L","Mountain Climbërs","11,681,495","4,512","21,666,965"
"138","105","Lyfë","Holy 1","11,651,501","4,748","21,611,332"
"139","133","AftërLyfe","Watch","11,621,364","4,257","21,555,433"
"140","176","2093","Shade","11,600,886","6,007","21,517,450"
"141","51","Alivë","X ta C","11,556,228","5,907","21,434,618"
"142","219","5BRAZY","5BRAZY (FEAT. QUAVO)","11,537,025","12,811","21,399,000"
"143","122","AftërLyfe","Mëan feen (feat. Kranky Kranky)","11,496,258","4,406","21,323,385"
"144","158","2093","2093","11,427,719","6,015","21,196,258"
"145","74","2 Alivë","Call më","11,427,245","4,967","21,195,379"
"146","85","2 Alivë","Luh m (feat. SeptembersRich)","11,257,546","4,490","20,880,620"
"147","178","2093","Team ceo","11,180,361","6,024","20,737,456"
"148","168","2093","Mr. Inbetweenit","11,084,852","5,660","20,560,305"
"149","53","4L","Big Stonëz","10,974,124","6,398","20,354,925"
"150","124","AftërLyfe","Now (feat. Luh geeky)","10,798,825","3,782","20,029,779"
"151","155","LYFESTYLE","THEY TELL MË","10,674,015","9,569","19,798,280"
