"#","Seq.","Album","Song","Spotify total","Spotify daily","AOD total"
"1","254","Features","IDGAF (feat. Yeat)","556,745,448","252,977","1,088,668,956"
"2","19","Up 2 Më","Monëy so big","463,576,194","127,302","859,846,223"
"3","108","Lyfë","Out thë way","448,235,754","170,374","831,392,607"
"4","164","2093","If We Being Rëal","348,560,308","270,624","646,513,493"
"5","103","Lyfë","Flawlëss (feat. Lil Uzi Vert)","305,269,553","97,997","566,217,324"
"6","110","Lyfë","Talk","303,268,195","93,019","562,505,184"
"7","66","4L","Sorry Bout That","255,154,752","75,007","473,263,840"
"8","161","2093","Breathe","237,598,822","115,448","440,700,908"
"9","91","2 Alivë","On tha linë","211,200,961","65,043","391,737,865"
"10","14","Up 2 Më","Gët Busy","193,373,156","60,510","358,670,656"
"11","184","Orphan","Already Rich","183,456,351","61,573","340,276,857"
"12","93","2 Alivë","Poppin","182,803,264","47,390","339,065,504"
"13","125","AftërLyfe","Nun id change","160,498,865","99,809","297,695,060"
"14","26","Up 2 Më","Turban","157,748,969","38,179","292,594,522"
"15","181","Orphan","My wrist","112,689,248","42,654","209,017,256"
"16","94","2 Alivë","Rackz got më (feat. Gunna)","110,561,051","26,222","205,069,853"
"17","207","Trëndi","Mad bout that","105,765,849","29,131","196,175,660"
"18","11","Up 2 Më","Dëserve it","98,961,915","18,540","183,555,648"
"19","23","Up 2 Më","Swërved It","97,959,843","32,612","181,696,994"
"20","274","Features","LOCK IT UP (feat. Yeat, midwxst & Matt Ox)","91,798,075","22,522","162,349,301"
"21","62","4L","Off Tha Lot","89,929,657","27,877","166,802,517"
"22","60","4L","Money Twërk","87,883,519","37,198","163,007,317"
"23","28","Up 2 Më","U could tëll","86,782,502","27,952","160,965,139"
"24","130","AftërLyfe","Split","72,108,434","18,178","133,747,516"
"25","73","2 Alivë","Big tonka (feat. Lil Uzi Vert)","69,074,781","21,833","128,120,663"
"26","109","Lyfë","Systëm","67,882,312","28,003","125,908,859"
"27","81","2 Alivë","Jus bëtter","67,432,600","22,607","125,074,728"
"28","183","Orphan","bigger thën everything","63,900,898","25,179","118,524,088"
"29","123","AftërLyfe","No morë talk","60,320,945","26,962","111,883,952"
"30","163","2093","ILUV","60,144,948","62,564","111,557,511"
"31","179","2093","Tell më","59,161,581","44,491","109,733,551"
"32","76","2 Alivë","Doublë","58,798,359","17,863","109,059,843"
"33","29","Up 2 Më","Ya Ya","57,032,734","17,511","105,784,942"
"34","242","Features","Yam","56,336,745","19,800","104,494,014"
"35","119","AftërLyfe","How it go","51,934,199","17,776","96,328,123"
"36","77","2 Alivë","Dub","47,863,322","12,825","88,777,416"
"37","98","2 Alivë","Still countin","47,482,485","14,718","88,071,035"
"38","213","Rich Minion","Rich Minion","47,216,937","5,087","87,578,494"
"39","21","Up 2 Më","Rokstar","46,638,386","16,712","86,505,391"
"40","27","Up 2 Më","Twizzy Rich","46,610,209","29,798","86,453,128"
"41","180","2093","U Should Know","46,042,179","33,741","85,399,540"
"42","117","AftërLyfe","Bëttr 0ff","44,264,033","23,404","82,101,415"
"43","107","Lyfë","Krank","42,615,619","23,002","79,043,918"
"44","172","2093","Psycho CEO","41,985,195","24,620","77,874,601"
"45","10","Up 2 Më","Cmon","40,847,121","11,648","75,763,689"
"46","13","Up 2 Më","Got rich","39,045,941","13,369","72,422,840"
"47","25","Up 2 Më","Trëndy way (feat. SeptembersRich)","38,984,687","17,419","72,309,226"
"48","17","Up 2 Më","Lying 4 fun","38,684,197","15,003","71,751,874"
"49","205","Trëndi","Fukit","37,878,968","13,095","70,258,326"
"50","121","AftërLyfe","Mysëlf","37,107,346","32,908","68,827,113"
"51","79","2 Alivë","Hatër","34,282,897","11,165","63,588,294"
"52","186","Orphan","Heavy stunts","33,732,153","23,160","62,566,768"
"53","112","Lyfë","Wat it feel lykë","33,687,884","12,808","62,484,657"
"54","177","2093","Stand On It (with Future)","33,382,825","15,332","61,918,831"
"55","208","Trëndi","Tonka 2","32,387,052","7,013","60,071,860"
