"#","Seq.","Album","Song","Spotify total","Spotify daily","AOD total"
"1","257","Features","IDGAF (feat. Yeat)","578,711,285","153,357","1,131,627,671"
"2","19","Up 2 Më","Monëy so big","476,727,197","121,254","884,238,372"
"3","108","Lyfë","Out thë way","463,217,056","124,507","859,179,627"
"4","164","2093","If We Being Rëal","372,651,396","179,618","691,197,535"
"5","103","Lyfë","Flawlëss (feat. Lil Uzi Vert)","315,333,077","90,511","584,882,944"
"6","110","Lyfë","Talk","311,263,154","59,794","577,334,010"
"7","66","4L","Sorry Bout That","262,469,224","61,063","486,830,541"
"8","161","2093","Breathe","248,846,233","91,648","461,562,481"
"9","91","2 Alivë","On tha linë","218,316,158","61,176","404,934,993"
"10","14","Up 2 Më","Gët Busy","199,511,156","53,546","370,055,287"
"11","184","Orphan","Already Rich","189,311,511","48,199","351,136,883"
"12","93","2 Alivë","Poppin","187,608,737","37,235","347,978,561"
"13","125","AftërLyfe","Nun id change","170,252,209","80,123","315,785,499"
"14","26","Up 2 Më","Turban","161,695,341","31,458","299,914,135"
"15","182","Orphan","My wrist","116,499,893","26,934","216,085,166"
"16","222","DANGEROUS SUMMER","COMË N GO","114,693,220","662,141","212,734,131"
"17","94","2 Alivë","Rackz got më (feat. Gunna)","113,140,097","19,708","209,853,383"
"18","208","Trëndi","Mad bout that","109,399,722","28,419","202,915,698"
"19","23","Up 2 Më","Swërved It","101,668,863","28,479","188,576,423"
"20","11","Up 2 Më","Dëserve it","100,889,922","13,694","187,131,636"
"21","276","Features","LOCK IT UP (feat. Yeat, midwxst & Matt Ox)","94,036,896","18,445","166,308,764"
"22","62","4L","Off Tha Lot","92,682,146","22,902","171,907,771"
"23","60","4L","Money Twërk","91,704,469","25,365","170,094,366"
"24","28","Up 2 Më","U could tëll","89,799,064","21,287","166,560,201"
"25","130","AftërLyfe","Split","74,097,325","17,618","137,436,459"
"26","73","2 Alivë","Big tonka (feat. Lil Uzi Vert)","71,295,136","18,360","132,238,931"
"27","109","Lyfë","Systëm","71,134,806","23,050","131,941,549"
"28","81","2 Alivë","Jus bëtter","69,853,589","18,060","129,565,135"
"29","183","Orphan","bigger thën everything","66,191,533","15,572","122,772,717"
"30","163","2093","ILUV","65,786,629","41,452","122,021,697"
"31","179","2093","Tell më","63,663,327","33,229","118,083,375"
"32","123","AftërLyfe","No morë talk","62,842,355","19,135","116,560,628"
"33","76","2 Alivë","Doublë","60,878,009","17,925","112,917,139"
"34","29","Up 2 Më","Ya Ya","58,776,764","15,493","109,019,729"
"35","245","Features","Yam","58,305,284","14,867","108,145,223"
"36","119","AftërLyfe","How it go","53,695,058","16,680","99,594,130"
"37","27","Up 2 Më","Twizzy Rich","49,610,518","21,399","92,018,084"
"38","180","2093","U Should Know","49,489,052","25,949","91,792,788"
"39","77","2 Alivë","Dub","49,158,110","10,851","91,178,954"
"40","98","2 Alivë","Still countin","49,077,009","12,988","91,028,527"
"41","21","Up 2 Më","Rokstar","48,482,681","13,985","89,926,161"
"42","214","Rich Minion","Rich Minion","47,752,989","4,569","88,572,721"
"43","117","AftërLyfe","Bëttr 0ff","46,807,339","26,394","86,818,720"
"44","107","Lyfë","Krank","45,040,748","16,359","83,542,029"
"45","172","2093","Psycho CEO","44,362,148","20,755","82,283,355"
"46","10","Up 2 Më","Cmon","42,095,441","9,534","78,079,044"
"47","25","Up 2 Më","Trëndy way (feat. SeptembersRich)","40,674,532","13,253","75,443,528"
"48","13","Up 2 Më","Got rich","40,506,979","10,906","75,132,749"
"49","121","AftërLyfe","Mysëlf","40,405,864","26,552","74,945,200"
"50","17","Up 2 Më","Lying 4 fun","40,221,503","12,577","74,603,245"
"51","206","Trëndi","Fukit","39,430,628","11,368","73,136,323"
"52","186","Orphan","Heavy stunts","36,108,350","16,448","66,974,128"
"53","79","2 Alivë","Hatër","35,590,537","10,366","66,013,683"
"54","112","Lyfë","Wat it feel lykë","34,984,640","10,212","64,889,860"
"55","177","2093","Stand On It (with Future)","34,857,803","11,075","64,654,601"
"56","150","LYFESTYLE","ORCHESTRATË","34,471,241","91,767","63,937,602"
"57","209","Trëndi","Tonka 2","33,119,994","5,511","61,431,296"
"58","231","DOG HOUSE","DOG HOUSE (feat. Julia Wolf & Yeat)","32,641,388","82,465","63,827,851"
"59","89","2 Alivë","Nvr again","32,222,449","12,551","59,766,520"
"60","95","2 Alivë","Rollin","32,155,882","11,863","59,643,051"
"61","128","AftërLyfe","Shmunk (feat. YoungBoy Never Broke Again)","31,944,770","5,835","59,251,478"
"62","217","GEEKED UP","GEEKED UP (FEAT. YEAT)","31,476,971","24,670","61,582,899"
"63","266","Features","Fuk Tha Clout (feat. Yeat)","31,374,983","6,911","59,287,736"
"64","140","LYFESTYLE","GEEK TIMË","31,208,087","28,948","57,885,071"
"65","300","Features","5 2 Üh 60 (feat. Yeat)","30,989,178","7,217","57,479,037"
"66","83","2 Alivë","Kant rëlax","30,351,935","8,993","56,297,072"
"67","111","Lyfë","Up off X","29,721,826","10,826","55,128,340"
"68","92","2 Alivë","Outsidë (feat. Young Thug)","28,587,436","9,576","53,024,262"
"69","36","Alivë","Diëd B4","28,395,123","9,466","52,667,558"
"70","167","2093","Morë","26,837,422","13,099","49,778,318"
"71","96","2 Alivë","Rëal six","26,097,417","8,998","48,405,750"
"72","16","Up 2 Më","Kant changë","26,070,008","10,635","48,354,911"
"73","187","Orphan","The Bell","25,574,336","22,776","47,435,534"
"74","218","GO AGAIN","GO AGAIN (feat. Superheaven)","25,220,113","24,589","46,778,517"
"75","162","2093","Familia","24,985,478","39,328","46,343,314"
"76","84","2 Alivë","Luh gëek","24,373,126","10,415","45,207,517"
"77","99","2 Alivë","Taliban","24,367,263","8,490","45,196,643"
"78","101","Lyfë","Can’t stop it","23,961,249","7,236","44,443,564"
"79","72","2 Alivë","3G (feat. Lil Uzi Vert)","23,529,351","5,435","43,642,475"
"80","127","AftërLyfe","Shhhh","23,518,435","8,212","43,622,228"
"81","220","DANGEROUS SUMMER","IM YEAT","23,350,676","40,293","43,311,067"
"82","170","2093","Nothing Changë","22,890,409","10,604","42,457,359"
"83","78","2 Alivë","Gëek high (feat. Ken Carson)","22,878,054","6,951","42,434,443"
"84","159","2093","As We Speak (feat. Drake)","22,643,159","11,893","41,998,757"
"85","221","DANGEROUS SUMMER","2TONE","22,623,153","66,883","41,961,650"
"86","166","2093","Lyfestylë (with Lil Wayne)","22,252,222","7,633","41,273,643"
"87","143","LYFESTYLE","GONE 4 A MIN","22,130,658","24,110","41,048,165"
"88","120","AftërLyfe","Hëavyweight","20,591,480","13,663","38,193,283"
"89","171","2093","Power Trip","20,455,577","8,402","37,941,208"
"90","20","Up 2 Më","Morning mudd","20,417,581","8,838","37,870,733"
"91","49","Alivë","WAR 1","20,292,045","4,804","37,637,887"
"92","241","Features","Pop Out","20,002,646","2,877","36,576,358"
