"#","Seq.","Album","Song","Spotify total","Spotify daily","AOD total"
"1","261","Features","IDGAF (feat. Yeat)","589,733,764","192,534","1,153,181,324"
"2","19","Up 2 Më","Monëy so big","484,519,036","133,622","898,690,753"
"3","108","Lyfë","Out thë way","471,697,797","152,114","874,909,790"
"4","143","2093","If We Being Rëal","384,796,231","219,893","713,723,897"
"5","103","Lyfë","Flawlëss (feat. Lil Uzi Vert)","321,123,359","92,488","595,622,817"
"6","110","Lyfë","Talk","315,449,675","77,509","585,099,211"
"7","44","4L","Sorry Bout That","266,642,700","76,424","494,571,546"
"8","140","2093","Breathe","255,167,313","122,646","473,286,883"
"9","91","2 Alivë","On tha linë","222,671,019","81,130","413,012,432"
"10","14","Up 2 Më","Gët Busy","203,065,357","63,233","376,647,654"
"11","210","Already Rich","Already Rich","192,647,378","69,641","357,324,283"
"12","93","2 Alivë","Poppin","190,188,480","47,857","352,763,494"
"13","126","AftërLyfe","Nun id change","175,464,276","93,877","325,452,893"
"14","26","Up 2 Më","Turban","163,740,370","40,595","303,707,275"
"15","221","DANGEROUS SUMMER","COMË N GO","155,702,192","636,649","288,797,982"
"16","211","My wrist","My wrist (with Young Thug)","118,398,994","34,613","219,607,638"
"17","94","2 Alivë","Rackz got më (feat. Gunna)","114,509,632","26,045","212,393,610"
"18","206","Trëndi","Mad bout that","111,423,540","38,368","206,669,496"
"19","23","Up 2 Më","Swërved It","103,476,652","32,729","191,929,528"
"20","11","Up 2 Më","Dëserve it","101,885,528","18,296","188,978,296"
"21","256","Features","LOCK IT UP (feat. Yeat, midwxst & Matt Ox)","95,472,203","25,329","168,847,173"
"22","40","4L","Off Tha Lot","94,216,089","27,257","174,752,944"
"23","38","4L","Money Twërk","93,426,365","30,088","173,288,156"
"24","28","Up 2 Më","U could tëll","91,276,114","26,648","169,299,849"
"25","131","AftërLyfe","Split","75,444,458","25,343","139,935,135"
"26","109","Lyfë","Systëm","72,845,908","32,870","135,115,318"
"27","73","2 Alivë","Big tonka (feat. Lil Uzi Vert)","72,528,216","21,591","134,526,060"
"28","81","2 Alivë","Jus bëtter","71,215,088","30,061","132,090,457"
"29","142","2093","ILUV","68,611,773","50,264","127,261,802"
"30","212","bigger thën everything","bigger thën everything","67,278,178","19,128","124,788,237"
"31","158","2093","Tell më","65,872,205","38,544","122,180,424"
"32","124","AftërLyfe","No morë talk","64,263,977","26,029","119,197,467"
"33","76","2 Alivë","Doublë","62,106,821","23,185","115,196,352"
"34","29","Up 2 Më","Ya Ya","59,669,101","17,388","110,674,845"
"35","299","Features","Yam","59,320,299","18,570","110,027,883"
"36","120","AftërLyfe","How it go","54,797,055","21,717","101,638,125"
"37","159","2093","U Should Know","51,192,892","29,795","94,953,088"
"38","27","Up 2 Më","Twizzy Rich","51,049,866","24,783","94,687,801"
"39","98","2 Alivë","Still countin","49,958,832","16,591","92,664,141"
"40","77","2 Alivë","Dub","49,933,931","14,181","92,617,954"
"41","21","Up 2 Më","Rokstar","49,410,952","18,051","91,647,927"
"42","118","AftërLyfe","Bëttr 0ff","48,559,324","32,544","90,068,319"
"43","208","Rich Minion","Rich Minion","48,053,158","5,520","89,129,477"
"44","107","Lyfë","Krank","46,167,402","24,413","85,631,758"
"45","151","2093","Psycho CEO","45,613,962","23,423","84,605,232"
"46","10","Up 2 Më","Cmon","42,755,101","12,288","79,302,588"
"47","122","AftërLyfe","Mysëlf","42,485,644","38,931","78,802,797"
"48","25","Up 2 Më","Trëndy way (feat. SeptembersRich)","41,514,380","13,937","77,001,287"
"49","13","Up 2 Më","Got rich","41,286,425","14,078","76,578,473"
"50","175","LYFESTYLE","ORCHESTRATË","41,173,407","120,332","76,368,847"
"51","17","Up 2 Më","Lying 4 fun","41,069,304","15,867","76,175,755"
"52","204","Trëndi","Fukit","40,286,122","15,849","74,723,101"
"53","230","DOG HOUSE","DOG HOUSE (feat. Julia Wolf & Yeat)","38,578,947","108,741","75,438,314"
"54","213","King tonka","Heavy stunts (with Don Toliver)","37,561,830","26,782","69,670,057"
"55","79","2 Alivë","Hatër","36,333,385","14,263","67,391,525"
"56","112","Lyfë","Wat it feel lykë","35,754,725","16,193","66,318,221"
"57","156","2093","Stand On It (with Future)","35,639,066","14,270","66,103,696"
"58","207","Trëndi","Tonka 2","33,513,431","8,140","62,161,046"
"59","265","Features","GEEKED UP (FEAT. YEAT)","33,386,594","34,271","65,318,968"
"60","89","2 Alivë","Nvr again","33,141,181","16,484","61,470,593"
"61","95","2 Alivë","Rollin","33,056,975","18,058","61,314,407"
"62","165","LYFESTYLE","GEEK TIMË","32,976,993","33,553","61,166,056"
"63","129","AftërLyfe","Shmunk (feat. YoungBoy Never Broke Again)","32,356,334","8,257","60,014,851"
"64","243","Features","Fuk Tha Clout (feat. Yeat)","31,873,280","9,037","60,229,343"
"65","298","Features","5 2 Üh 60 (feat. Yeat)","31,501,513","9,428","58,429,321"
"66","83","2 Alivë","Kant rëlax","30,915,597","10,502","57,342,558"
"67","111","Lyfë","Up off X","30,490,017","14,245","56,553,188"
"68","92","2 Alivë","Outsidë (feat. Young Thug)","29,221,363","12,633","54,200,076"
"69","56","Alivë","Diëd B4","29,021,786","12,192","53,829,898"
"70","146","2093","Morë","27,675,534","15,897","51,332,857"
"71","220","DANGEROUS SUMMER","2TONE","27,615,396","87,125","51,221,312"
"72","141","2093","Familia","27,278,717","38,476","50,596,837"
"73","217","The Bell","The Bell","26,963,492","24,787","50,012,154"
"74","215","GO AGAIN","GO AGAIN (feat. Superheaven)","26,880,889","26,212","52,903,874"
"75","16","Up 2 Më","Kant changë","26,744,615","13,722","49,606,179"
"76","96","2 Alivë","Rëal six","26,679,039","11,792","49,484,548"
"77","219","DANGEROUS SUMMER","IM YEAT","25,852,269","44,924","47,951,047"
"78","84","2 Alivë","Luh gëek","25,134,571","15,344","46,619,853"
"79","99","2 Alivë","Taliban","24,993,756","12,625","46,358,668"
"80","101","Lyfë","Can’t stop it","24,433,764","9,287","45,319,989"
"81","128","AftërLyfe","Shhhh","24,114,129","11,520","44,727,127"
"82","72","2 Alivë","3G (feat. Lil Uzi Vert)","23,954,830","7,592","44,431,658"
"83","168","LYFESTYLE","GONE 4 A MIN","23,649,323","29,036","43,865,000"
"84","149","2093","Nothing Changë","23,617,630","14,349","43,806,216"
"85","78","2 Alivë","Gëek high (feat. Ken Carson)","23,405,786","10,119","43,413,285"
"86","138","2093","As We Speak (feat. Drake)","23,375,938","13,140","43,357,923"
"87","145","2093","Lyfestylë (with Lil Wayne)","22,817,618","11,068","42,322,346"
"88","228","DANGEROUS SUMMER","PUT IT ONG","22,665,155","45,123","42,039,556"
"89","269","Features","Rendezvous (feat. Yeat)","22,121,801","675,373","43,280,042"
"90","121","AftërLyfe","Hëavyweight","21,510,099","16,219","39,897,146"
"91","160","LYFESTYLE","BË QUIET (FEAT. KODAK BLACK)","21,018,055","28,414","38,984,498"
"92","150","2093","Power Trip","21,008,683","10,898","38,967,115"
"93","20","Up 2 Më","Morning mudd","21,004,977","11,234","38,960,241"
"94","69","Alivë","WAR 1","20,680,264","6,747","38,357,960"
"95","133","AftërLyfe","Type monëy","20,575,811","12,620","38,164,220"
"96","297","Features","Pop Out (feat. Yeat)","20,198,579","3,743","36,934,636"
"97","48","4L","Tëslas & Rovers","20,108,898","9,320","37,298,185"
"98","54","Alivë","Bäk 2 BED","19,358,005","8,706","35,905,421"
"99","130","AftërLyfe","Slamm","19,086,394","7,561","35,401,634"
"100","82","2 Alivë","Kant dië","18,876,017","14,159","35,011,425"
"101","322","Features","No Handoutz (feat. Yeat)","18,684,146","5,712","36,070,902"
"102","135","AftërLyfe","Woa...!","18,326,705","7,715","33,992,555"
"103","227","DANGEROUS SUMMER","OH I DID","18,292,180","95,492","33,928,518"
"104","224","DANGEROUS SUMMER","LOCO","18,199,147","40,856","33,755,959"
"105","169","LYFESTYLE","HEARD OF MË","18,097,817","40,829","33,568,011"
"106","22","Up 2 Më","Stayëd tha same","18,024,800","8,381","33,432,579"
"107","214","King tonka","King tonka","17,902,753","6,769","33,206,205"
"108","97","2 Alivë","Smooktobër","17,357,926","10,227","32,195,654"
"109","132","AftërLyfe","Sum 2 do","16,960,528","7,190","31,458,556"
"110","86","2 Alivë","Luv monëy (with Lancey Foux)","16,915,480","6,385","31,375,001"
"111","139","2093","Bought The Earth","16,708,291","8,793","30,990,705"
"112","185","Orphan","Already Rich","16,560,788","960","30,717,115"
"113","127","AftërLyfe","Rav3 p4rty (feat. Kranky Kranky)","16,531,115","5,978","30,662,077"
"114","24","Up 2 Më","Told ya","16,433,662","11,054","30,481,320"
"115","178","LYFESTYLE","STFU","16,250,945","11,280","30,142,415"
"116","87","2 Alivë","Narcoticz (feat. Yung Kayo)","15,816,470","7,801","29,336,546"
"117","80","2 Alivë","Jump","15,760,344","7,307","29,232,443"
"118","164","LYFESTYLE","FOREVER AGAIN","15,642,198","16,252","29,013,305"
"119","104","Lyfë","Got it all","15,563,197","6,048","28,866,773"
"120","117","AftërLyfe","Bad bënd / DëMON","15,550,109","6,455","28,842,497"
"121","115","AftërLyfe","Back homë","15,414,203","24,645","28,590,417"
"122","35","4L","Goin Back 2 Ella","15,288,372","6,894","28,357,025"
"123","18","Up 2 Më","Lët ya know","15,274,693","7,943","28,331,653"
"124","102","Lyfë","Comë on","14,908,840","6,621","27,653,065"
"125","154","2093","Run Thëy Mouth","14,887,569","8,891","27,613,611"
"126","116","AftërLyfe","Back up","14,817,674","6,866","27,483,969"
"127","148","2093","Never quit","14,817,193","9,287","27,483,077"
"128","75","2 Alivë","Dnt lië","14,303,686","11,079","26,530,619"
"129","114","AftërLyfe","7 nightz","14,286,252","6,295","26,498,283"
"130","12","Up 2 Më","Factz","14,205,650","9,158","26,348,781"
"131","90","2 Alivë","Nëw turban","13,708,350","5,127","25,426,384"
"132","8","Up 2 Më","Bak on ëm","13,470,856","6,324","24,985,878"
"133","106","Lyfë","Killin ëm","13,312,336","6,142","24,691,853"
"134","65","Alivë","Tonka","13,219,122","4,203","24,518,959"
"135","46","4L","Talk 2 God","12,955,730","5,832","24,030,417"
"136","136","2093","1093","12,501,078","7,847","23,187,124"
"137","239","Features","Probably!","12,374,271","4,329","27,282,173"
"138","216","5BRAZY","5BRAZY (FEAT. QUAVO)","12,199,879","10,721","22,628,457"
"139","105","Lyfë","Holy 1","11,994,757","5,632","22,247,995"
"140","39","4L","Mountain Climbërs","11,992,773","4,956","22,244,315"
"141","155","2093","Shade","11,989,021","6,527","22,237,356"
"142","71","Alivë","X ta C","11,917,379","5,478","22,104,473"
"143","134","AftërLyfe","Watch","11,899,941","4,874","22,072,129"
"144","137","2093","2093","11,794,515","6,173","21,876,584"
"145","123","AftërLyfe","Mëan feen (feat. Kranky Kranky)","11,789,930","4,761","21,868,080"
"146","74","2 Alivë","Call më","11,756,299","6,090","21,805,700"
"147","85","2 Alivë","Luh m (feat. SeptembersRich)","11,602,267","5,261","21,520,000"
"148","157","2093","Team ceo","11,581,164","6,714","21,480,858"
"149","147","2093","Mr. Inbetweenit","11,443,874","5,828","21,226,211"
"150","31","4L","Big Stonëz","11,412,507","7,075","21,168,032"
"151","180","LYFESTYLE","THEY TELL MË","11,265,286","9,255","20,894,965"
"152","125","AftërLyfe","Now (feat. Luh geeky)","11,048,045","4,254","20,492,024"
"153","152","2093","Psychocainë","11,016,389","6,029","20,433,308"
"154","34","4L","Forëally / 4Ly","10,939,850","4,600","20,291,343"
"155","15","Up 2 Më","Hëy","10,915,002","5,464","20,245,254"
"156","264","Features","Cruisin' (feat. Yeat)","10,840,068","4,674","21,370,153"
"157","119","AftërLyfe","Dëmon tied","10,711,536","5,673","19,867,864"
"158","9","Up 2 Më","Callin më","10,569,596","6,464","19,604,592"
"159","153","2093","Riot & Set it off","10,548,255","5,694","19,565,008"
"160","229","DANGEROUS SUMMER","[ADL IS COMING]","10,510,007","27,278","19,494,066"
"161","144","2093","Keep Pushin","10,471,100","5,606","19,421,900"
"162","173","LYFESTYLE","NEW HIGH (FEAT. DON TOLIVER)","10,453,455","13,790","19,389,172"
"163","61","Alivë","Oh eX whY","10,419,318","3,873","19,325,855"
"164","257","Features","I Don’t Text Back (feat. Yeat)","10,081,550","3,510","21,278,018"
"165","280","Features","CAN'T B ME (feat. Yeat)","9,963,157","2,521","18,479,763"
"166","166","LYFESTYLE","GO2WORK (FEAT. SUMMRS)","9,938,546","8,803","18,434,114"
"167","203","Cali","Cali","9,753,861","0","18,091,558"
"168","223","DANGEROUS SUMMER","GROWING PAINS","9,742,136","21,310","18,069,811"
