"#","Seq.","Album","Song","Spotify total","Spotify daily","AOD total"
"1","266","Features","IDGAF (feat. Yeat)","582,733,655","226,602","1,139,493,122"
"2","19","Up 2 Më","Monëy so big","479,554,877","144,427","889,483,181"
"3","108","Lyfë","Out thë way","466,320,428","169,326","864,935,793"
"4","164","2093","If We Being Rëal","377,079,228","235,539","699,410,322"
"5","103","Lyfë","Flawlëss (feat. Lil Uzi Vert)","317,499,722","123,930","588,901,659"
"6","110","Lyfë","Talk","312,777,007","89,597","580,141,920"
"7","66","4L","Sorry Bout That","263,935,274","74,793","489,549,785"
"8","161","2093","Breathe","251,118,853","125,149","465,777,759"
"9","91","2 Alivë","On tha linë","219,883,820","86,685","407,842,708"
"10","14","Up 2 Më","Gët Busy","200,840,230","68,337","372,520,467"
"11","187","Orphan","Already Rich","190,456,453","61,942","353,260,533"
"12","93","2 Alivë","Poppin","188,568,442","51,925","349,758,631"
"13","126","AftërLyfe","Nun id change","172,113,708","97,524","319,238,226"
"14","26","Up 2 Më","Turban","162,465,563","40,630","301,342,750"
"15","227","DANGEROUS SUMMER","COMË N GO","131,168,338","823,130","243,292,345"
"16","185","Orphan","My wrist","117,191,431","37,510","217,367,838"
"17","94","2 Alivë","Rackz got më (feat. Gunna)","113,644,328","28,157","210,788,636"
"18","212","Trëndi","Mad bout that","110,138,324","36,893","204,285,664"
"19","23","Up 2 Më","Swërved It","102,350,380","38,686","189,840,508"
"20","11","Up 2 Më","Dëserve it","101,262,633","20,357","187,822,944"
"21","260","Features","LOCK IT UP (feat. Yeat, midwxst & Matt Ox)","94,555,755","28,945","167,226,391"
"22","62","4L","Off Tha Lot","93,240,831","30,494","172,944,025"
"23","60","4L","Money Twërk","92,360,183","34,228","171,310,591"
"24","28","Up 2 Më","U could tëll","90,356,391","30,819","167,593,937"
"25","131","AftërLyfe","Split","74,541,026","25,324","138,259,440"
"26","73","2 Alivë","Big tonka (feat. Lil Uzi Vert)","71,772,443","26,108","133,124,245"
"27","109","Lyfë","Systëm","71,744,025","35,105","133,071,535"
"28","81","2 Alivë","Jus bëtter","70,330,219","24,427","130,449,193"
"29","163","2093","ILUV","66,828,308","55,734","123,953,813"
"30","186","Orphan","bigger thën everything","66,597,103","22,017","123,524,972"
"31","178","2093","Tell më","64,478,196","46,265","119,594,802"
"32","124","AftërLyfe","No morë talk","63,357,794","28,677","117,516,669"
"33","76","2 Alivë","Doublë","61,340,867","24,357","113,775,653"
"34","29","Up 2 Më","Ya Ya","59,113,600","16,796","109,644,496"
"35","270","Features","Yam","58,687,182","20,825","108,853,572"
"36","120","AftërLyfe","How it go","54,062,141","19,195","100,274,999"
"37","27","Up 2 Më","Twizzy Rich","50,145,482","29,216","93,010,341"
"38","179","2093","U Should Know","50,126,937","34,742","92,975,944"
"39","77","2 Alivë","Dub","49,438,857","15,100","91,699,686"
"40","98","2 Alivë","Still countin","49,405,625","17,356","91,638,047"
"41","21","Up 2 Më","Rokstar","48,823,500","21,025","90,558,316"
"42","217","Rich Minion","Rich Minion","47,863,201","5,825","88,777,143"
"43","118","AftërLyfe","Bëttr 0ff","47,421,753","33,549","87,958,341"
"44","107","Lyfë","Krank","45,443,576","23,959","84,289,199"
"45","171","2093","Psycho CEO","44,827,726","25,782","83,146,914"
"46","10","Up 2 Më","Cmon","42,336,010","13,856","78,525,254"
"47","122","AftërLyfe","Mysëlf","41,131,577","45,968","76,291,260"
"48","25","Up 2 Më","Trëndy way (feat. SeptembersRich)","40,989,610","15,568","76,027,938"
"49","13","Up 2 Më","Got rich","40,791,581","14,543","75,660,632"
"50","17","Up 2 Më","Lying 4 fun","40,525,154","15,788","75,166,460"
"51","210","Trëndi","Fukit","39,747,183","18,291","73,723,472"
"52","151","LYFESTYLE","ORCHESTRATË","36,855,278","135,817","68,359,538"
"53","189","Orphan","Heavy stunts","36,569,676","26,802","67,829,800"
"54","79","2 Alivë","Hatër","35,860,011","14,461","66,513,507"
"55","112","Lyfë","Wat it feel lykë","35,244,079","15,849","65,371,070"
"56","176","2093","Stand On It (with Future)","35,147,227","17,387","65,191,428"
"57","237","DOG HOUSE","DOG HOUSE (feat. Julia Wolf & Yeat)","34,889,371","118,322","68,223,618"
"58","213","Trëndi","Tonka 2","33,263,402","8,148","61,697,290"
"59","89","2 Alivë","Nvr again","32,561,877","18,334","60,396,095"
"60","95","2 Alivë","Rollin","32,475,495","19,633","60,235,872"
"61","220","GEEKED UP","GEEKED UP (FEAT. YEAT)","32,147,893","37,879","62,895,520"
"62","129","AftërLyfe","Shmunk (feat. YoungBoy Never Broke Again)","32,092,257","8,249","59,525,039"
"63","141","LYFESTYLE","GEEK TIMË","31,894,631","36,020","59,158,480"
"64","250","Features","Fuk Tha Clout (feat. Yeat)","31,555,252","9,339","59,628,381"
"65","298","Features","5 2 Üh 60 (feat. Yeat)","31,175,544","10,106","57,824,710"
"66","83","2 Alivë","Kant rëlax","30,561,162","10,287","56,685,148"
"67","111","Lyfë","Up off X","29,994,376","15,357","55,633,868"
"68","92","2 Alivë","Outsidë (feat. Young Thug)","28,822,396","12,795","53,460,068"
"69","36","Alivë","Diëd B4","28,631,442","13,029","53,105,884"
"70","167","2093","Morë","27,147,639","17,583","50,353,712"
"71","16","Up 2 Më","Kant changë","26,315,116","12,946","48,809,540"
"72","96","2 Alivë","Rëal six","26,313,095","10,848","48,805,791"
"73","190","Orphan","The Bell","26,110,454","27,411","48,429,931"
"74","162","2093","Familia","25,941,097","50,323","48,115,806"
"75","221","GO AGAIN","GO AGAIN (feat. Superheaven)","25,845,806","33,452","50,866,743"
"76","84","2 Alivë","Luh gëek","24,660,248","16,255","45,740,074"
"77","99","2 Alivë","Taliban","24,595,323","11,946","45,619,651"
"78","226","DANGEROUS SUMMER","2TONE","24,388,400","98,659","45,235,848"
"79","230","DANGEROUS SUMMER","IM YEAT","24,324,042","51,335","45,116,476"
"80","101","Lyfë","Can’t stop it","24,133,580","9,486","44,763,205"
"81","128","AftërLyfe","Shhhh","23,731,401","13,347","44,017,239"
"82","72","2 Alivë","3G (feat. Lil Uzi Vert)","23,693,263","8,106","43,946,501"
"83","169","2093","Nothing Changë","23,155,570","15,362","42,949,182"
"84","78","2 Alivë","Gëek high (feat. Ken Carson)","23,071,969","10,062","42,794,118"
"85","180","2093","As We Speak (feat. Drake)","22,922,838","15,179","42,517,509"
"86","144","LYFESTYLE","GONE 4 A MIN","22,686,136","28,857","42,078,471"
"87","166","2093","Lyfestylë (with Lil Wayne)","22,455,275","11,135","41,650,268"
"88","235","DANGEROUS SUMMER","PUT IT ONG","21,028,818","56,219","39,004,461"
"89","121","AftërLyfe","Hëavyweight","20,940,574","18,492","38,840,786"
"90","170","2093","Power Trip","20,657,871","11,455","38,316,425"
"91","20","Up 2 Më","Morning mudd","20,628,370","12,553","38,261,706"
"92","49","Alivë","WAR 1","20,429,428","8,223","37,892,707"
"93","133","AftërLyfe","Type monëy","20,148,072","13,728","37,370,845"
"94","284","Features","Pop Out","20,076,269","4,115","36,710,983"
"95","136","LYFESTYLE","BË QUIET (FEAT. KODAK BLACK)","20,011,303","33,619","37,117,164"
"96","70","4L","Tëslas & Rovers","19,821,863","9,822","36,765,789"
"97","34","Alivë","Bäk 2 BED","19,044,553","9,440","35,324,027"
"98","130","AftërLyfe","Slamm","18,854,525","7,480","34,971,561"
"99","215","No Handoutz","No Handoutz (feat. Yeat)","18,488,851","6,618","35,693,873"
"100","82","2 Alivë","Kant dië","18,423,829","14,145","34,172,702"
"101","135","AftërLyfe","Woa...!","18,075,496","7,474","33,526,610"
"102","22","Up 2 Më","Stayëd tha same","17,735,554","9,072","32,896,082"
"103","219","King tonka","King tonka","17,662,730","7,160","32,761,008"
"104","97","2 Alivë","Smooktobër","17,062,435","8,759","31,647,575"
"105","132","AftërLyfe","Sum 2 do","16,737,258","6,874","31,044,433"
"106","231","DANGEROUS SUMMER","LOCO","16,728,212","50,784","31,027,654"
"107","86","2 Alivë","Luv monëy (with Lancey Foux)","16,694,817","6,807","30,965,713"
"108","145","LYFESTYLE","HEARD OF MË","16,624,960","47,780","30,836,142"
"109","188","Orphan","Already Rich","16,526,937","960","30,654,328"
"110","160","2093","Bought The Earth","16,423,730","8,701","30,462,898"
"111","127","AftërLyfe","Rav3 p4rty (feat. Kranky Kranky)","16,332,357","6,247","30,293,419"
"112","24","Up 2 Më","Told ya","16,065,317","10,643","29,798,110"
"113","154","LYFESTYLE","STFU","15,858,373","12,262","29,414,268"
"114","87","2 Alivë","Narcoticz (feat. Yung Kayo)","15,553,522","8,404","28,848,828"
"115","80","2 Alivë","Jump","15,550,458","6,905","28,843,145"
"116","104","Lyfë","Got it all","15,361,715","6,045","28,493,062"
"117","117","AftërLyfe","Bad bënd / DëMON","15,331,247","6,800","28,436,550"
"118","57","4L","Goin Back 2 Ella","15,063,664","7,291","27,940,234"
"119","140","LYFESTYLE","FOREVER AGAIN","15,063,123","19,245","27,939,231"
"120","234","DANGEROUS SUMMER","OH I DID","15,056,857","87,186","27,927,608"
"121","18","Up 2 Më","Lët ya know","15,013,560","7,426","27,847,301"
"122","115","AftërLyfe","Back homë","14,961,082","13,516","27,749,964"
"123","113","Lyfë","Comë on","14,692,015","7,338","27,250,896"
"124","174","2093","Run Thëy Mouth","14,598,826","9,551","27,078,048"
"125","116","AftërLyfe","Back up","14,580,338","8,097","27,043,756"
"126","182","2093","Never quit","14,481,513","11,472","26,860,455"
"127","114","AftërLyfe","7 nightz","14,075,873","6,044","26,108,069"
"128","75","2 Alivë","Dnt lië","14,024,578","8,324","26,012,927"
"129","12","Up 2 Më","Factz","13,919,979","9,272","25,818,916"
"130","90","2 Alivë","Nëw turban","13,538,897","5,332","25,112,081"
"131","8","Up 2 Më","Bak on ëm","13,246,607","6,882","24,569,939"
"132","106","Lyfë","Killin ëm","13,099,842","6,965","24,297,717"
"133","45","Alivë","Tonka","13,073,797","5,213","24,249,409"
"134","68","4L","Talk 2 God","12,757,629","6,006","23,662,977"
"135","158","2093","1093","12,244,119","7,785","22,710,514"
"136","242","Features","Probably!","12,198,752","6,707","26,895,198"
"137","222","5BRAZY","5BRAZY (FEAT. QUAVO)","11,852,888","10,543","21,984,855"
"138","61","4L","Mountain Climbërs","11,824,640","5,504","21,932,460"
"139","105","Lyfë","Holy 1","11,811,434","5,679","21,907,965"
"140","175","2093","Shade","11,781,428","6,478","21,852,310"
