"#","Seq.","Album","Song","Spotify total","Spotify daily","AOD total"
"1","241","Features","IDGAF (feat. Yeat)","533,393,642","232,379","1,043,006,461"
"2","19","Up 2 Më","Monëy so big","450,092,320","140,219","834,836,186"
"3","108","Lyfë","Out thë way","433,090,512","157,234","803,301,045"
"4","142","2093","If We Being Rëal","319,627,841","319,454","592,849,235"
"5","103","Lyfë","Flawlëss (feat. Lil Uzi Vert)","294,824,447","113,127","546,843,627"
"6","110","Lyfë","Talk","293,474,474","111,735","544,339,682"
"7","44","4L","Sorry Bout That","247,033,322","79,153","458,200,123"
"8","139","2093","Breathe","224,722,468","141,832","416,817,705"
"9","91","2 Alivë","On tha linë","204,552,950","71,474","379,407,061"
"10","14","Up 2 Më","Gët Busy","187,284,104","59,623","347,376,616"
"11","93","2 Alivë","Poppin","177,851,949","52,230","329,881,751"
"12","184","Orphan","Already Rich","176,995,560","70,454","328,293,311"
"13","26","Up 2 Më","Turban","154,020,660","40,108","285,679,214"
"14","125","AftërLyfe","Nun id change","151,280,071","97,220","280,595,939"
"15","183","Orphan","My wrist","108,222,673","49,589","200,732,604"
"16","94","2 Alivë","Rackz got më (feat. Gunna)","107,883,279","29,804","200,103,092"
"17","205","Trëndi","Mad bout that","102,598,456","33,861","190,300,744"
"18","11","Up 2 Më","Dëserve it","97,095,625","21,017","180,094,033"
"19","23","Up 2 Më","Swërved It","94,753,555","36,071","175,749,936"
"20","262","Features","LOCK IT UP (feat. Yeat, midwxst & Matt Ox)","89,558,694","27,744","158,388,849"
"21","40","4L","Off Tha Lot","87,590,457","25,056","162,463,743"
"22","38","4L","Money Twërk","84,525,261","33,936","156,778,383"
"23","28","Up 2 Më","U could tëll","84,193,935","25,838","156,163,836"
"24","130","AftërLyfe","Split","70,188,139","22,576","130,185,732"
"25","73","2 Alivë","Big tonka (feat. Lil Uzi Vert)","67,035,289","23,509","124,337,791"
"26","81","2 Alivë","Jus bëtter","65,444,444","20,332","121,387,074"
"27","109","Lyfë","Systëm","65,261,892","27,233","121,048,475"
"28","182","Orphan","bigger thën everything","61,566,064","24,097","114,193,412"
"29","123","AftërLyfe","No morë talk","57,783,001","27,061","107,176,545"
"30","76","2 Alivë","Doublë","57,094,935","15,408","105,900,313"
"31","29","Up 2 Më","Ya Ya","55,412,107","16,947","102,778,985"
"32","229","Features","Yam","54,356,783","22,374","100,821,559"
"33","157","2093","Tell më","54,168,735","57,014","100,472,765"
"34","141","2093","ILUV","53,520,934","81,645","99,271,217"
"35","119","AftërLyfe","How it go","50,278,510","17,480","93,257,133"
"36","77","2 Alivë","Dub","46,662,058","11,708","86,549,298"
"37","210","Rich Minion","Rich Minion","46,620,600","5,968","86,472,401"
"38","98","2 Alivë","Still countin","45,922,826","14,160","85,178,162"
"39","21","Up 2 Më","Rokstar","45,122,036","14,033","83,692,848"
"40","27","Up 2 Më","Twizzy Rich","44,230,261","17,993","82,038,774"
"41","158","2093","U Should Know","42,713,338","35,607","79,225,169"
"42","117","AftërLyfe","Bëttr 0ff","41,818,623","25,180","77,565,641"
"43","107","Lyfë","Krank","40,186,790","17,798","74,538,900"
"44","10","Up 2 Më","Cmon","39,731,768","11,200","73,694,920"
"45","150","2093","Psycho CEO","39,443,019","27,232","73,159,345"
"46","13","Up 2 Më","Got rich","37,711,095","12,747","69,946,953"
"47","25","Up 2 Më","Trëndy way (feat. SeptembersRich)","37,538,628","15,036","69,627,060"
"48","17","Up 2 Më","Lying 4 fun","37,267,825","13,261","69,124,771"
"49","203","Trëndi","Fukit","36,507,146","14,582","67,713,855"
"50","121","AftërLyfe","Mysëlf","34,162,187","29,737","63,364,400"
"51","79","2 Alivë","Hatër","33,246,785","11,878","61,666,502"
"52","112","Lyfë","Wat it feel lykë","32,553,985","9,801","60,381,489"
"53","155","2093","Stand On It (with Future)","31,809,967","17,900","59,001,476"
"54","206","Trëndi","Tonka 2","31,702,565","7,455","58,802,266"
"55","212","King tonka","Heavy stunts (with Don Toliver)","31,129,790","28,434","57,739,876"
"56","128","AftërLyfe","Shmunk (feat. YoungBoy Never Broke Again)","30,479,444","7,668","56,533,608"
"57","252","Features","Fuk Tha Clout (feat. Yeat)","29,456,423","11,123","55,662,241"
"58","95","2 Alivë","Rollin","29,425,902","11,773","54,579,486"
"59","89","2 Alivë","Nvr again","29,358,975","13,937","54,455,349"
"60","286","Features","5 2 Üh 60 (feat. Yeat)","29,198,513","9,138","54,157,723"
"61","83","2 Alivë","Kant rëlax","28,416,274","8,344","52,706,817"
"62","111","Lyfë","Up off X","27,034,038","11,902","50,143,031"
"63","92","2 Alivë","Outsidë (feat. Young Thug)","26,347,323","9,997","48,869,304"
"64","56","Alivë","Diëd B4","26,159,972","10,438","48,521,803"
"65","214","GEEKED UP","GEEKED UP (FEAT. YEAT)","25,511,638","36,542","49,911,912"
"66","164","LYFESTYLE","GEEK TIMË","24,201,216","41,810","44,888,681"
"67","96","2 Alivë","Rëal six","24,116,622","10,047","44,731,775"
"68","16","Up 2 Më","Kant changë","23,832,995","10,649","44,205,701"
"69","145","2093","Morë","23,829,120","16,484","44,198,513"
"70","99","2 Alivë","Taliban","22,407,961","9,047","41,562,532"
"71","101","Lyfë","Can’t stop it","22,179,300","8,526","41,138,409"
"72","72","2 Alivë","3G (feat. Lil Uzi Vert)","22,110,751","7,619","41,011,264"
"73","84","2 Alivë","Luh gëek","22,050,390","9,099","40,899,305"
"74","127","AftërLyfe","Shhhh","21,460,030","12,615","39,804,299"
"75","78","2 Alivë","Gëek high (feat. Ken Carson)","21,073,812","9,351","39,087,938"
"76","174","LYFESTYLE","ORCHESTRATË","20,691,357","55,678","38,378,556"
"77","148","2093","Nothing Changë","20,324,504","13,766","37,698,113"
