"#","Seq.","Album","Song","Spotify total","Spotify daily","AOD total"
"1","268","Features","IDGAF (feat. Yeat)","602,890,806","193,900","1,178,908,960"
"2","19","Up 2 Më","Monëy so big","493,653,815","118,016","915,634,032"
"3","108","Lyfë","Out thë way","482,114,743","144,286","894,231,246"
"4","143","2093","If We Being Rëal","399,153,335","202,267","740,353,597"
"5","103","Lyfë","Flawlëss (feat. Lil Uzi Vert)","327,486,848","92,779","607,425,880"
"6","110","Lyfë","Talk","320,691,618","70,747","594,822,019"
"7","44","4L","Sorry Bout That","272,400,405","76,747","505,250,995"
"8","140","2093","Breathe","262,809,026","95,150","487,460,809"
"9","91","2 Alivë","On tha linë","228,254,957","75,179","423,369,576"
"10","14","Up 2 Më","Gët Busy","207,818,621","69,849","385,464,056"
"11","187","Orphan","Already Rich","196,850,264","52,643","365,119,838"
"12","228","DANGEROUS SUMMER","COMË N GO","195,837,911","481,443","363,242,115"
"13","93","2 Alivë","Poppin","193,717,952","49,597","359,309,994"
"14","126","AftërLyfe","Nun id change","182,963,618","100,485","339,362,748"
"15","26","Up 2 Më","Turban","166,489,560","37,519","308,806,500"
"16","188","Orphan","My wrist","120,852,196","36,973","224,157,861"
"17","94","2 Alivë","Rackz got më (feat. Gunna)","116,400,114","27,866","215,900,095"
"18","212","Trëndi","Mad bout that","114,065,929","31,952","211,570,625"
"19","23","Up 2 Më","Swërved It","105,775,799","34,808","196,194,009"
"20","11","Up 2 Më","Dëserve it","103,253,615","18,521","191,515,837"
"21","264","Features","LOCK IT UP (feat. Yeat, midwxst & Matt Ox)","97,136,754","22,941","171,791,012"
"22","40","4L","Off Tha Lot","96,384,193","29,092","178,774,365"
"23","38","4L","Money Twërk","95,909,924","34,494","177,894,686"
"24","28","Up 2 Më","U could tëll","93,298,687","29,371","173,051,337"
"25","131","AftërLyfe","Split","77,138,482","21,023","143,077,227"
"26","109","Lyfë","Systëm","75,219,952","32,558","139,518,719"
"27","73","2 Alivë","Big tonka (feat. Lil Uzi Vert)","74,062,086","20,787","137,371,097"
"28","81","2 Alivë","Jus bëtter","73,345,701","30,738","136,042,339"
"29","142","2093","ILUV","71,928,960","41,726","133,414,554"
"30","189","Orphan","bigger thën everything","68,618,151","19,699","127,273,632"
"31","158","2093","Tell më","68,569,764","36,951","127,183,883"
"32","124","AftërLyfe","No morë talk","66,484,027","27,942","123,315,238"
"33","76","2 Alivë","Doublë","63,932,880","26,449","118,583,345"
"34","29","Up 2 Më","Ya Ya","60,882,511","16,168","112,925,490"
"35","275","Features","Yam","60,597,458","16,049","112,396,771"
"36","120","AftërLyfe","How it go","56,363,642","20,592","104,543,846"
"37","159","2093","U Should Know","53,107,338","27,320","98,504,021"
"38","27","Up 2 Më","Twizzy Rich","53,014,122","25,678","98,331,123"
"39","240","Rendezvous","Rendezvous (feat. Yeat)","52,108,060","254,082","101,946,449"
"40","98","2 Alivë","Still countin","51,139,699","16,753","94,854,425"
"41","118","AftërLyfe","Bëttr 0ff","51,108,508","31,904","94,796,571"
"42","77","2 Alivë","Dub","50,961,202","14,873","94,523,347"
"43","21","Up 2 Më","Rokstar","50,737,661","17,277","94,108,720"
"44","175","LYFESTYLE","ORCHESTRATË","49,205,898","115,877","91,267,591"
"45","218","Rich Minion","Rich Minion","48,448,971","4,929","89,863,635"
"46","107","Lyfë","Krank","48,046,554","27,772","89,117,228"
"47","151","2093","Psycho CEO","47,117,320","19,849","87,393,676"
"48","237","DOG HOUSE","DOG HOUSE (feat. Julia Wolf & Yeat)","45,055,450","89,447","88,102,643"
"49","122","AftërLyfe","Mysëlf","45,002,340","33,045","83,470,790"
"50","10","Up 2 Më","Cmon","43,693,200","11,962","81,042,584"
"51","25","Up 2 Më","Trëndy way (feat. SeptembersRich)","42,748,181","17,029","79,289,753"
