"#","Seq.","Album","Song","Spotify total","Spotify daily","AOD total"
"1","241","Features","IDGAF (feat. Yeat)","528,455,387","247,372","1,033,350,119"
"2","19","Up 2 Më","Monëy so big","446,902,148","146,078","828,919,020"
"3","108","Lyfë","Out thë way","429,494,845","184,202","796,631,762"
"4","142","2093","If We Being Rëal","312,353,200","334,354","579,356,151"
"5","103","Lyfë","Flawlëss (feat. Lil Uzi Vert)","292,293,418","125,673","542,149,046"
"6","110","Lyfë","Talk","291,103,019","124,347","539,941,081"
"7","44","4L","Sorry Bout That","245,192,457","86,792","454,785,666"
"8","139","2093","Breathe","221,523,867","159,868","410,884,905"
"9","91","2 Alivë","On tha linë","202,929,694","86,076","376,396,228"
"10","14","Up 2 Më","Gët Busy","185,910,718","67,330","344,829,244"
"11","93","2 Alivë","Poppin","176,700,155","53,961","327,745,391"
"12","184","Orphan","Already Rich","175,341,754","85,006","325,225,814"
"13","26","Up 2 Më","Turban","153,144,317","44,511","284,053,763"
"14","125","AftërLyfe","Nun id change","149,115,355","109,774","276,580,800"
"15","94","2 Alivë","Rackz got më (feat. Gunna)","107,264,444","30,752","198,955,270"
"16","183","Orphan","My wrist","107,139,629","62,134","198,723,762"
"17","205","Trëndi","Mad bout that","101,905,364","36,622","189,015,190"
"18","11","Up 2 Më","Dëserve it","96,626,292","25,259","179,223,509"
"19","23","Up 2 Më","Swërved It","93,990,840","33,997","174,335,243"
"20","262","Features","LOCK IT UP (feat. Yeat, midwxst & Matt Ox)","88,981,789","29,046","157,368,564"
"21","40","4L","Off Tha Lot","87,062,104","24,922","161,483,748"
"22","38","4L","Money Twërk","83,900,938","30,826","155,620,382"
"23","28","Up 2 Më","U could tëll","83,593,917","31,318","155,050,916"
"24","130","AftërLyfe","Split","69,687,013","25,517","129,256,238"
"25","73","2 Alivë","Big tonka (feat. Lil Uzi Vert)","66,535,633","24,471","123,411,023"
"26","81","2 Alivë","Jus bëtter","64,973,961","22,633","120,514,417"
"27","109","Lyfë","Systëm","64,642,318","33,893","119,899,282"
"28","182","Orphan","bigger thën everything","61,022,306","27,581","113,184,844"
"29","123","AftërLyfe","No morë talk","57,177,987","30,831","106,054,359"
"30","76","2 Alivë","Doublë","56,733,584","18,332","105,230,075"
"31","29","Up 2 Më","Ya Ya","55,020,869","20,615","102,053,313"
"32","229","Features","Yam","53,859,318","24,498","99,898,855"
"33","157","2093","Tell më","52,881,053","63,290","98,084,358"
"34","141","2093","ILUV","51,565,488","108,152","95,644,234"
"35","119","AftërLyfe","How it go","49,865,467","23,666","92,491,016"
"36","210","Rich Minion","Rich Minion","46,487,045","6,721","86,224,682"
"37","77","2 Alivë","Dub","46,396,688","13,611","86,057,087"
"38","98","2 Alivë","Still countin","45,602,605","16,444","84,584,213"
"39","21","Up 2 Më","Rokstar","44,785,486","16,149","83,068,612"
"40","27","Up 2 Më","Twizzy Rich","43,820,212","20,715","81,278,211"
"41","158","2093","U Should Know","41,874,809","43,867","77,669,856"
"42","117","AftërLyfe","Bëttr 0ff","41,243,985","28,590","76,499,797"
"43","107","Lyfë","Krank","39,767,515","20,388","73,761,224"
"44","10","Up 2 Më","Cmon","39,484,184","11,555","73,235,698"
"45","150","2093","Psycho CEO","38,797,679","31,047","71,962,361"
"46","13","Up 2 Më","Got rich","37,423,205","13,873","69,412,972"
"47","25","Up 2 Më","Trëndy way (feat. SeptembersRich)","37,224,689","15,301","69,044,762"
"48","17","Up 2 Më","Lying 4 fun","36,972,444","14,181","68,576,895"
"49","203","Trëndi","Fukit","36,170,544","19,396","67,089,522"
"50","121","AftërLyfe","Mysëlf","33,456,706","36,765","62,055,866"
"51","79","2 Alivë","Hatër","32,975,728","11,803","61,163,743"
"52","112","Lyfë","Wat it feel lykë","32,317,443","11,445","59,942,748"
"53","206","Trëndi","Tonka 2","31,545,873","8,105","58,511,632"
"54","155","2093","Stand On It (with Future)","31,402,962","20,898","58,246,559"
"55","212","King tonka","Heavy stunts (with Don Toliver)","30,490,676","34,063","56,554,441"
"56","128","AftërLyfe","Shmunk (feat. YoungBoy Never Broke Again)","30,304,774","8,427","56,209,628"
"57","252","Features","Fuk Tha Clout (feat. Yeat)","29,206,296","13,238","55,189,589"
"58","95","2 Alivë","Rollin","29,151,195","13,979","54,069,957"
"59","89","2 Alivë","Nvr again","29,056,664","14,361","53,894,620"
"60","285","Features","5 2 Üh 60 (feat. Yeat)","29,003,898","9,877","53,796,749"
"61","83","2 Alivë","Kant rëlax","28,215,580","9,691","52,334,568"
"62","111","Lyfë","Up off X","26,755,091","14,920","49,625,637"
"63","92","2 Alivë","Outsidë (feat. Young Thug)","26,118,690","11,117","48,445,233"
