"#","Seq.","Album","Song","Spotify total","Spotify daily","AOD total"
"1","255","Features","IDGAF (feat. Yeat)","558,168,098","238,898","1,091,450,829"
"2","19","Up 2 Më","Monëy so big","464,311,685","124,609","861,210,420"
"3","108","Lyfë","Out thë way","449,161,392","156,139","833,109,490"
"4","141","2093","If We Being Rëal","350,159,338","273,580","649,479,391"
"5","103","Lyfë","Flawlëss (feat. Lil Uzi Vert)","305,837,768","99,522","567,271,256"
"6","110","Lyfë","Talk","303,783,807","84,141","563,461,546"
"7","66","4L","Sorry Bout That","255,600,613","74,411","474,090,828"
"8","138","2093","Breathe","238,276,311","115,302","441,957,522"
"9","91","2 Alivë","On tha linë","211,588,860","70,991","392,457,345"
"10","14","Up 2 Më","Gët Busy","193,708,844","56,050","359,293,294"
"11","181","Orphan","Already Rich","183,813,505","60,304","340,939,311"
"12","93","2 Alivë","Poppin","183,071,161","45,833","339,562,403"
"13","125","AftërLyfe","Nun id change","161,069,375","105,450","298,753,248"
"14","26","Up 2 Më","Turban","157,957,648","35,523","292,981,583"
"15","183","Orphan","My wrist","112,931,485","41,118","209,466,560"
"16","94","2 Alivë","Rackz got më (feat. Gunna)","110,707,011","24,489","205,340,581"
"17","207","Trëndi","Mad bout that","105,949,899","31,426","196,517,038"
"18","11","Up 2 Më","Dëserve it","99,068,294","18,119","183,752,961"
"19","23","Up 2 Më","Swërved It","98,156,573","33,735","182,061,891"
"20","275","Features","LOCK IT UP (feat. Yeat, midwxst & Matt Ox)","91,927,799","21,946","162,578,725"
"21","62","4L","Off Tha Lot","90,077,189","25,241","167,076,161"
"22","60","4L","Money Twërk","88,108,163","40,762","163,423,989"
"23","28","Up 2 Më","U could tëll","86,943,765","27,029","161,264,251"
"24","130","AftërLyfe","Split","72,212,414","18,570","133,940,379"
"25","73","2 Alivë","Big tonka (feat. Lil Uzi Vert)","69,194,362","20,208","128,342,463"
"26","109","Lyfë","Systëm","68,046,947","28,908","126,214,225"
"27","81","2 Alivë","Jus bëtter","67,557,738","21,405","125,306,835"
"28","184","Orphan","bigger thën everything","64,046,025","25,055","118,793,271"
"29","140","2093","ILUV","60,489,329","59,114","112,196,272"
"30","123","AftërLyfe","No morë talk","60,461,664","26,271","112,144,959"
"31","155","2093","Tell më","59,428,124","45,638","110,227,938"
"32","76","2 Alivë","Doublë","58,901,980","18,210","109,252,040"
"33","29","Up 2 Më","Ya Ya","57,124,774","15,056","105,955,659"
"34","242","Features","Yam","56,445,145","17,805","104,695,075"
"35","119","AftërLyfe","How it go","52,034,211","16,554","96,513,626"
"36","77","2 Alivë","Dub","47,931,226","11,397","88,903,365"
"37","98","2 Alivë","Still countin","47,570,932","15,715","88,235,087"
"38","213","Rich Minion","Rich Minion","47,248,582","5,220","87,637,189"
"39","27","Up 2 Më","Twizzy Rich","46,769,108","25,767","86,747,855"
"40","21","Up 2 Më","Rokstar","46,736,643","16,950","86,687,639"
"41","156","2093","U Should Know","46,227,219","32,013","85,742,754"
"42","117","AftërLyfe","Bëttr 0ff","44,391,667","23,471","82,338,152"
"43","107","Lyfë","Krank","42,750,321","25,913","79,293,765"
"44","148","2093","Psycho CEO","42,126,681","25,111","78,137,031"
