"#","Seq.","Album","Song","Spotify total","Spotify daily","AOD total"
"1","242","Features","IDGAF (feat. Yeat)","532,701,817","223,968","1,041,653,656"
"2","19","Up 2 Më","Monëy so big","449,651,360","139,073","834,018,288"
"3","108","Lyfë","Out thë way","432,598,657","169,458","802,388,747"
"4","142","2093","If We Being Rëal","318,623,677","335,169","590,986,700"
"5","103","Lyfë","Flawlëss (feat. Lil Uzi Vert)","294,480,262","112,964","546,205,229"
"6","110","Lyfë","Talk","293,139,123","106,884","543,717,669"
"7","44","4L","Sorry Bout That","246,762,034","86,304","457,696,935"
"8","139","2093","Breathe","224,291,967","148,625","416,019,207"
"9","91","2 Alivë","On tha linë","204,338,559","71,186","379,009,406"
"10","14","Up 2 Më","Gët Busy","187,089,230","64,770","347,015,161"
"11","93","2 Alivë","Poppin","177,683,745","54,776","329,569,764"
"12","184","Orphan","Already Rich","176,766,326","81,714","327,868,125"
"13","26","Up 2 Më","Turban","153,899,626","39,285","285,454,719"
"14","125","AftërLyfe","Nun id change","150,984,048","100,805","280,046,873"
"15","183","Orphan","My wrist","108,075,354","47,854","200,459,355"
"16","94","2 Alivë","Rackz got më (feat. Gunna)","107,794,386","27,997","199,938,212"
"17","205","Trëndi","Mad bout that","102,500,663","29,740","190,119,357"
"18","11","Up 2 Më","Dëserve it","97,031,263","21,264","179,974,653"
"19","23","Up 2 Më","Swërved It","94,648,059","34,210","175,554,260"
"20","262","Features","LOCK IT UP (feat. Yeat, midwxst & Matt Ox)","89,477,760","26,765","158,245,713"
"21","40","4L","Off Tha Lot","87,516,185","23,760","162,325,982"
"22","38","4L","Money Twërk","84,420,232","29,750","156,583,574"
"23","28","Up 2 Më","U could tëll","84,113,121","26,589","156,013,942"
"24","130","AftërLyfe","Split","70,120,671","23,894","130,060,591"
"25","73","2 Alivë","Big tonka (feat. Lil Uzi Vert)","66,963,340","24,620","124,204,339"
"26","81","2 Alivë","Jus bëtter","65,380,740","21,814","121,268,915"
"27","109","Lyfë","Systëm","65,182,698","27,660","120,901,585"
"28","182","Orphan","bigger thën everything","61,493,005","24,707","114,057,902"
"29","123","AftërLyfe","No morë talk","57,701,257","27,495","107,024,926"
"30","76","2 Alivë","Doublë","57,045,644","17,071","105,808,887"
"31","29","Up 2 Më","Ya Ya","55,359,825","17,559","102,682,012"
"32","230","Features","Yam","54,290,105","20,872","100,697,883"
"33","157","2093","Tell më","53,996,297","60,610","100,152,925"
"34","141","2093","ILUV","53,272,498","81,771","98,810,415"
"35","119","AftërLyfe","How it go","50,222,249","20,440","93,152,779"
"36","77","2 Alivë","Dub","46,626,322","12,002","86,483,014"
"37","210","Rich Minion","Rich Minion","46,602,009","6,357","86,437,918"
"38","98","2 Alivë","Still countin","45,880,064","14,111","85,098,847"
"39","21","Up 2 Më","Rokstar","45,075,069","15,541","83,605,733"
"40","27","Up 2 Më","Twizzy Rich","44,174,225","19,716","81,934,838"
"41","158","2093","U Should Know","42,597,792","39,696","79,010,853"
"42","117","AftërLyfe","Bëttr 0ff","41,742,055","25,582","77,423,622"
"43","107","Lyfë","Krank","40,131,062","18,228","74,435,535"
"44","10","Up 2 Më","Cmon","39,696,763","11,730","73,629,992"
"45","150","2093","Psycho CEO","39,358,217","30,637","73,002,053"
"46","13","Up 2 Më","Got rich","37,672,194","13,460","69,874,799"
"47","25","Up 2 Më","Trëndy way (feat. SeptembersRich)","37,495,937","13,999","69,547,876"
"48","17","Up 2 Më","Lying 4 fun","37,227,689","13,654","69,050,327"
"49","203","Trëndi","Fukit","36,463,711","15,011","67,633,292"
"50","121","AftërLyfe","Mysëlf","34,070,190","31,458","63,193,763"
"51","79","2 Alivë","Hatër","33,211,696","11,448","61,601,419"
