"#","Seq.","Album","Song","Spotify total","Spotify daily","AOD total"
"1","268","Features","IDGAF (feat. Yeat)","598,513,149","154,501","1,170,348,771"
"2","19","Up 2 Më","Monëy so big","490,724,695","118,279","910,201,071"
"3","108","Lyfë","Out thë way","478,638,435","130,893","887,783,355"
"4","143","2093","If We Being Rëal","394,362,760","177,390","731,467,990"
"5","103","Lyfë","Flawlëss (feat. Lil Uzi Vert)","325,336,235","78,310","603,436,902"
"6","110","Lyfë","Talk","318,966,715","63,306","591,622,652"
"7","44","4L","Sorry Bout That","270,483,348","77,704","501,695,218"
"8","140","2093","Breathe","260,448,367","89,202","483,082,235"
"9","91","2 Alivë","On tha linë","226,449,533","69,464","420,020,858"
"10","14","Up 2 Më","Gët Busy","206,206,469","62,043","382,473,820"
"11","187","Orphan","Already Rich","195,541,471","49,629","362,692,275"
"12","93","2 Alivë","Poppin","192,516,747","49,598","357,081,987"
"13","228","DANGEROUS SUMMER","COMË N GO","183,711,767","446,726","340,750,422"
"14","126","AftërLyfe","Nun id change","180,556,393","88,216","334,897,803"
"15","26","Up 2 Më","Turban","165,570,298","34,041","307,101,444"
"16","188","Orphan","My wrist","120,011,293","28,886","222,598,146"
"17","94","2 Alivë","Rackz got më (feat. Gunna)","115,732,632","27,122","214,662,043"
"18","212","Trëndi","Mad bout that","113,268,934","36,486","210,092,351"
"19","23","Up 2 Më","Swërved It","105,010,749","28,929","194,774,987"
"20","11","Up 2 Më","Dëserve it","102,773,295","19,102","190,624,935"
"21","264","Features","LOCK IT UP (feat. Yeat, midwxst & Matt Ox)","96,604,291","19,319","170,849,325"
"22","40","4L","Off Tha Lot","95,633,532","34,403","177,382,031"
"23","38","4L","Money Twërk","95,044,612","34,355","176,289,696"
"24","28","Up 2 Më","U could tëll","92,612,417","25,769","171,778,437"
"25","131","AftërLyfe","Split","76,633,834","18,956","142,141,201"
"26","109","Lyfë","Systëm","74,435,783","30,229","138,064,234"
"27","73","2 Alivë","Big tonka (feat. Lil Uzi Vert)","73,548,447","19,793","136,418,394"
"28","81","2 Alivë","Jus bëtter","72,598,468","25,115","134,656,364"
"29","142","2093","ILUV","70,902,793","38,435","131,511,209"
"30","189","Orphan","bigger thën everything","68,187,933","16,128","126,475,660"
"31","158","2093","Tell më","67,696,530","32,938","125,564,200"
"32","124","AftërLyfe","No morë talk","65,789,874","27,376","122,027,716"
"33","76","2 Alivë","Doublë","63,280,723","26,867","117,373,717"
"34","29","Up 2 Më","Ya Ya","60,476,408","17,819","112,172,246"
"35","275","Features","Yam","60,193,380","15,061","111,647,283"
"36","120","AftërLyfe","How it go","55,864,902","19,848","103,618,778"
"37","159","2093","U Should Know","52,503,761","21,590","97,384,500"
"38","27","Up 2 Më","Twizzy Rich","52,368,421","27,025","97,133,470"
"39","98","2 Alivë","Still countin","50,729,329","16,084","94,093,266"
"40","77","2 Alivë","Dub","50,604,225","13,201","93,861,222"
"41","21","Up 2 Më","Rokstar","50,292,676","17,007","93,283,358"
"42","118","AftërLyfe","Bëttr 0ff","50,292,186","29,718","93,282,449"
"43","218","Rich Minion","Rich Minion","48,323,149","5,403","89,630,259"
"44","107","Lyfë","Krank","47,439,138","21,468","87,990,587"
"45","151","2093","Psycho CEO","46,638,812","18,003","86,506,134"
"46","175","LYFESTYLE","ORCHESTRATË","46,503,494","109,904","86,255,145"
"47","240","Rendezvous","Rendezvous (feat. Yeat)","45,081,509","292,541","88,199,402"
"48","122","AftërLyfe","Mysëlf","44,191,783","31,522","81,967,361"
"49","10","Up 2 Më","Cmon","43,363,938","13,754","80,431,865"
