"#","Seq.","Album","Song","Spotify total","Spotify daily","AOD total"
"1","241","Features","IDGAF (feat. Yeat)","537,253,659","222,440","1,050,554,400"
"2","19","Up 2 Më","Monëy so big","452,556,926","139,469","839,407,564"
"3","108","Lyfë","Out thë way","435,840,821","167,678","808,402,349"
"4","142","2093","If We Being Rëal","325,167,805","300,454","603,124,821"
"5","103","Lyfë","Flawlëss (feat. Lil Uzi Vert)","296,702,009","112,643","550,326,150"
"6","110","Lyfë","Talk","295,296,685","109,852","547,719,539"
"7","44","4L","Sorry Bout That","248,498,901","90,897","460,918,495"
"8","139","2093","Breathe","227,190,221","138,011","421,394,921"
"9","91","2 Alivë","On tha linë","205,780,835","70,886","381,684,556"
"10","14","Up 2 Më","Gët Busy","188,306,727","60,065","349,273,388"
"11","93","2 Alivë","Poppin","178,766,119","54,231","331,577,363"
"12","181","Orphan","Already Rich","178,251,603","70,732","330,623,034"
"13","26","Up 2 Më","Turban","154,690,350","40,832","286,921,362"
"14","125","AftërLyfe","Nun id change","152,923,141","94,442","283,643,524"
"15","184","Orphan","My wrist","109,086,117","54,594","202,334,129"
"16","94","2 Alivë","Rackz got më (feat. Gunna)","108,368,963","27,959","201,003,944"
"17","205","Trëndi","Mad bout that","103,140,409","30,026","191,305,965"
"18","11","Up 2 Më","Dëserve it","97,450,443","20,873","180,752,153"
"19","23","Up 2 Më","Swërved It","95,347,122","33,255","176,850,890"
"20","262","Features","LOCK IT UP (feat. Yeat, midwxst & Matt Ox)","89,994,908","23,630","159,160,314"
"21","40","4L","Off Tha Lot","87,980,831","23,354","163,187,813"
"22","38","4L","Money Twërk","85,030,918","27,467","157,716,282"
"23","28","Up 2 Më","U could tëll","84,634,072","24,435","156,980,207"
"24","130","AftërLyfe","Split","70,556,731","19,628","130,869,400"
"25","73","2 Alivë","Big tonka (feat. Lil Uzi Vert)","67,410,859","20,861","125,034,402"
"26","81","2 Alivë","Jus bëtter","65,787,667","19,000","122,023,688"
"27","109","Lyfë","Systëm","65,708,582","24,086","121,877,000"
"28","183","Orphan","bigger thën everything","61,980,875","25,082","114,962,808"
"29","123","AftërLyfe","No morë talk","58,226,170","26,099","107,998,540"
"30","76","2 Alivë","Doublë","57,369,953","16,097","106,410,419"
"31","29","Up 2 Më","Ya Ya","55,697,999","15,653","103,309,261"
"32","157","2093","Tell më","55,123,569","54,005","102,243,802"
"33","141","2093","ILUV","54,833,605","72,356","101,705,973"
"34","229","Features","Yam","54,722,844","20,574","101,500,533"
"35","119","AftërLyfe","How it go","50,578,541","17,586","93,813,634"
"36","77","2 Alivë","Dub","46,872,250","11,706","86,939,164"
"37","210","Rich Minion","Rich Minion","46,727,380","6,157","86,670,458"
"38","98","2 Alivë","Still countin","46,170,354","16,909","85,637,280"
"39","21","Up 2 Më","Rokstar","45,371,400","14,472","84,155,371"
"40","27","Up 2 Më","Twizzy Rich","44,539,569","17,764","82,612,482"
"41","158","2093","U Should Know","43,330,946","34,158","80,370,715"
"42","117","AftërLyfe","Bëttr 0ff","42,237,024","23,270","78,341,696"
"43","107","Lyfë","Krank","40,516,507","17,896","75,150,462"
"44","10","Up 2 Më","Cmon","39,921,602","10,414","74,047,026"
"45","150","2093","Psycho CEO","39,906,547","26,982","74,019,102"
"46","13","Up 2 Më","Got rich","37,938,769","14,105","70,369,246"
"47","25","Up 2 Më","Trëndy way (feat. SeptembersRich)","37,789,233","14,909","70,091,885"
"48","17","Up 2 Më","Lying 4 fun","37,497,922","13,171","69,551,558"
"49","203","Trëndi","Fukit","36,753,490","14,101","68,170,777"
"50","121","AftërLyfe","Mysëlf","34,652,909","27,712","64,274,596"
"51","79","2 Alivë","Hatër","33,435,398","10,506","62,016,343"
"52","112","Lyfë","Wat it feel lykë","32,734,100","11,002","60,715,568"
"53","155","2093","Stand On It (with Future)","32,112,501","17,005","59,562,620"
"54","206","Trëndi","Tonka 2","31,814,565","6,357","59,010,005"
"55","212","King tonka","Heavy stunts (with Don Toliver)","31,619,751","28,602","58,648,661"
"56","128","AftërLyfe","Shmunk (feat. YoungBoy Never Broke Again)","30,608,665","7,506","56,773,288"
"57","95","2 Alivë","Rollin","29,629,305","11,577","54,956,760"
"58","252","Features","Fuk Tha Clout (feat. Yeat)","29,627,799","10,134","55,986,081"
"59","89","2 Alivë","Nvr again","29,577,316","13,599","54,860,331"
"60","286","Features","5 2 Üh 60 (feat. Yeat)","29,345,917","8,510","54,431,129"
