"#","Seq.","Album","Song","Spotify total","Spotify daily","AOD total"
"1","266","Features","IDGAF (feat. Yeat)","585,609,439","212,067","1,145,116,508"
"2","19","Up 2 Më","Monëy so big","481,628,528","148,240","893,329,410"
"3","108","Lyfë","Out thë way","468,558,531","161,771","869,087,048"
"4","164","2093","If We Being Rëal","380,270,085","232,962","705,328,756"
"5","103","Lyfë","Flawlëss (feat. Lil Uzi Vert)","319,049,926","113,120","591,776,993"
"6","110","Lyfë","Talk","313,868,184","78,404","582,165,846"
"7","66","4L","Sorry Bout That","265,012,822","80,110","491,548,432"
"8","161","2093","Breathe","252,787,624","119,600","468,873,012"
"9","91","2 Alivë","On tha linë","220,993,008","87,828","409,900,041"
"10","14","Up 2 Më","Gët Busy","201,738,930","67,293","374,187,384"
"11","187","Orphan","Already Rich","191,290,064","62,820","354,806,723"
"12","93","2 Alivë","Poppin","189,233,861","51,426","350,992,857"
"13","126","AftërLyfe","Nun id change","173,435,577","100,350","321,690,042"
"14","26","Up 2 Më","Turban","162,980,251","38,622","302,297,399"
"15","227","DANGEROUS SUMMER","COMË N GO","141,520,723","768,869","262,494,052"
"16","185","Orphan","My wrist","117,672,866","35,806","218,260,808"
"17","94","2 Alivë","Rackz got më (feat. Gunna)","113,995,850","28,175","211,440,642"
"18","212","Trëndi","Mad bout that","110,637,247","41,418","205,211,072"
"19","23","Up 2 Më","Swërved It","102,803,269","32,216","190,680,531"
"20","11","Up 2 Më","Dëserve it","101,514,470","18,929","188,290,054"
"21","260","Features","LOCK IT UP (feat. Yeat, midwxst & Matt Ox)","94,920,259","27,792","167,871,034"
"22","62","4L","Off Tha Lot","93,640,778","34,963","173,685,851"
"23","60","4L","Money Twërk","92,789,475","33,187","172,106,846"
"24","28","Up 2 Më","U could tëll","90,742,154","30,088","168,309,454"
"25","131","AftërLyfe","Split","74,907,238","27,252","138,938,694"
"26","109","Lyfë","Systëm","72,188,190","34,163","133,895,376"
"27","73","2 Alivë","Big tonka (feat. Lil Uzi Vert)","72,078,324","24,258","133,691,596"
"28","81","2 Alivë","Jus bëtter","70,675,980","28,118","131,090,514"
"29","163","2093","ILUV","67,548,464","53,991","125,289,566"
"30","186","Orphan","bigger thën everything","66,874,258","20,053","124,039,042"
"31","178","2093","Tell më","65,055,676","43,955","120,665,918"
"32","124","AftërLyfe","No morë talk","63,717,055","26,126","118,183,030"
"33","76","2 Alivë","Doublë","61,653,980","23,087","114,356,418"
"34","29","Up 2 Më","Ya Ya","59,338,054","15,447","110,060,815"
"35","270","Features","Yam","58,957,262","21,791","109,354,519"
"36","120","AftërLyfe","How it go","54,346,417","23,000","100,802,277"
"37","179","2093","U Should Know","50,553,593","30,293","93,767,309"
"38","27","Up 2 Më","Twizzy Rich","50,520,512","26,674","93,705,950"
"39","77","2 Alivë","Dub","49,637,678","14,941","92,068,461"
"40","98","2 Alivë","Still countin","49,630,848","16,401","92,055,793"
"41","21","Up 2 Më","Rokstar","49,061,937","16,925","91,000,571"
"42","217","Rich Minion","Rich Minion","47,940,573","5,606","88,920,654"
"43","118","AftërLyfe","Bëttr 0ff","47,871,233","37,332","88,792,041"
"44","107","Lyfë","Krank","45,721,903","21,025","84,805,442"
"45","171","2093","Psycho CEO","45,149,458","24,909","83,743,666"
"46","10","Up 2 Më","Cmon","42,510,636","12,450","78,849,152"
"47","122","AftërLyfe","Mysëlf","41,696,308","39,731","77,338,729"
"48","25","Up 2 Më","Trëndy way (feat. SeptembersRich)","41,197,546","14,444","76,413,620"
"49","13","Up 2 Më","Got rich","40,987,605","14,756","76,024,219"
"50","17","Up 2 Më","Lying 4 fun","40,743,221","16,906","75,570,933"
"51","210","Trëndi","Fukit","39,970,586","15,279","74,137,842"
"52","151","LYFESTYLE","ORCHESTRATË","38,524,773","106,407","71,456,134"
"53","189","Orphan","Heavy stunts","36,899,431","25,877","68,441,433"
"54","237","DOG HOUSE","DOG HOUSE (feat. Julia Wolf & Yeat)","36,413,203","108,860","71,203,360"
"55","79","2 Alivë","Hatër","36,050,921","14,319","66,867,608"
"56","112","Lyfë","Wat it feel lykë","35,447,412","14,301","65,748,214"
"57","176","2093","Stand On It (with Future)","35,348,870","14,538","65,565,437"
"58","213","Trëndi","Tonka 2","33,363,073","7,108","61,882,161"
"59","89","2 Alivë","Nvr again","32,796,337","17,424","60,830,973"
"60","95","2 Alivë","Rollin","32,711,052","16,991","60,672,786"
"61","220","GEEKED UP","GEEKED UP (FEAT. YEAT)","32,656,389","42,201","63,890,363"
"62","141","LYFESTYLE","GEEK TIMË","32,328,138","31,097","59,962,553"
"63","129","AftërLyfe","Shmunk (feat. YoungBoy Never Broke Again)","32,197,677","7,650","59,720,573"
"64","250","Features","Fuk Tha Clout (feat. Yeat)","31,684,101","10,507","59,871,861"
