"#","Seq.","Album","Song","Spotify total","Spotify daily","AOD total"
"1","257","Features","IDGAF (feat. Yeat)","574,814,638","217,316","1,124,001,740"
"2","19","Up 2 Më","Monëy so big","474,030,237","160,608","879,236,497"
"3","108","Lyfë","Out thë way","460,274,296","171,612","853,721,827"
"4","164","2093","If We Being Rëal","368,183,239","247,508","682,910,321"
"5","103","Lyfë","Flawlëss (feat. Lil Uzi Vert)","313,266,513","125,153","581,050,174"
"6","110","Lyfë","Talk","309,820,826","74,663","574,659,076"
"7","66","4L","Sorry Bout That","261,014,407","77,054","484,132,393"
"8","161","2093","Breathe","246,667,696","127,024","457,521,955"
"9","91","2 Alivë","On tha linë","216,949,686","67,244","402,400,664"
"10","14","Up 2 Më","Gët Busy","198,314,247","63,104","367,835,446"
"11","184","Orphan","Already Rich","188,205,286","56,404","349,085,234"
"12","93","2 Alivë","Poppin","186,702,354","54,606","346,297,579"
"13","125","AftërLyfe","Nun id change","168,312,124","95,982","312,187,179"
"14","26","Up 2 Më","Turban","160,902,676","48,029","298,444,053"
"15","182","Orphan","My wrist","115,833,608","33,543","214,849,450"
"16","94","2 Alivë","Rackz got më (feat. Gunna)","112,664,820","24,690","208,971,947"
"17","207","Trëndi","Mad bout that","108,696,442","38,804","201,611,356"
"18","23","Up 2 Më","Swërved It","100,975,936","39,948","187,291,276"
"19","11","Up 2 Më","Dëserve it","100,539,239","20,822","186,481,286"
"20","221","DANGEROUS SUMMER","COMË N GO","97,125,772","880,178","180,149,950"
"21","276","Features","LOCK IT UP (feat. Yeat, midwxst & Matt Ox)","93,576,814","23,820","165,495,087"
"22","62","4L","Off Tha Lot","92,144,940","27,491","170,911,448"
"23","60","4L","Money Twërk","91,044,904","34,749","168,871,089"
"24","28","Up 2 Më","U could tëll","89,249,816","27,309","165,541,540"
"25","130","AftërLyfe","Split","73,661,152","28,783","136,627,515"
"26","73","2 Alivë","Big tonka (feat. Lil Uzi Vert)","70,863,795","23,270","131,438,946"
"27","109","Lyfë","Systëm","70,486,737","36,845","130,739,575"
"28","81","2 Alivë","Jus bëtter","69,413,371","22,469","128,748,684"
"29","183","Orphan","bigger thën everything","65,790,144","20,563","122,028,282"
"30","163","2093","ILUV","64,726,241","52,988","120,054,943"
"31","179","2093","Tell më","62,849,196","42,685","116,573,380"
"32","123","AftërLyfe","No morë talk","62,364,649","23,721","115,674,636"
"33","76","2 Alivë","Doublë","60,471,873","20,480","112,163,895"
"34","29","Up 2 Më","Ya Ya","58,448,926","18,982","108,411,710"
"35","245","Features","Yam","57,938,436","22,622","107,464,848"
"36","119","AftërLyfe","How it go","53,346,356","17,898","98,947,407"
"37","27","Up 2 Më","Twizzy Rich","49,065,193","31,367","91,006,659"
"38","77","2 Alivë","Dub","48,902,720","12,192","90,705,302"
"39","180","2093","U Should Know","48,838,685","31,968","90,586,530"
"40","98","2 Alivë","Still countin","48,763,573","16,775","90,447,211"
"41","21","Up 2 Më","Rokstar","48,130,560","20,429","89,273,092"
"42","213","Rich Minion","Rich Minion","47,656,764","4,857","88,394,290"
"43","117","AftërLyfe","Bëttr 0ff","46,261,448","26,633","85,806,242"
"44","107","Lyfë","Krank","44,656,094","19,526","82,828,614"
"45","172","2093","Psycho CEO","43,917,348","23,259","81,458,380"
"46","10","Up 2 Më","Cmon","41,868,356","14,591","77,657,887"
"47","25","Up 2 Më","Trëndy way (feat. SeptembersRich)","40,329,078","17,099","74,802,817"
"48","13","Up 2 Më","Got rich","40,214,804","17,936","74,590,860"
"49","17","Up 2 Më","Lying 4 fun","39,938,971","14,807","74,079,242"
"50","121","AftërLyfe","Mysëlf","39,777,043","35,444","73,778,896"
"51","205","Trëndi","Fukit","39,138,747","18,728","72,594,978"
"52","186","Orphan","Heavy stunts","35,658,322","21,093","66,139,447"
"53","79","2 Alivë","Hatër","35,327,293","14,209","65,525,451"
"54","112","Lyfë","Wat it feel lykë","34,739,633","12,459","64,435,453"
"55","177","2093","Stand On It (with Future)","34,581,293","14,082","64,141,762"
"56","208","Trëndi","Tonka 2","32,991,041","8,250","61,192,145"
"57","150","LYFESTYLE","ORCHESTRATË","32,212,799","83,321","59,748,653"
"58","89","2 Alivë","Nvr again","31,906,435","16,425","59,180,406"
"59","95","2 Alivë","Rollin","31,846,277","17,998","59,068,824"
"60","128","AftërLyfe","Shmunk (feat. YoungBoy Never Broke Again)","31,805,758","7,101","58,993,669"
"61","266","Features","Fuk Tha Clout (feat. Yeat)","31,207,349","8,583","58,970,873"
"62","216","GEEKED UP","GEEKED UP (FEAT. YEAT)","30,829,282","31,103","60,315,547"
"63","300","Features","5 2 Üh 60 (feat. Yeat)","30,821,409","8,383","57,167,888"
"64","140","LYFESTYLE","GEEK TIMË","30,548,026","38,274","56,660,814"
