"#","Seq.","Album","Song","Spotify total","Spotify daily","AOD total"
"1","268","Features","IDGAF (feat. Yeat)","598,358,648","174,546","1,170,046,655"
"2","19","Up 2 Më","Monëy so big","490,606,416","128,753","909,981,686"
"3","108","Lyfë","Out thë way","478,507,542","160,173","887,540,573"
"4","143","2093","If We Being Rëal","394,185,370","200,781","731,138,966"
"5","103","Lyfë","Flawlëss (feat. Lil Uzi Vert)","325,257,925","86,332","603,291,651"
"6","110","Lyfë","Talk","318,903,409","66,645","591,505,232"
"7","44","4L","Sorry Bout That","270,405,644","86,146","501,551,092"
"8","140","2093","Breathe","260,359,165","95,614","482,916,782"
"9","91","2 Alivë","On tha linë","226,380,069","71,982","419,892,015"
"10","14","Up 2 Më","Gët Busy","206,144,426","66,254","382,358,742"
"11","187","Orphan","Already Rich","195,491,842","55,526","362,600,223"
"12","93","2 Alivë","Poppin","192,467,149","48,809","356,989,992"
"13","228","DANGEROUS SUMMER","COMË N GO","183,265,041","507,167","339,921,830"
"14","126","AftërLyfe","Nun id change","180,468,177","94,606","334,734,179"
"15","26","Up 2 Më","Turban","165,536,257","38,203","307,038,304"
"16","188","Orphan","My wrist","119,982,407","30,951","222,544,568"
"17","94","2 Alivë","Rackz got më (feat. Gunna)","115,705,510","27,154","214,611,737"
"18","212","Trëndi","Mad bout that","113,232,448","34,066","210,024,676"
"19","23","Up 2 Më","Swërved It","104,981,820","32,321","194,721,329"
"20","11","Up 2 Më","Dëserve it","102,754,193","21,778","190,589,504"
"21","264","Features","LOCK IT UP (feat. Yeat, midwxst & Matt Ox)","96,584,972","21,239","170,815,159"
"22","40","4L","Off Tha Lot","95,599,129","34,677","177,318,220"
"23","38","4L","Money Twërk","95,010,257","37,700","176,225,974"
"24","28","Up 2 Më","U could tëll","92,586,648","29,110","171,730,640"
"25","131","AftërLyfe","Split","76,614,878","20,874","142,106,041"
"26","109","Lyfë","Systëm","74,405,554","29,193","138,008,165"
"27","73","2 Alivë","Big tonka (feat. Lil Uzi Vert)","73,528,654","21,179","136,381,682"
"28","81","2 Alivë","Jus bëtter","72,573,353","29,229","134,609,780"
"29","142","2093","ILUV","70,864,358","41,868","131,439,919"
"30","189","Orphan","bigger thën everything","68,171,805","17,302","126,445,745"
"31","158","2093","Tell më","67,663,592","36,198","125,503,107"
"32","124","AftërLyfe","No morë talk","65,762,498","28,244","121,976,938"
"33","76","2 Alivë","Doublë","63,253,856","29,330","117,323,884"
"34","29","Up 2 Më","Ya Ya","60,458,589","19,636","112,139,195"
"35","275","Features","Yam","60,178,319","17,260","111,619,347"
"36","120","AftërLyfe","How it go","55,845,054","21,896","103,581,964"
"37","159","2093","U Should Know","52,482,171","22,625","97,344,455"
"38","27","Up 2 Më","Twizzy Rich","52,341,396","26,631","97,083,344"
"39","98","2 Alivë","Still countin","50,713,245","15,622","94,063,433"
"40","77","2 Alivë","Dub","50,591,024","14,738","93,836,737"
"41","21","Up 2 Më","Rokstar","50,275,669","19,272","93,251,813"
"42","118","AftërLyfe","Bëttr 0ff","50,262,468","35,612","93,227,328"
