"#","Seq.","Album","Song","Spotify total","Spotify daily","AOD total"
"1","253","Features","IDGAF (feat. Yeat)","547,106,705","241,217","1,069,821,204"
"2","19","Up 2 Më","Monëy so big","458,514,022","132,037","850,456,851"
"3","108","Lyfë","Out thë way","442,434,757","150,976","820,632,854"
"4","164","2093","If We Being Rëal","337,930,537","308,038","626,797,277"
"5","103","Lyfë","Flawlëss (feat. Lil Uzi Vert)","301,380,423","103,781","559,003,723"
"6","110","Lyfë","Talk","299,709,686","95,113","555,904,822"
"7","66","4L","Sorry Bout That","252,152,503","72,886","467,695,236"
"8","161","2093","Breathe","232,880,909","127,489","431,950,071"
"9","91","2 Alivë","On tha linë","208,784,678","59,927","387,256,117"
"10","14","Up 2 Më","Gët Busy","190,760,090","48,599","353,823,913"
"11","181","Orphan","Already Rich","181,179,607","57,454","336,053,928"
"12","93","2 Alivë","Poppin","181,012,545","43,616","335,744,059"
"13","125","AftërLyfe","Nun id change","156,937,790","89,446","291,089,939"
"14","26","Up 2 Më","Turban","156,361,026","34,723","290,020,150"
"15","184","Orphan","My wrist","111,068,362","44,121","206,010,819"
"16","94","2 Alivë","Rackz got më (feat. Gunna)","109,563,789","26,969","203,220,121"
"17","207","Trëndi","Mad bout that","104,538,215","26,855","193,898,631"
"18","11","Up 2 Më","Dëserve it","98,281,482","17,220","182,293,573"
"19","23","Up 2 Më","Swërved It","96,756,212","29,706","179,464,486"
"20","273","Features","LOCK IT UP (feat. Yeat, midwxst & Matt Ox)","91,005,733","20,832","160,948,007"
"21","62","4L","Off Tha Lot","88,993,059","20,877","165,065,304"
"22","60","4L","Money Twërk","86,534,849","37,257","160,505,789"
"23","28","Up 2 Më","U could tëll","85,732,634","23,689","159,017,832"
"24","130","AftërLyfe","Split","71,426,303","17,446","132,482,292"
"25","73","2 Alivë","Big tonka (feat. Lil Uzi Vert)","68,288,790","18,960","126,662,798"
"26","109","Lyfë","Systëm","66,852,814","23,117","123,999,334"
"27","81","2 Alivë","Jus bëtter","66,656,723","19,714","123,635,623"
"28","183","Orphan","bigger thën everything","62,991,124","22,947","116,836,629"
"29","123","AftërLyfe","No morë talk","59,371,112","31,300","110,122,191"
"30","76","2 Alivë","Doublë","58,111,150","15,857","107,785,200"
"31","163","2093","ILUV","57,781,462","59,306","107,173,691"
"32","179","2093","Tell më","57,377,518","48,162","106,424,451"
"33","29","Up 2 Më","Ya Ya","56,408,073","15,562","104,626,314"
"34","241","Features","Yam","55,637,732","16,313","103,197,477"
"35","119","AftërLyfe","How it go","51,300,094","15,542","95,151,978"
"36","77","2 Alivë","Dub","47,399,707","10,774","87,917,497"
"37","213","Rich Minion","Rich Minion","47,000,976","5,884","87,177,927"
"38","98","2 Alivë","Still countin","46,906,807","14,189","87,003,261"
"39","21","Up 2 Më","Rokstar","46,024,662","13,745","85,367,049"
"40","27","Up 2 Më","Twizzy Rich","45,565,140","28,359","84,514,722"
"41","180","2093","U Should Know","44,776,276","30,769","83,051,529"
"42","117","AftërLyfe","Bëttr 0ff","43,346,744","23,864","80,400,017"
"43","107","Lyfë","Krank","41,432,685","22,092","76,849,799"
"44","172","2093","Psycho CEO","41,038,625","25,269","76,118,893"
"45","10","Up 2 Më","Cmon","40,389,006","10,400","74,913,972"
"46","13","Up 2 Më","Got rich","38,526,681","11,630","71,459,711"
"47","25","Up 2 Më","Trëndy way (feat. SeptembersRich)","38,411,868","15,679","71,246,755"
"48","17","Up 2 Më","Lying 4 fun","38,087,537","13,423","70,645,182"
"49","205","Trëndi","Fukit","37,383,686","12,358","69,339,672"
"50","121","AftërLyfe","Mysëlf","35,889,069","29,445","66,567,439"
"51","79","2 Alivë","Hatër","33,885,584","9,235","62,851,353"
"52","112","Lyfë","Wat it feel lykë","33,221,501","14,517","61,619,605"
"53","186","Orphan","Heavy stunts","32,801,273","24,256","60,840,161"
"54","177","2093","Stand On It (with Future)","32,800,432","14,575","60,838,602"
"55","208","Trëndi","Tonka 2","32,115,286","7,470","59,567,785"
"56","128","AftërLyfe","Shmunk (feat. YoungBoy Never Broke Again)","30,927,930","6,823","57,365,464"
