"#","Seq.","Album","Song","Spotify total","Spotify daily","AOD total"
"1","267","Features","IDGAF (feat. Yeat)","587,008,202","204,950","1,147,851,687"
"2","19","Up 2 Më","Monëy so big","482,610,925","139,634","895,151,569"
"3","108","Lyfë","Out thë way","469,586,407","146,306","870,993,563"
"4","164","2093","If We Being Rëal","381,794,789","217,098","708,156,792"
"5","103","Lyfë","Flawlëss (feat. Lil Uzi Vert)","319,770,995","106,360","593,114,439"
"6","110","Lyfë","Talk","314,397,827","79,674","583,148,233"
"7","66","4L","Sorry Bout That","265,547,101","74,585","492,539,418"
"8","161","2093","Breathe","253,586,890","117,214","470,355,499"
"9","91","2 Alivë","On tha linë","221,562,825","83,219","410,956,943"
"10","14","Up 2 Më","Gët Busy","202,182,086","65,412","375,009,354"
"11","187","Orphan","Already Rich","191,741,788","65,071","355,644,585"
"12","93","2 Alivë","Poppin","189,555,885","48,043","351,590,151"
"13","126","AftërLyfe","Nun id change","174,141,288","106,587","322,999,002"
"14","26","Up 2 Më","Turban","163,234,678","36,713","302,769,313"
"15","227","DANGEROUS SUMMER","COMË N GO","146,509,501","699,060","271,747,287"
"16","185","Orphan","My wrist","117,915,343","36,481","218,710,557"
"17","94","2 Alivë","Rackz got më (feat. Gunna)","114,169,277","25,596","211,762,316"
"18","212","Trëndi","Mad bout that","110,895,973","35,131","205,690,959"
"19","23","Up 2 Më","Swërved It","103,032,021","34,296","191,104,822"
"20","11","Up 2 Më","Dëserve it","101,635,118","18,147","188,513,833"
"21","261","Features","LOCK IT UP (feat. Yeat, midwxst & Matt Ox)","95,111,676","28,189","168,209,564"
"22","62","4L","Off Tha Lot","93,838,525","28,670","174,052,634"
"23","60","4L","Money Twërk","93,005,206","33,452","172,506,986"
"24","28","Up 2 Më","U could tëll","90,927,867","27,266","168,653,916"
"25","131","AftërLyfe","Split","75,088,494","26,904","139,274,889"
"26","109","Lyfë","Systëm","72,412,093","37,438","134,310,674"
"27","73","2 Alivë","Big tonka (feat. Lil Uzi Vert)","72,234,087","24,201","133,980,506"
"28","81","2 Alivë","Jus bëtter","70,855,247","25,842","131,423,020"
"29","163","2093","ILUV","67,916,125","54,609","125,971,507"
"30","186","Orphan","bigger thën everything","67,011,832","20,688","124,294,216"
"31","178","2093","Tell më","65,334,328","41,623","121,182,764"
"32","124","AftërLyfe","No morë talk","63,901,078","29,845","118,524,358"
"33","76","2 Alivë","Doublë","61,803,959","22,710","114,634,601"
"34","29","Up 2 Më","Ya Ya","59,449,247","17,058","110,267,057"
"35","271","Features","Yam","59,075,978","16,560","109,574,714"
"36","120","AftërLyfe","How it go","54,487,545","20,927","101,064,043"
"37","179","2093","U Should Know","50,776,601","32,369","94,180,947"
"38","27","Up 2 Më","Twizzy Rich","50,697,143","26,468","94,033,567"
"39","98","2 Alivë","Still countin","49,739,170","15,660","92,256,709"
