"#","Seq.","Album","Song","Spotify total","Spotify daily","AOD total"
"1","266","Features","IDGAF (feat. Yeat)","582,279,602","212,259","1,138,605,255"
"2","19","Up 2 Më","Monëy so big","479,263,559","145,994","888,942,841"
"3","108","Lyfë","Out thë way","465,979,743","160,720","864,303,887"
"4","164","2093","If We Being Rëal","376,602,717","228,295","698,526,485"
"5","103","Lyfë","Flawlëss (feat. Lil Uzi Vert)","317,253,760","112,054","588,445,446"
"6","110","Lyfë","Talk","312,599,797","80,632","579,813,229"
"7","66","4L","Sorry Bout That","263,784,758","75,893","489,270,606"
"8","161","2093","Breathe","250,863,518","125,888","465,304,161"
"9","91","2 Alivë","On tha linë","219,706,144","82,848","407,513,152"
"10","14","Up 2 Më","Gët Busy","200,702,535","69,323","372,265,068"
"11","187","Orphan","Already Rich","190,334,998","59,857","353,035,257"
"12","93","2 Alivë","Poppin","188,464,275","51,849","349,565,421"
"13","126","AftërLyfe","Nun id change","171,912,201","100,567","318,864,469"
"14","26","Up 2 Më","Turban","162,384,559","40,485","301,192,503"
"15","227","DANGEROUS SUMMER","COMË N GO","129,461,516","847,703","240,126,514"
"16","185","Orphan","My wrist","117,115,049","37,685","217,226,164"
"17","94","2 Alivë","Rackz got më (feat. Gunna)","113,589,009","27,756","210,686,029"
"18","212","Trëndi","Mad bout that","110,060,211","40,024","204,140,779"
"19","23","Up 2 Më","Swërved It","102,275,068","33,181","189,700,818"
"20","11","Up 2 Më","Dëserve it","101,221,725","20,338","187,747,067"
"21","260","Features","LOCK IT UP (feat. Yeat, midwxst & Matt Ox)","94,499,377","27,305","167,126,684"
"22","62","4L","Off Tha Lot","93,182,247","27,821","172,835,363"
"23","60","4L","Money Twërk","92,292,573","34,172","171,185,187"
"24","28","Up 2 Më","U could tëll","90,292,744","28,207","167,475,884"
"25","131","AftërLyfe","Split","74,490,733","23,939","138,166,156"
"26","73","2 Alivë","Big tonka (feat. Lil Uzi Vert)","71,719,315","24,347","133,025,702"
"27","109","Lyfë","Systëm","71,675,786","30,626","132,944,964"
"28","81","2 Alivë","Jus bëtter","70,278,489","26,119","130,353,244"
"29","163","2093","ILUV","66,714,397","54,951","123,742,530"
"30","186","Orphan","bigger thën everything","66,552,487","22,267","123,442,218"
"31","178","2093","Tell më","64,388,021","41,994","119,427,545"
"32","124","AftërLyfe","No morë talk","63,301,165","28,591","117,411,633"
"33","76","2 Alivë","Doublë","61,291,797","23,174","113,684,637"
"34","29","Up 2 Më","Ya Ya","59,079,111","18,764","109,580,525"
"35","270","Features","Yam","58,645,127","21,136","108,775,568"
"36","120","AftërLyfe","How it go","54,021,925","20,474","100,200,406"
"37","27","Up 2 Më","Twizzy Rich","50,086,337","28,781","92,900,638"
"38","179","2093","U Should Know","50,055,539","33,297","92,843,514"
"39","77","2 Alivë","Dub","49,407,730","14,686","91,641,951"
"40","98","2 Alivë","Still countin","49,370,743","18,007","91,573,347"
"41","21","Up 2 Më","Rokstar","48,784,324","17,418","90,485,651"
"42","217","Rich Minion","Rich Minion","47,851,544","5,558","88,755,522"
"43","118","AftërLyfe","Bëttr 0ff","47,345,315","35,727","87,816,563"
"44","107","Lyfë","Krank","45,397,893","21,044","84,204,465"
"45","171","2093","Psycho CEO","44,775,807","24,065","83,050,614"
"46","10","Up 2 Më","Cmon","42,310,162","12,710","78,477,311"
"47","122","AftërLyfe","Mysëlf","41,036,511","48,871","76,114,930"
"48","25","Up 2 Më","Trëndy way (feat. SeptembersRich)","40,958,038","15,450","75,969,378"
