"#","Seq.","Album","Song","Spotify total","Spotify daily","AOD total"
"1","266","Features","IDGAF (feat. Yeat)","584,644,463","211,261","1,143,229,568"
"2","19","Up 2 Më","Monëy so big","480,943,864","160,164","892,059,488"
"3","108","Lyfë","Out thë way","467,824,847","177,482","867,726,204"
"4","164","2093","If We Being Rëal","379,184,444","240,654","703,315,098"
"5","103","Lyfë","Flawlëss (feat. Lil Uzi Vert)","318,539,167","124,444","590,829,632"
"6","110","Lyfë","Talk","313,500,609","81,538","581,484,064"
"7","66","4L","Sorry Bout That","264,647,633","78,279","490,871,076"
"8","161","2093","Breathe","252,234,610","127,158","467,847,276"
"9","91","2 Alivë","On tha linë","220,614,355","77,890","409,197,711"
"10","14","Up 2 Më","Gët Busy","201,430,053","66,542","373,614,476"
"11","187","Orphan","Already Rich","190,998,331","61,865","354,265,614"
"12","93","2 Alivë","Poppin","189,006,397","51,916","350,570,955"
"13","126","AftërLyfe","Nun id change","172,987,795","100,708","320,859,492"
"14","26","Up 2 Më","Turban","162,802,525","39,350","301,967,751"
"15","227","DANGEROUS SUMMER","COMË N GO","137,996,385","747,250","255,957,074"
"16","185","Orphan","My wrist","117,507,095","36,824","217,953,334"
"17","94","2 Alivë","Rackz got më (feat. Gunna)","113,877,206","25,587","211,220,580"
"18","212","Trëndi","Mad bout that","110,460,535","39,647","204,883,304"
"19","23","Up 2 Më","Swërved It","102,652,263","32,144","190,400,443"
"20","11","Up 2 Më","Dëserve it","101,426,941","18,436","188,127,704"
"21","260","Features","LOCK IT UP (feat. Yeat, midwxst & Matt Ox)","94,794,382","28,561","167,648,414"
"22","62","4L","Off Tha Lot","93,498,191","28,884","173,421,379"
"23","60","4L","Money Twërk","92,636,807","30,440","171,823,675"
"24","28","Up 2 Më","U could tëll","90,609,928","27,344","168,064,200"
"25","131","AftërLyfe","Split","74,781,094","28,810","138,704,720"
"26","109","Lyfë","Systëm","72,035,906","35,992","133,612,918"
"27","73","2 Alivë","Big tonka (feat. Lil Uzi Vert)","71,976,476","22,430","133,502,687"
