"#","Seq.","Album","Song","Spotify total","Spotify daily","AOD total"
"1","241","Features","IDGAF (feat. Yeat)","538,720,220","208,914","1,053,422,137"
"2","19","Up 2 Më","Monëy so big","453,483,564","132,395","841,126,302"
"3","108","Lyfë","Out thë way","436,881,139","148,597","810,331,942"
"4","142","2093","If We Being Rëal","327,173,578","282,126","606,845,151"
"5","103","Lyfë","Flawlëss (feat. Lil Uzi Vert)","297,426,101","102,401","551,669,203"
"6","110","Lyfë","Talk","295,976,587","99,776","548,980,629"
"7","44","4L","Sorry Bout That","249,070,695","85,304","461,979,064"
"8","139","2093","Breathe","228,109,101","133,130","423,099,269"
"9","91","2 Alivë","On tha linë","206,243,702","69,963","382,543,087"
"10","14","Up 2 Më","Gët Busy","188,693,199","57,757","349,990,221"
"11","93","2 Alivë","Poppin","179,117,100","50,317","332,228,367"
"12","181","Orphan","Already Rich","178,710,092","63,970","331,473,444"
"13","26","Up 2 Më","Turban","154,958,764","39,088","287,419,220"
"14","125","AftërLyfe","Nun id change","153,550,533","92,127","284,807,217"
"15","184","Orphan","My wrist","109,408,150","46,040","202,931,440"
"16","94","2 Alivë","Rackz got më (feat. Gunna)","108,550,548","27,276","201,340,750"
"17","205","Trëndi","Mad bout that","103,355,589","31,470","191,705,083"
"18","11","Up 2 Më","Dëserve it","97,585,268","19,150","181,002,228"
"19","23","Up 2 Më","Swërved It","95,573,985","33,501","177,271,678"
"20","261","Features","LOCK IT UP (feat. Yeat, midwxst & Matt Ox)","90,155,350","26,428","159,444,063"
"21","40","4L","Off Tha Lot","88,138,270","22,332","163,479,832"
"22","38","4L","Money Twërk","85,217,260","27,368","158,061,911"
"23","28","Up 2 Më","U could tëll","84,809,176","25,962","157,304,992"
"24","130","AftërLyfe","Split","70,695,582","21,095","131,126,943"
"25","73","2 Alivë","Big tonka (feat. Lil Uzi Vert)","67,552,502","20,449","125,297,123"
"26","81","2 Alivë","Jus bëtter","65,926,896","19,722","122,281,931"
"27","109","Lyfë","Systëm","65,888,434","25,732","122,210,592"
"28","183","Orphan","bigger thën everything","62,144,010","23,037","115,265,393"
"29","123","AftërLyfe","No morë talk","58,397,342","25,023","108,316,032"
"30","76","2 Alivë","Doublë","57,476,682","14,754","106,608,382"
"31","29","Up 2 Më","Ya Ya","55,810,256","15,447","103,517,476"
"32","157","2093","Tell më","55,478,625","50,833","102,902,363"
"33","141","2093","ILUV","55,309,509","67,077","102,588,685"
"34","229","Features","Yam","54,871,845","22,697","101,776,901"
"35","119","AftërLyfe","How it go","50,690,732","16,135","94,021,727"
"36","77","2 Alivë","Dub","46,953,897","12,243","87,090,604"
"37","210","Rich Minion","Rich Minion","46,770,247","6,206","86,749,968"
"38","98","2 Alivë","Still countin","46,290,076","19,714","85,859,342"
"39","21","Up 2 Më","Rokstar","45,471,443","14,823","84,340,932"
"40","27","Up 2 Më","Twizzy Rich","44,666,282","18,115","82,847,511"
"41","158","2093","U Should Know","43,571,502","33,904","80,816,901"
"42","117","AftërLyfe","Bëttr 0ff","42,393,692","22,982","78,632,286"
"43","107","Lyfë","Krank","40,656,885","19,422","75,410,837"
"44","150","2093","Psycho CEO","40,085,585","25,517","74,351,183"
"45","10","Up 2 Më","Cmon","39,992,468","10,441","74,178,469"
"46","13","Up 2 Më","Got rich","38,031,060","13,234","70,540,428"
"47","25","Up 2 Më","Trëndy way (feat. SeptembersRich)","37,885,617","14,362","70,270,659"
"48","17","Up 2 Më","Lying 4 fun","37,588,762","13,096","69,720,049"
"49","203","Trëndi","Fukit","36,852,798","13,900","68,354,975"
"50","121","AftërLyfe","Mysëlf","34,843,216","29,052","64,627,580"
"51","79","2 Alivë","Hatër","33,504,127","9,618","62,143,823"
"52","112","Lyfë","Wat it feel lykë","32,804,321","10,384","60,845,815"
"53","155","2093","Stand On It (with Future)","32,224,590","16,097","59,770,524"
"54","206","Trëndi","Tonka 2","31,857,107","6,248","59,088,912"
"55","212","King tonka","Heavy stunts (with Don Toliver)","31,821,257","29,561","59,022,417"
"56","128","AftërLyfe","Shmunk (feat. YoungBoy Never Broke Again)","30,659,240","7,411","56,867,095"
"57","95","2 Alivë","Rollin","29,708,138","11,498","55,102,981"
"58","251","Features","Fuk Tha Clout (feat. Yeat)","29,692,978","9,888","56,109,246"
"59","89","2 Alivë","Nvr again","29,664,834","12,594","55,022,660"
"60","285","Features","5 2 Üh 60 (feat. Yeat)","29,403,269","7,883","54,537,506"
"61","83","2 Alivë","Kant rëlax","28,631,318","8,940","53,105,683"
"62","111","Lyfë","Up off X","27,331,912","11,635","50,695,531"
