"#","Seq.","Album","Song","Spotify total","Spotify daily","AOD total"
"1","253","Features","IDGAF (feat. Yeat)","546,865,488","248,496","1,069,349,525"
"2","19","Up 2 Më","Monëy so big","458,381,985","133,977","850,211,947"
"3","108","Lyfë","Out thë way","442,283,781","150,760","820,352,822"
"4","164","2093","If We Being Rëal","337,622,499","300,973","626,225,924"
"5","103","Lyfë","Flawlëss (feat. Lil Uzi Vert)","301,276,642","107,538","558,811,229"
"6","110","Lyfë","Talk","299,614,573","103,038","555,728,405"
"7","66","4L","Sorry Bout That","252,079,617","73,910","467,560,046"
"8","161","2093","Breathe","232,753,420","126,462","431,713,603"
"9","91","2 Alivë","On tha linë","208,724,751","62,555","387,144,964"
"10","14","Up 2 Më","Gët Busy","190,711,491","49,841","353,733,771"
"11","181","Orphan","Already Rich","181,122,153","64,244","335,947,361"
"12","93","2 Alivë","Poppin","180,968,929","46,190","335,663,160"
"13","125","AftërLyfe","Nun id change","156,848,344","93,250","290,924,033"
"14","26","Up 2 Më","Turban","156,326,303","35,082","289,955,746"
"15","184","Orphan","My wrist","111,024,241","44,719","205,928,983"
"16","94","2 Alivë","Rackz got më (feat. Gunna)","109,536,820","25,533","203,170,098"
"17","207","Trëndi","Mad bout that","104,511,360","28,099","193,848,820"
"18","11","Up 2 Më","Dëserve it","98,264,262","17,552","182,261,634"
"19","23","Up 2 Më","Swërved It","96,726,506","29,040","179,409,387"
"20","273","Features","LOCK IT UP (feat. Yeat, midwxst & Matt Ox)","90,984,901","20,765","160,911,164"
"21","62","4L","Off Tha Lot","88,972,182","21,608","165,026,581"
"22","60","4L","Money Twërk","86,497,592","38,705","160,436,685"
"23","28","Up 2 Më","U could tëll","85,708,945","24,072","158,973,893"
"24","130","AftërLyfe","Split","71,408,857","18,241","132,449,933"
"25","73","2 Alivë","Big tonka (feat. Lil Uzi Vert)","68,269,830","19,159","126,627,631"
"26","109","Lyfë","Systëm","66,829,697","24,323","123,956,457"
"27","81","2 Alivë","Jus bëtter","66,637,009","19,990","123,599,057"
"28","183","Orphan","bigger thën everything","62,968,177","23,840","116,794,067"
"29","123","AftërLyfe","No morë talk","59,339,812","30,594","110,064,136"
"30","76","2 Alivë","Doublë","58,095,293","16,300","107,755,788"
