"#","Seq.","Album","Song","Spotify total","Spotify daily","AOD total"
"1","268","Features","IDGAF (feat. Yeat)","605,376,672","201,127","1,183,769,889"
"2","19","Up 2 Më","Monëy so big","495,151,973","121,721","918,412,831"
"3","108","Lyfë","Out thë way","483,973,497","147,521","897,678,881"
"4","143","2093","If We Being Rëal","401,684,207","192,860","745,047,883"
"5","103","Lyfë","Flawlëss (feat. Lil Uzi Vert)","328,602,822","90,588","609,495,800"
"6","110","Lyfë","Talk","321,572,497","71,661","596,455,883"
"7","44","4L","Sorry Bout That","273,401,421","82,178","507,107,689"
"8","140","2093","Breathe","264,035,611","97,052","489,735,891"
"9","91","2 Alivë","On tha linë","229,205,795","72,895","425,133,200"
"10","14","Up 2 Më","Gët Busy","208,629,594","62,477","386,968,257"
"11","228","DANGEROUS SUMMER","COMË N GO","201,996,147","493,482","374,664,473"
"12","189","Orphan","Already Rich","197,491,662","49,866","366,309,509"
"13","93","2 Alivë","Poppin","194,298,521","45,641","360,386,839"
"14","126","AftërLyfe","Nun id change","184,153,474","94,298","341,569,705"
"15","26","Up 2 Më","Turban","166,944,804","39,096","309,650,891"
"16","188","Orphan","My wrist","121,298,460","37,199","224,985,596"
"17","94","2 Alivë","Rackz got më (feat. Gunna)","116,715,280","24,959","216,484,668"
"18","212","Trëndi","Mad bout that","114,463,344","32,616","212,307,755"
"19","23","Up 2 Më","Swërved It","106,172,368","29,250","196,929,569"
"20","11","Up 2 Më","Dëserve it","103,484,086","17,747","191,943,317"
"21","264","Features","LOCK IT UP (feat. Yeat, midwxst & Matt Ox)","97,407,498","20,627","172,269,835"
"22","40","4L","Off Tha Lot","96,733,837","28,083","179,422,888"
"23","38","4L","Money Twërk","96,345,234","34,473","178,702,103"
"24","28","Up 2 Më","U could tëll","93,674,560","28,741","173,748,510"
"25","131","AftërLyfe","Split","77,391,202","20,435","143,545,975"
"26","109","Lyfë","Systëm","75,602,884","29,246","140,228,985"
"27","73","2 Alivë","Big tonka (feat. Lil Uzi Vert)","74,313,363","19,770","137,837,168"
"28","81","2 Alivë","Jus bëtter","73,698,166","26,872","136,696,095"
"29","142","2093","ILUV","72,426,508","37,632","134,337,411"
"30","158","2093","Tell më","69,029,002","34,816","128,035,683"
"31","186","Orphan","bigger thën everything","68,844,081","18,121","127,692,689"
"32","124","AftërLyfe","No morë talk","66,801,736","25,188","123,904,527"
"33","76","2 Alivë","Doublë","64,247,516","24,366","119,166,935"
"34","29","Up 2 Më","Ya Ya","61,093,355","19,039","113,316,565"
"35","275","Features","Yam","60,800,944","16,215","112,774,198"
