"#","Seq.","Album","Song","Spotify total","Spotify daily","AOD total"
"1","253","Features","IDGAF (feat. Yeat)","550,863,502","218,693","1,077,167,305"
"2","19","Up 2 Më","Monëy so big","460,584,341","120,918","854,296,902"
"3","108","Lyfë","Out thë way","444,726,664","127,969","824,883,908"
"4","141","2093","If We Being Rëal","342,389,202","249,226","635,067,258"
"5","103","Lyfë","Flawlëss (feat. Lil Uzi Vert)","302,961,510","91,940","561,936,341"
"6","110","Lyfë","Talk","301,150,009","83,826","558,576,349"
"7","66","4L","Sorry Bout That","253,382,490","69,530","469,976,629"
"8","138","2093","Breathe","234,832,588","111,016","435,570,067"
"9","91","2 Alivë","On tha linë","209,745,278","52,780","389,037,848"
"10","14","Up 2 Më","Gët Busy","192,395,661","61,919","356,857,588"
"11","184","Orphan","Already Rich","182,104,989","51,886","337,770,336"
"12","93","2 Alivë","Poppin","181,733,061","42,660","337,080,480"
"13","125","AftërLyfe","Nun id change","158,313,826","81,989","293,642,225"
"14","26","Up 2 Më","Turban","156,919,729","33,258","291,056,439"
"15","183","Orphan","My wrist","111,726,616","37,580","207,231,756"
"16","94","2 Alivë","Rackz got më (feat. Gunna)","109,959,693","22,956","203,954,448"
"17","207","Trëndi","Mad bout that","105,031,163","28,176","194,812,956"
"18","11","Up 2 Më","Dëserve it","98,555,267","15,189","182,801,393"
"19","23","Up 2 Më","Swërved It","97,229,397","28,208","180,342,155"
"20","273","Features","LOCK IT UP (feat. Yeat, midwxst & Matt Ox)","91,308,056","17,038","161,482,679"
"21","62","4L","Off Tha Lot","89,355,846","19,497","165,738,206"
"22","60","4L","Money Twërk","87,083,401","31,503","161,523,250"
"23","28","Up 2 Më","U could tëll","86,152,813","25,858","159,797,185"
"24","130","AftërLyfe","Split","71,699,324","14,864","132,988,694"
"25","73","2 Alivë","Big tonka (feat. Lil Uzi Vert)","68,594,151","17,929","127,229,185"
"26","109","Lyfë","Systëm","67,255,102","24,004","124,745,502"
"27","81","2 Alivë","Jus bëtter","66,960,655","16,338","124,199,359"
"28","182","Orphan","bigger thën everything","63,347,373","19,866","117,497,404"
"29","123","AftërLyfe","No morë talk","59,769,590","23,429","110,861,292"
"30","140","2093","ILUV","58,736,471","54,979","108,945,052"
"31","76","2 Alivë","Doublë","58,378,957","15,761","108,281,931"
"32","155","2093","Tell më","58,111,821","41,224","107,786,444"
"33","29","Up 2 Më","Ya Ya","56,655,355","15,673","105,084,975"
"34","241","Features","Yam","55,900,307","15,441","103,684,504"
"35","119","AftërLyfe","How it go","51,555,638","15,226","95,625,964"
"36","77","2 Alivë","Dub","47,586,284","10,314","88,263,563"
"37","98","2 Alivë","Still countin","47,136,569","14,670","87,429,426"
"38","213","Rich Minion","Rich Minion","47,090,451","5,037","87,343,886"
"39","21","Up 2 Më","Rokstar","46,262,234","13,029","85,807,700"
"40","27","Up 2 Më","Twizzy Rich","45,996,314","23,569","85,314,469"
"41","156","2093","U Should Know","45,287,616","28,684","83,999,968"
"42","117","AftërLyfe","Bëttr 0ff","43,723,198","21,290","81,098,268"
"43","107","Lyfë","Krank","42,577,037","24,152","78,972,356"
"44","148","2093","Psycho CEO","41,429,039","20,747","76,843,037"
"45","10","Up 2 Më","Cmon","40,566,433","13,176","75,243,066"
"46","13","Up 2 Më","Got rich","38,738,169","11,579","71,851,981"
"47","25","Up 2 Më","Trëndy way (feat. SeptembersRich)","38,645,500","12,463","71,680,098"
"48","17","Up 2 Më","Lying 4 fun","38,323,977","15,242","71,083,734"
"49","205","Trëndi","Fukit","37,580,980","10,716","69,705,615"
"50","121","AftërLyfe","Mysëlf","36,376,834","28,312","67,472,151"
"51","79","2 Alivë","Hatër","34,032,926","7,900","63,124,645"
"52","112","Lyfë","Wat it feel lykë","33,406,514","9,733","61,962,769"
"53","186","Orphan","Heavy stunts","33,174,447","20,710","61,532,329"
"54","153","2093","Stand On It (with Future)","33,031,914","13,612","61,267,957"
