"#","Seq.","Album","Song","Spotify total","Spotify daily","AOD total"
"331","329","Features","Woke Up Vybin - Sped Up","1,775","33","3,292"
"330","279","Features","Side Bitch Finished","6,804","11","12,620"
"329","244","Features","Outlandish","8,070","0","14,968"
"328","209","Rover","Rover","8,390","53","15,561"
"327","331","Features","Woke Up Vybin - Slowed & Reverb","9,999","34","18,546"
"326","246","Features","Calm Down","10,137","0","18,802"
"325","282","Features","Autopilot","10,682","11","19,813"
"324","290","Features","Ikonik","11,431","10","21,202"
"323","261","Features","40","12,764","11","23,674"
"322","289","Features","What it Do","13,011","5","24,132"
"321","259","Features","Jumbo Jet","13,115","7","24,325"
"320","283","Features","I Swear","14,294","7","26,512"
"319","285","Features","Cannonball","14,477","11","26,852"
"318","310","Features","Bandaid","15,377","9","28,521"
"317","284","Features","Poppin' Tags","15,489","10","28,729"
"316","260","Features","No Links","17,110","5","31,735"
"315","288","Features","Spill","20,393","6","37,825"
"314","256","Features","collateral","21,899","18","40,618"
"313","312","Features","Goonie (ZaZa) [feat. KanKan & Yeat]","24,267","14","45,010"
"312","240","Features","Personalities","24,847","0","46,086"
"311","252","Features","Fair","30,463","0","56,503"
"310","313","Features","Chanelly - Remix","33,609","18","62,338"
"309","311","Features","Serving","35,104","5","65,111"
"308","314","Features","Toö in","37,451","28","69,464"
"307","317","Features","Get Real Right","48,504","41","89,965"
"306","321","Features","Gas It!","51,748","21","95,982"
"305","315","Features","Too in!","61,486","17","114,044"
"304","319","Features","Not Today","63,082","32","117,005"
"303","318","Features","inside today","63,554","40","117,880"
"302","250","Features","PradaBalenci","70,123","0","130,064"
"301","241","Features","Minding My Bizness","73,390","0","136,124"
"300","248","Features","Wake Up","84,674","0","157,054"
"299","238","Features","Urus","90,388","0","167,652"
"298","322","Features","Geeker!","94,688","40","175,628"
"297","212","SWITCHE LANES","SWITCHE LANES","97,164","90","180,220"
"296","243","Features","Ace of spades","97,388","21","180,636"
