"#","Seq.","Album","Song","Spotify total","Spotify daily","AOD total"
"1","254","Features","IDGAF (feat. Yeat)","562,883,144","231,459","1,100,670,705"
"2","19","Up 2 Më","Monëy so big","466,901,487","130,958","866,014,014"
"3","108","Lyfë","Out thë way","452,198,054","154,366","838,741,924"
"4","164","2093","If We Being Rëal","355,293,283","245,372","659,001,889"
"5","103","Lyfë","Flawlëss (feat. Lil Uzi Vert)","307,787,662","96,878","570,887,941"
"6","110","Lyfë","Talk","305,504,676","86,381","566,653,433"
"7","66","4L","Sorry Bout That","257,134,649","75,923","476,936,175"
"8","161","2093","Breathe","240,576,224","110,526","446,223,426"
"9","91","2 Alivë","On tha linë","213,121,059","78,628","395,299,284"
"10","14","Up 2 Më","Gët Busy","194,940,254","63,121","361,577,327"
"11","184","Orphan","Already Rich","185,080,337","57,574","343,289,044"
"12","93","2 Alivë","Poppin","184,047,665","48,508","341,373,633"
"13","125","AftërLyfe","Nun id change","163,160,667","98,013","302,632,199"
"14","26","Up 2 Më","Turban","158,724,865","38,671","294,404,625"
"15","182","Orphan","My wrist","113,763,885","39,623","211,010,505"
"16","94","2 Alivë","Rackz got më (feat. Gunna)","111,237,318","27,063","206,324,201"
"17","207","Trëndi","Mad bout that","106,648,699","31,257","197,813,180"
"18","11","Up 2 Më","Dëserve it","99,454,761","20,080","184,469,784"
"19","23","Up 2 Më","Swërved It","98,865,261","37,645","183,376,373"
"20","273","Features","LOCK IT UP (feat. Yeat, midwxst & Matt Ox)","92,362,756","19,521","163,347,967"
"21","62","4L","Off Tha Lot","90,612,903","25,937","168,069,809"
"22","60","4L","Money Twërk","88,893,343","42,484","164,880,350"
"23","28","Up 2 Më","U could tëll","87,528,075","29,298","162,348,036"
"24","130","AftërLyfe","Split","72,576,817","17,817","134,616,278"
"25","73","2 Alivë","Big tonka (feat. Lil Uzi Vert)","69,628,985","22,432","129,148,607"
"26","109","Lyfë","Systëm","68,688,030","31,333","127,403,313"
"27","81","2 Alivë","Jus bëtter","68,015,914","24,076","126,156,665"
"28","183","Orphan","bigger thën everything","64,542,445","23,735","119,714,036"
"29","163","2093","ILUV","61,683,161","60,487","114,410,605"
"30","123","AftërLyfe","No morë talk","60,945,122","23,570","113,041,682"
"31","179","2093","Tell më","60,353,925","45,608","111,945,123"
"32","76","2 Alivë","Doublë","59,291,783","19,035","109,975,051"
"33","29","Up 2 Më","Ya Ya","57,460,174","16,652","106,577,762"
"34","242","Features","Yam","56,835,655","18,179","105,419,398"
"35","119","AftërLyfe","How it go","52,373,861","15,656","97,143,613"
"36","77","2 Alivë","Dub","48,178,353","11,854","89,361,739"
"37","98","2 Alivë","Still countin","47,873,608","14,474","88,796,494"
"38","27","Up 2 Më","Twizzy Rich","47,382,790","28,656","87,886,120"
"39","213","Rich Minion","Rich Minion","47,360,613","5,332","87,844,985"
"40","21","Up 2 Më","Rokstar","47,086,523","16,760","87,336,600"
"41","180","2093","U Should Know","46,919,831","32,586","87,027,418"
"42","117","AftërLyfe","Bëttr 0ff","44,847,194","22,773","83,183,068"
"43","107","Lyfë","Krank","43,271,926","27,161","80,261,244"
"44","172","2093","Psycho CEO","42,621,208","23,817","79,054,285"
"45","222","DANGEROUS SUMMER","COMË N GO","42,224,563","845,501","78,318,583"
"46","10","Up 2 Më","Cmon","41,161,363","11,784","76,346,548"
"47","25","Up 2 Më","Trëndy way (feat. SeptembersRich)","39,401,892","15,755","73,083,062"
"48","13","Up 2 Më","Got rich","39,391,532","13,102","73,063,846"
"49","17","Up 2 Më","Lying 4 fun","39,081,059","14,723","72,487,978"
"50","205","Trëndi","Fukit","38,278,091","14,842","70,998,624"
"51","121","AftërLyfe","Mysëlf","37,950,797","30,091","70,391,555"
"52","79","2 Alivë","Hatër","34,603,172","15,136","64,182,344"
"53","186","Orphan","Heavy stunts","34,369,260","24,450","63,748,481"
"54","112","Lyfë","Wat it feel lykë","34,013,421","13,546","63,088,467"
"55","177","2093","Stand On It (with Future)","33,776,242","14,788","62,648,545"
"56","208","Trëndi","Tonka 2","32,581,848","7,105","60,433,170"
"57","128","AftërLyfe","Shmunk (feat. YoungBoy Never Broke Again)","31,402,572","7,458","58,245,835"
"58","89","2 Alivë","Nvr again","30,997,679","13,986","57,494,835"
"59","95","2 Alivë","Rollin","30,942,825","18,170","57,393,092"
"60","263","Features","Fuk Tha Clout (feat. Yeat)","30,685,274","9,065","57,984,335"
"61","298","Features","5 2 Üh 60 (feat. Yeat)","30,311,764","8,689","56,222,593"
"62","83","2 Alivë","Kant rëlax","29,559,292","10,108","54,826,899"
"63","216","GEEKED UP","GEEKED UP (FEAT. YEAT)","29,274,525","28,684","57,273,763"
"64","111","Lyfë","Up off X","28,670,138","22,674","53,177,687"
"65","140","LYFESTYLE","GEEK TIMË","28,612,343","32,985","53,070,488"
"66","92","2 Alivë","Outsidë (feat. Young Thug)","27,709,968","11,831","51,396,753"
"67","150","LYFESTYLE","ORCHESTRATË","27,630,960","82,502","51,250,208"
"68","36","Alivë","Diëd B4","27,501,994","12,789","51,011,000"
"69","167","2093","Morë","25,743,796","13,887","47,749,876"
"70","96","2 Alivë","Rëal six","25,314,250","10,045","46,953,149"
"71","16","Up 2 Më","Kant changë","25,212,029","11,607","46,763,548"
"72","99","2 Alivë","Taliban","23,572,302","10,756","43,722,165"
"73","84","2 Alivë","Luh gëek","23,428,895","11,373","43,456,172"
"74","101","Lyfë","Can’t stop it","23,296,080","9,387","43,209,825"
"75","232","The Bell","The Bell","23,216,027","39,400","43,061,342"
"76","72","2 Alivë","3G (feat. Lil Uzi Vert)","22,992,633","6,837","42,646,988"
"77","217","GO AGAIN","GO AGAIN (feat. Superheaven)","22,825,712","27,882","42,337,358"
"78","127","AftërLyfe","Shhhh","22,736,118","10,408","42,171,201"
"79","78","2 Alivë","Gëek high (feat. Ken Carson)","22,167,397","9,684","41,116,331"
"80","170","2093","Nothing Changë","21,968,525","12,331","40,747,461"
"81","166","2093","Lyfestylë (with Lil Wayne)","21,507,081","10,682","39,891,570"
"82","159","2093","As We Speak (feat. Drake)","21,505,623","16,530","39,888,866"
"83","231","DOG HOUSE","DOG HOUSE (feat. Julia Wolf & Yeat)","21,280,057","226,264","41,611,363"
"84","162","2093","Familia","20,838,259","55,397","38,651,032"
"85","143","LYFESTYLE","GONE 4 A MIN","19,758,245","33,552","36,647,810"
"86","49","Alivë","WAR 1","19,751,435","6,736","36,635,178"
"87","297","Features","Pop Out","19,722,926","3,539","36,064,691"
"88","171","2093","Power Trip","19,700,541","10,660","36,540,780"
