"#","Seq.","Album","Song","Spotify total","Spotify daily","AOD total"
"1","241","Features","IDGAF (feat. Yeat)","538,301,861","187,571","1,052,604,071"
"2","19","Up 2 Më","Monëy so big","453,217,208","123,217","840,632,262"
"3","108","Lyfë","Out thë way","436,586,119","136,776","809,784,735"
"4","142","2093","If We Being Rëal","326,603,536","257,572","605,787,831"
"5","103","Lyfë","Flawlëss (feat. Lil Uzi Vert)","297,219,620","92,005","551,286,220"
"6","110","Lyfë","Talk","295,778,829","85,632","548,613,825"
"7","44","4L","Sorry Bout That","248,904,550","75,389","461,670,897"
"8","139","2093","Breathe","227,841,689","116,339","422,603,271"
"9","91","2 Alivë","On tha linë","206,109,151","56,531","382,293,520"
"10","14","Up 2 Më","Gët Busy","188,581,988","49,857","349,783,945"
"11","93","2 Alivë","Poppin","179,017,747","44,692","332,044,086"
"12","181","Orphan","Already Rich","178,579,681","60,722","331,231,556"
"13","26","Up 2 Më","Turban","154,882,016","33,905","287,276,866"
"14","125","AftërLyfe","Nun id change","153,367,779","81,549","284,468,243"
"15","184","Orphan","My wrist","109,315,097","42,824","202,758,844"
"16","94","2 Alivë","Rackz got më (feat. Gunna)","108,496,941","22,752","201,241,319"
"17","205","Trëndi","Mad bout that","103,293,800","26,982","191,590,476"
"18","11","Up 2 Më","Dëserve it","97,547,392","17,088","180,931,975"
"19","23","Up 2 Më","Swërved It","95,508,144","30,159","177,149,556"
"20","261","Features","LOCK IT UP (feat. Yeat, midwxst & Matt Ox)","90,106,238","20,184","159,357,207"
"21","40","4L","Off Tha Lot","88,094,113","19,218","163,397,929"
"22","38","4L","Money Twërk","85,163,826","23,257","157,962,801"
"23","28","Up 2 Më","U could tëll","84,758,196","21,752","157,210,434"
"24","130","AftërLyfe","Split","70,655,015","17,167","131,051,699"
"25","73","2 Alivë","Big tonka (feat. Lil Uzi Vert)","67,512,222","17,818","125,222,412"
"26","81","2 Alivë","Jus bëtter","65,886,880","17,325","122,207,709"
"27","109","Lyfë","Systëm","65,834,548","24,266","122,110,643"
"28","183","Orphan","bigger thën everything","62,098,248","21,447","115,180,513"
"29","123","AftërLyfe","No morë talk","58,348,077","21,181","108,224,655"
"30","76","2 Alivë","Doublë","57,446,529","14,470","106,552,453"
"31","29","Up 2 Më","Ya Ya","55,778,592","14,303","103,458,746"
"32","157","2093","Tell më","55,377,240","43,907","102,714,313"
"33","141","2093","ILUV","55,172,781","61,685","102,335,081"
"34","229","Features","Yam","54,827,326","20,088","101,694,327"
"35","119","AftërLyfe","How it go","50,659,228","14,166","93,963,293"
"36","77","2 Alivë","Dub","46,929,658","10,789","87,045,645"
"37","210","Rich Minion","Rich Minion","46,757,576","5,934","86,726,466"
"38","98","2 Alivë","Still countin","46,252,437","14,616","85,789,528"
"39","21","Up 2 Më","Rokstar","45,443,416","12,563","84,288,947"
"40","27","Up 2 Më","Twizzy Rich","44,630,874","16,415","82,781,836"
"41","158","2093","U Should Know","43,501,725","33,224","80,687,478"
"42","117","AftërLyfe","Bëttr 0ff","42,347,398","20,499","78,546,419"
"43","107","Lyfë","Krank","40,617,714","17,651","75,338,182"
"44","150","2093","Psycho CEO","40,033,714","23,743","74,254,973"
"45","10","Up 2 Më","Cmon","39,971,849","9,386","74,140,225"
"46","13","Up 2 Më","Got rich","38,005,570","11,454","70,493,149"
"47","25","Up 2 Më","Trëndy way (feat. SeptembersRich)","37,857,195","13,609","70,217,941"
"48","17","Up 2 Më","Lying 4 fun","37,562,870","11,687","69,672,024"
"49","203","Trëndi","Fukit","36,824,054","13,614","68,301,660"
"50","121","AftërLyfe","Mysëlf","34,786,677","25,427","64,522,711"
"51","79","2 Alivë","Hatër","33,484,456","9,040","62,107,337"
"52","112","Lyfë","Wat it feel lykë","32,783,915","9,287","60,807,966"
"53","155","2093","Stand On It (with Future)","32,192,429","13,999","59,710,871"
"54","206","Trëndi","Tonka 2","31,844,898","5,324","59,066,267"
"55","212","King tonka","Heavy stunts (with Don Toliver)","31,761,420","27,133","58,911,431"
"56","128","AftërLyfe","Shmunk (feat. YoungBoy Never Broke Again)","30,644,629","6,607","56,839,994"
"57","95","2 Alivë","Rollin","29,685,241","10,349","55,060,511"
"58","251","Features","Fuk Tha Clout (feat. Yeat)","29,674,110","8,195","56,073,592"
"59","89","2 Alivë","Nvr again","29,639,326","11,630","54,975,347"
"60","285","Features","5 2 Üh 60 (feat. Yeat)","29,387,447","7,596","54,508,159"
"61","83","2 Alivë","Kant rëlax","28,613,860","7,737","53,073,302"
"62","111","Lyfë","Up off X","27,309,288","10,014","50,653,567"
"63","92","2 Alivë","Outsidë (feat. Young Thug)","26,579,174","9,001","49,299,344"
"64","56","Alivë","Diëd B4","26,389,915","9,477","48,948,304"
"65","214","GEEKED UP","GEEKED UP (FEAT. YEAT)","26,244,142","27,376","51,345,010"
"66","164","LYFESTYLE","GEEK TIMË","25,095,513","34,572","46,547,433"
"67","96","2 Alivë","Rëal six","24,330,419","8,304","45,128,328"
"68","145","2093","Morë","24,190,478","14,395","44,868,764"
"69","16","Up 2 Më","Kant changë","24,055,715","8,337","44,618,804"
"70","99","2 Alivë","Taliban","22,606,881","7,174","41,931,491"
"71","101","Lyfë","Can’t stop it","22,362,338","7,863","41,477,910"
"72","72","2 Alivë","3G (feat. Lil Uzi Vert)","22,269,750","6,965","41,306,177"
"73","84","2 Alivë","Luh gëek","22,247,323","8,446","41,264,579"
"74","174","LYFESTYLE","ORCHESTRATË","21,827,669","47,976","40,486,200"
"75","127","AftërLyfe","Shhhh","21,709,393","9,122","40,266,820"
"76","78","2 Alivë","Gëek high (feat. Ken Carson)","21,278,828","8,439","39,468,204"
"77","148","2093","Nothing Changë","20,624,959","12,086","38,255,400"
"78","144","2093","Lyfestylë (with Lil Wayne)","20,393,715","9,826","37,826,486"
"79","137","2093","As We Speak (feat. Drake)","20,013,916","9,215","37,122,031"
"80","215","GO AGAIN","GO AGAIN (feat. Superheaven)","19,833,028","21,716","36,786,518"
"81","284","Features","Pop Out","19,334,516","3,366","35,354,457"
"82","69","Alivë","WAR 1","19,090,842","5,134","35,409,903"
"83","20","Up 2 Më","Morning mudd","18,695,298","6,698","34,676,244"
"84","149","2093","Power Trip","18,631,690","9,248","34,558,263"
"85","48","4L","Tëslas & Rovers","18,248,084","6,144","33,846,746"
"86","132","AftërLyfe","Type monëy","18,083,651","8,539","33,541,754"
"87","129","AftërLyfe","Slamm","17,606,522","5,508","32,656,770"
"88","217","The Bell","The Bell","17,420,384","81,339","32,311,519"
"89","54","Alivë","Bäk 2 BED","17,313,444","5,742","32,113,166"
"90","208","No Handoutz","No Handoutz (feat. Yeat)","17,241,733","6,366","33,286,027"
"91","140","2093","Familia","16,874,192","10,372","31,298,436"
"92","134","AftërLyfe","Woa...!","16,790,388","5,551","31,142,996"
"93","167","LYFESTYLE","GONE 4 A MIN","16,643,333","26,697","30,870,237"
"94","213","King tonka","King tonka","16,265,839","7,396","30,170,057"
"95","82","2 Alivë","Kant dië","16,237,906","9,562","30,118,246"
"96","22","Up 2 Më","Stayëd tha same","16,210,025","6,367","30,066,532"
"97","120","AftërLyfe","Hëavyweight","15,760,444","22,938","29,232,644"
"98","131","AftërLyfe","Sum 2 do","15,535,094","6,341","28,814,663"
"99","86","2 Alivë","Luv monëy (with Lancey Foux)","15,487,054","5,535","28,725,558"
"100","97","2 Alivë","Smooktobër","15,423,360","6,050","28,607,417"
"101","126","AftërLyfe","Rav3 p4rty (feat. Kranky Kranky)","15,264,568","4,932","28,312,888"
"102","138","2093","Bought The Earth","14,802,311","7,630","27,455,489"
"103","159","LYFESTYLE","BË QUIET (FEAT. KODAK BLACK)","14,626,635","19,852","27,129,643"
"104","80","2 Alivë","Jump","14,466,985","4,997","26,833,522"
"105","24","Up 2 Më","Told ya","14,346,578","6,716","26,610,190"
"106","104","Lyfë","Got it all","14,222,822","5,444","26,380,646"
"107","116","AftërLyfe","Bad bënd / DëMON","14,211,005","4,697","26,358,728"
"108","87","2 Alivë","Narcoticz (feat. Yung Kayo)","14,129,508","4,808","26,207,566"
"109","35","4L","Goin Back 2 Ella","13,930,004","4,899","25,837,524"
"110","18","Up 2 Më","Lët ya know","13,629,047","5,886","25,279,306"
"111","102","Lyfë","Comë on","13,532,858","4,890","25,100,893"
"112","115","AftërLyfe","Back up","13,433,353","4,301","24,916,330"
"113","177","LYFESTYLE","STFU","13,294,859","13,670","24,659,450"
"114","113","AftërLyfe","7 nightz","13,035,084","4,595","24,177,617"
"115","153","2093","Run Thëy Mouth","12,963,194","7,100","24,044,274"
"116","75","2 Alivë","Dnt lië","12,717,857","4,769","23,589,221"
"117","114","AftërLyfe","Back homë","12,690,280","5,831","23,538,070"
"118","147","2093","Never quit","12,682,038","8,240","23,522,783"
"119","90","2 Alivë","Nëw turban","12,670,760","3,451","23,501,865"
"120","12","Up 2 Më","Factz","12,495,172","5,461","23,176,182"
"121","65","Alivë","Tonka","12,318,478","3,163","22,848,448"
"122","8","Up 2 Më","Bak on ëm","12,078,447","4,414","22,403,236"
"123","106","Lyfë","Killin ëm","11,999,219","4,442","22,256,283"
"124","46","4L","Talk 2 God","11,693,220","4,802","21,688,713"
"125","163","LYFESTYLE","FOREVER AGAIN","11,522,840","15,316","21,372,690"
"126","226","Features","Probably!","11,276,828","3,696","24,862,699"
"127","133","AftërLyfe","Watch","10,966,382","3,755","20,340,565"
"128","39","4L","Mountain Climbërs","10,923,699","3,997","20,261,397"
"129","105","Lyfë","Holy 1","10,839,583","4,871","20,105,377"
"130","135","2093","1093","10,797,071","6,405","20,026,526"
"131","122","AftërLyfe","Mëan feen (feat. Kranky Kranky)","10,782,819","4,004","20,000,091"
"132","71","Alivë","X ta C","10,733,857","3,450","19,909,276"
"133","74","2 Alivë","Call më","10,665,353","3,872","19,782,214"
"134","154","2093","Shade","10,604,455","5,657","19,669,259"
"135","85","2 Alivë","Luh m (feat. SeptembersRich)","10,574,824","3,917","19,614,299"
"136","136","2093","2093","10,486,161","5,073","19,449,846"
"137","124","AftërLyfe","Now (feat. Luh geeky)","10,221,520","3,185","18,958,987"
"138","156","2093","Team ceo","10,164,268","5,357","18,852,796"
"139","146","2093","Mr. Inbetweenit","10,128,515","5,484","18,786,481"
"140","34","4L","Forëally / 4Ly","9,937,046","3,711","18,431,342"
"141","31","4L","Big Stonëz","9,924,374","5,133","18,407,838"
"142","118","AftërLyfe","Dëmon tied","9,778,710","3,401","18,137,658"
"143","168","LYFESTYLE","HEARD OF MË","9,753,883","18,394","18,091,609"
"144","219","Orphan","Cali","9,753,859","0","18,091,564"
"145","15","Up 2 Më","Hëy","9,741,592","4,028","18,068,811"
"146","216","5BRAZY","5BRAZY (FEAT. QUAVO)","9,673,417","11,946","17,942,360"
"147","265","Features","Cruisin' (feat. Yeat)","9,646,641","5,641","19,017,330"
"148","151","2093","Psychocainë","9,642,711","4,927","17,885,406"
"149","61","Alivë","Oh eX whY","9,569,339","3,492","17,749,315"
"150","9","Up 2 Më","Callin më","9,421,298","3,827","17,474,727"
"151","274","Features","CAN'T B ME (feat. Yeat)","9,362,154","1,788","17,365,026"
"152","152","2093","Riot & Set it off","9,340,553","4,700","17,324,960"
"153","143","2093","Keep Pushin","9,276,660","4,783","17,206,451"
"154","262","Features","I Don’t Text Back (feat. Yeat)","9,208,951","3,272","19,436,227"
"155","179","LYFESTYLE","THEY TELL MË","8,962,120","9,774","16,623,038"
"156","252","Features","Not Da Same (feat. Yeat)","8,203,826","2,869","15,502,335"
"157","165","LYFESTYLE","GO2WORK (FEAT. SUMMRS)","7,770,790","9,388","14,413,346"
"158","172","LYFESTYLE","NEW HIGH (FEAT. DON TOLIVER)","7,747,662","12,683","14,370,448"
"159","100","2 Alivë","Way back","7,600,886","4,201","14,098,206"
"160","162","LYFESTYLE","FLYTROOP","7,319,305","9,286","13,575,927"
"161","88","2 Alivë","No commënt","7,307,614","2,830","13,554,242"
"162","204","Trëndi","Insidë out (feat. SeptembersRich)","7,267,190","1,690","13,479,263"
"163","176","LYFESTYLE","SPEEDBALL","6,950,782","7,447","12,892,386"
"164","170","LYFESTYLE","LYFESTYLE (FEAT. LIL DURK)","6,894,325","7,708","12,787,669"
"165","207","YEET","YEET (feat. Yeat)","6,883,371","1,668","12,767,352"
"166","178","LYFESTYLE","THE COSTËS","6,529,670","8,188","12,111,303"
"167","278","Features","Appear","6,459,302","1,592","11,980,784"
"168","180","LYFESTYLE","U DONT KNOW LYFE","6,336,999","9,091","11,753,935"
"169","173","LYFESTYLE","ON 1","6,159,688","7,714","11,425,057"
"170","49","4L","WTF","6,157,865","2,767","11,421,675"
"171","161","LYFESTYLE","FATË (BONUS)","6,132,488","8,477","11,374,606"
"172","175","LYFESTYLE","SO WHAT","5,720,274","7,288","10,610,027"
"173","280","Features","Met Tha Devil (feat. Yeat)","5,600,970","2,042","10,388,740"
"174","223","Features","Work (feat. Yeat)","5,345,047","12,818","8,721,593"
"175","169","LYFESTYLE","LYFE PARTY","5,135,428","7,429","9,525,248"
"176","166","LYFESTYLE","GOD TALKIN SHHH","5,120,447","6,913","9,497,461"
"177","160","LYFESTYLE","ELIMINATË","5,036,665","5,809","9,342,061"
"178","33","4L","Chanëlly","5,034,289","2,168","9,337,654"
"179","248","Features","zaza","5,015,679","813","9,303,136"
"180","171","LYFESTYLE","LYING 5 FUN","4,685,514","6,425","8,690,742"
"181","279","Features","Hello (feat. Yeat)","4,639,957","1,731","8,606,243"
"182","243","Features","Cap to Me","4,625,545","4,052","8,729,569"
"183","62","Alivë","Sleeptalking","4,540,318","2,751","8,421,431"
"184","43","4L","Sidëwayz","4,537,866","1,968","8,416,883"
"185","37","4L","Livë Hi","4,435,931","1,983","8,227,813"
"186","52","Alivë","Balënci Feet","4,411,326","2,459","8,182,175"
"187","45","4L","Swërved It","4,411,242","2,171","8,182,020"
"188","36","4L","Jus Wokëup","4,300,443","1,930","7,976,508"
