"#","Seq.","Album","Song","Spotify total","Spotify daily","AOD total"
"1","255","Features","IDGAF (feat. Yeat)","554,775,538","502,228","1,084,816,963"
"2","19","Up 2 Më","Monëy so big","462,595,930","246,760","858,028,019"
"3","108","Lyfë","Out thë way","447,030,517","298,551","829,157,120"
"4","164","2093","If We Being Rëal","346,539,110","523,966","642,764,553"
"5","103","Lyfë","Flawlëss (feat. Lil Uzi Vert)","304,505,018","194,337","564,799,256"
"6","110","Lyfë","Talk","302,560,727","175,977","561,192,964"
"7","66","4L","Sorry Bout That","254,562,257","145,981","472,164,874"
"8","161","2093","Breathe","236,695,700","228,720","439,025,788"
"9","91","2 Alivë","On tha linë","210,710,650","122,002","390,828,431"
"10","14","Up 2 Më","Gët Busy","192,902,560","123,205","357,797,790"
"11","181","Orphan","Already Rich","182,999,130","114,654","339,428,799"
"12","93","2 Alivë","Poppin","182,446,790","91,162","338,404,313"
"13","125","AftërLyfe","Nun id change","159,765,364","183,941","296,334,554"
"14","26","Up 2 Më","Turban","157,476,413","70,386","292,088,983"
"15","184","Orphan","My wrist","112,369,193","82,859","208,423,615"
"16","94","2 Alivë","Rackz got më (feat. Gunna)","110,361,184","54,044","204,699,138"
"17","207","Trëndi","Mad bout that","105,534,376","68,836","195,746,321"
"18","11","Up 2 Më","Dëserve it","98,823,497","33,382","183,298,909"
"19","23","Up 2 Më","Swërved It","97,706,862","56,973","181,227,762"
"20","275","Features","LOCK IT UP (feat. Yeat, midwxst & Matt Ox)","91,631,879","40,183","162,055,376"
"21","62","4L","Off Tha Lot","89,729,342","50,269","166,430,970"
"22","60","4L","Money Twërk","87,605,151","69,612","162,490,997"
"23","28","Up 2 Më","U could tëll","86,569,453","52,522","160,569,973"
"24","130","AftërLyfe","Split","71,972,058","34,299","133,494,564"
"25","73","2 Alivë","Big tonka (feat. Lil Uzi Vert)","68,911,465","41,324","127,817,743"
"26","109","Lyfë","Systëm","67,667,218","55,750","125,509,900"
"27","81","2 Alivë","Jus bëtter","67,268,501","40,838","124,770,355"
"28","183","Orphan","bigger thën everything","63,709,852","46,345","118,169,734"
"29","123","AftërLyfe","No morë talk","60,135,533","43,631","111,540,048"
"30","163","2093","ILUV","59,672,112","119,113","110,680,489"
"31","179","2093","Tell më","58,809,305","88,577","109,080,145"
"32","76","2 Alivë","Doublë","58,657,993","35,243","108,799,490"
"33","29","Up 2 Më","Ya Ya","56,904,818","31,896","105,547,682"
"34","243","Features","Yam","56,184,951","36,569","104,212,465"
"35","119","AftërLyfe","How it go","51,805,658","35,873","96,089,704"
"36","77","2 Alivë","Dub","47,770,913","23,784","88,606,014"
"37","98","2 Alivë","Still countin","47,367,007","28,931","87,856,845"
"38","213","Rich Minion","Rich Minion","47,175,112","10,261","87,500,916"
"39","21","Up 2 Më","Rokstar","46,515,418","32,835","86,277,308"
"40","27","Up 2 Më","Twizzy Rich","46,393,926","49,294","86,051,964"
"41","180","2093","U Should Know","45,787,669","63,913","84,927,472"
"42","117","AftërLyfe","Bëttr 0ff","44,091,770","43,320","81,781,900"
"43","107","Lyfë","Krank","42,422,584","53,654","78,685,875"
"44","172","2093","Psycho CEO","41,794,951","46,425","77,521,734"
"45","10","Up 2 Më","Cmon","40,758,747","23,328","75,599,772"
"46","13","Up 2 Më","Got rich","38,944,803","24,594","72,235,248"
"47","25","Up 2 Më","Trëndy way (feat. SeptembersRich)","38,870,357","30,186","72,097,165"
"48","17","Up 2 Më","Lying 4 fun","38,569,001","29,443","71,538,207"
"49","205","Trëndi","Fukit","37,777,792","28,648","70,070,664"
"50","121","AftërLyfe","Mysëlf","36,860,855","61,431","68,369,919"
"51","79","2 Alivë","Hatër","34,198,335","20,171","63,431,447"
"52","112","Lyfë","Wat it feel lykë","33,593,910","23,349","62,310,353"
"53","186","Orphan","Heavy stunts","33,546,598","52,582","62,222,598"
"54","177","2093","Stand On It (with Future)","33,265,548","29,308","61,701,304"
"55","208","Trëndi","Tonka 2","32,331,260","13,920","59,968,376"
"56","128","AftërLyfe","Shmunk (feat. YoungBoy Never Broke Again)","31,150,144","14,678","57,777,629"
"57","89","2 Alivë","Nvr again","30,546,741","25,731","56,658,431"
"58","95","2 Alivë","Rollin","30,484,169","23,760","56,542,371"
"59","265","Features","Fuk Tha Clout (feat. Yeat)","30,373,100","18,718","57,394,437"
"60","300","Features","5 2 Üh 60 (feat. Yeat)","30,014,102","17,849","55,670,486"
"61","83","2 Alivë","Kant rëlax","29,219,891","19,918","54,197,375"
"62","216","GEEKED UP","GEEKED UP (FEAT. YEAT)","28,313,677","59,011","55,393,925"
"63","111","Lyfë","Up off X","28,209,797","23,476","52,323,841"
"64","140","LYFESTYLE","GEEK TIMË","27,552,570","61,957","51,104,809"
"65","92","2 Alivë","Outsidë (feat. Young Thug)","27,319,680","21,588","50,672,842"
"66","36","Alivë","Diëd B4","27,112,228","19,885","50,288,058"
"67","150","LYFESTYLE","ORCHESTRATË","25,290,649","117,624","46,909,373"
"68","167","2093","Morë","25,240,704","28,784","46,816,735"
"69","96","2 Alivë","Rëal six","24,988,090","17,896","46,348,184"
"70","16","Up 2 Më","Kant changë","24,830,059","23,504","46,055,066"
"71","99","2 Alivë","Taliban","23,246,522","17,109","43,117,904"
"72","84","2 Alivë","Luh gëek","23,027,963","22,163","42,712,519"
"73","101","Lyfë","Can’t stop it","22,978,925","19,188","42,621,562"
"74","72","2 Alivë","3G (feat. Lil Uzi Vert)","22,756,998","13,692","42,209,930"
"75","127","AftërLyfe","Shhhh","22,406,992","17,978","41,560,735"
"76","78","2 Alivë","Gëek high (feat. Ken Carson)","21,878,296","17,023","40,580,104"
"77","231","The Bell","The Bell","21,865,951","90,325","40,557,206"
"78","217","GO AGAIN","GO AGAIN (feat. Superheaven)","21,837,958","60,025","40,505,262"
"79","170","2093","Nothing Changë","21,530,340","26,333","39,934,711"
"80","166","2093","Lyfestylë (with Lil Wayne)","21,145,955","20,704","39,221,749"
"81","159","2093","As We Speak (feat. Drake)","20,962,565","32,395","38,881,596"
"82","221","DANGEROUS SUMMER","COMË N GO","20,043,623","1,055,492","37,177,132"
"83","299","Features","Pop Out","19,598,287","7,413","35,836,780"
"84","49","Alivë","WAR 1","19,514,180","12,826","36,195,115"
"85","171","2093","Power Trip","19,349,553","20,255","35,889,763"
"86","20","Up 2 Më","Morning mudd","19,292,949","16,314","35,784,774"
"87","162","2093","Familia","18,984,408","104,917","35,212,488"
"88","132","AftërLyfe","Type monëy","18,785,326","19,167","34,843,229"
"89","70","4L","Tëslas & Rovers","18,774,255","15,811","34,822,694"
"90","143","LYFESTYLE","GONE 4 A MIN","18,707,807","58,041","34,699,446"
"91","129","AftërLyfe","Slamm","18,044,859","13,137","33,469,802"
"92","34","Alivë","Bäk 2 BED","17,812,325","16,031","33,038,496"
"93","120","AftërLyfe","Hëavyweight","17,731,321","51,922","32,888,249"
"94","211","No Handoutz","No Handoutz (feat. Yeat)","17,722,782","13,010","34,214,716"
"95","134","AftërLyfe","Woa...!","17,231,802","12,183","31,961,735"
"96","82","2 Alivë","Kant dië","17,021,649","18,560","31,571,941"
"97","215","King tonka","King tonka","16,799,007","14,122","31,158,982"
