"#","Seq.","Album","Song","Spotify total","Spotify daily","AOD total"
"1","269","Features","IDGAF (feat. Yeat)","606,341,702","166,208","1,185,656,935"
"2","19","Up 2 Më","Monëy so big","495,756,132","107,526","919,533,431"
"3","108","Lyfë","Out thë way","484,685,109","126,249","898,998,787"
"4","143","2093","If We Being Rëal","402,642,175","169,549","746,824,732"
"5","103","Lyfë","Flawlëss (feat. Lil Uzi Vert)","329,045,934","79,538","610,317,688"
"6","110","Lyfë","Talk","321,932,377","64,387","597,123,392"
"7","44","4L","Sorry Bout That","273,800,287","71,776","507,847,510"
"8","140","2093","Breathe","264,509,307","84,839","490,614,507"
"9","91","2 Alivë","On tha linë","229,568,792","67,464","425,806,491"
"10","14","Up 2 Më","Gët Busy","208,929,157","53,690","387,523,889"
"11","228","DANGEROUS SUMMER","COMË N GO","204,467,106","430,988","379,247,632"
"12","188","Orphan","Already Rich","197,743,245","43,722","366,776,148"
"13","93","2 Alivë","Poppin","194,527,637","42,309","360,811,806"
"14","126","AftërLyfe","Nun id change","184,597,032","75,883","342,392,420"
"15","26","Up 2 Më","Turban","167,134,001","33,324","310,001,816"
"16","187","Orphan","My wrist","121,476,213","30,484","225,315,294"
"17","94","2 Alivë","Rackz got më (feat. Gunna)","116,832,623","20,529","216,702,317"
"18","212","Trëndi","Mad bout that","114,619,895","28,254","212,598,127"
"19","23","Up 2 Më","Swërved It","106,310,474","23,969","197,185,730"
"20","11","Up 2 Më","Dëserve it","103,572,407","14,733","192,107,136"
"21","265","Features","LOCK IT UP (feat. Yeat, midwxst & Matt Ox)","97,504,843","17,204","172,441,995"
"22","40","4L","Off Tha Lot","96,876,533","25,061","179,687,562"
"23","38","4L","Money Twërk","96,511,884","28,541","179,011,207"
"24","28","Up 2 Më","U could tëll","93,812,332","23,379","174,004,051"
"25","131","AftërLyfe","Split","77,488,958","16,905","143,727,294"
"26","109","Lyfë","Systëm","75,746,783","26,166","140,495,890"
"27","73","2 Alivë","Big tonka (feat. Lil Uzi Vert)","74,407,397","15,839","138,011,584"
"28","81","2 Alivë","Jus bëtter","73,823,077","22,858","136,927,781"
"29","142","2093","ILUV","72,609,189","31,806","134,676,249"
"30","158","2093","Tell më","69,191,838","28,154","128,337,713"
"31","189","Orphan","bigger thën everything","68,924,972","14,487","127,842,727"
"32","124","AftërLyfe","No morë talk","66,923,473","21,524","124,130,326"
"33","76","2 Alivë","Doublë","64,361,520","20,354","119,378,390"
"34","29","Up 2 Më","Ya Ya","61,186,427","15,907","113,489,196"
"35","276","Features","Yam","60,881,714","14,140","112,924,011"
"36","240","Rendezvous","Rendezvous (feat. Yeat)","56,741,010","241,435","111,010,551"
"37","120","AftërLyfe","How it go","56,705,651","15,908","105,178,208"
"38","159","2093","U Should Know","53,551,518","22,327","99,327,891"
"39","27","Up 2 Më","Twizzy Rich","53,426,084","18,609","99,095,234"
"40","118","AftërLyfe","Bëttr 0ff","51,622,244","25,569","95,749,454"
"41","98","2 Alivë","Still countin","51,436,872","14,187","95,405,624"
"42","77","2 Alivë","Dub","51,201,421","11,474","94,968,907"
"43","21","Up 2 Më","Rokstar","51,029,617","14,841","94,650,243"
"44","175","LYFESTYLE","ORCHESTRATË","50,852,134","69,961","94,321,046"
"45","107","Lyfë","Krank","48,540,934","22,496","90,034,209"
"46","218","Rich Minion","Rich Minion","48,535,140","4,313","90,023,463"
"47","151","2093","Psycho CEO","47,443,937","14,892","87,999,488"
"48","237","DOG HOUSE","DOG HOUSE (feat. Julia Wolf & Yeat)","46,771,951","97,750","91,459,135"
"49","122","AftërLyfe","Mysëlf","45,577,348","26,709","84,537,320"
"50","10","Up 2 Më","Cmon","43,897,660","9,966","81,421,818"
"51","25","Up 2 Më","Trëndy way (feat. SeptembersRich)","43,023,221","13,786","79,799,900"
"52","13","Up 2 Më","Got rich","42,700,203","11,407","79,200,763"
"53","17","Up 2 Më","Lying 4 fun","42,595,540","14,413","79,006,633"
"54","210","Trëndi","Fukit","41,734,971","17,280","77,410,441"
"55","220","King tonka","Heavy stunts (with Don Toliver)","39,662,331","15,918","73,566,088"
"56","79","2 Alivë","Hatër","37,693,983","10,640","69,915,176"
"57","112","Lyfë","Wat it feel lykë","37,093,567","12,188","68,801,519"
"58","156","2093","Stand On It (with Future)","36,800,402","9,696","68,257,753"
"59","222","GEEKED UP","GEEKED UP (FEAT. YEAT)","36,513,072","23,589","71,435,744"
"60","165","LYFESTYLE","GEEK TIMË","35,227,187","17,628","65,339,738"
"61","89","2 Alivë","Nvr again","34,762,779","14,477","64,478,350"
"62","95","2 Alivë","Rollin","34,735,049","13,417","64,426,916"
"63","227","DANGEROUS SUMMER","2TONE","34,381,238","66,540","63,770,664"
"64","213","Trëndi","Tonka 2","34,219,865","6,986","63,471,347"
"65","129","AftërLyfe","Shmunk (feat. YoungBoy Never Broke Again)","33,085,580","6,402","61,367,464"
"66","253","Features","Fuk Tha Clout (feat. Yeat)","32,676,520","7,891","61,747,186"
"67","303","Features","5 2 Üh 60 (feat. Yeat)","32,443,792","9,584","60,177,069"
"68","83","2 Alivë","Kant rëlax","31,953,706","10,815","59,268,053"
"69","111","Lyfë","Up off X","31,766,154","11,589","58,920,180"
"70","92","2 Alivë","Outsidë (feat. Young Thug)","30,386,788","9,751","56,361,718"
"71","56","Alivë","Diëd B4","30,095,707","9,884","55,821,818"
"72","141","2093","Familia","29,941,838","20,603","55,536,420"
"73","223","GO AGAIN","GO AGAIN (feat. Superheaven)","29,121,995","23,188","57,314,561"
"74","226","DANGEROUS SUMMER","IM YEAT","29,107,403","27,485","53,988,702"
"75","146","2093","Morë","28,886,506","10,917","53,578,980"
"76","190","Orphan","The Bell","28,842,312","14,867","53,497,008"
"77","16","Up 2 Më","Kant changë","27,961,057","9,986","51,862,448"
"78","96","2 Alivë","Rëal six","27,789,402","9,671","51,544,060"
"79","84","2 Alivë","Luh gëek","26,461,419","10,796","49,080,904"
"80","99","2 Alivë","Taliban","26,191,258","10,886","48,579,807"
"81","235","DANGEROUS SUMMER","PUT IT ONG","26,008,353","25,644","48,240,553"
"82","168","LYFESTYLE","GONE 4 A MIN","25,774,338","17,348","47,806,499"
"83","101","Lyfë","Can’t stop it","25,201,753","7,258","46,744,463"
"84","128","AftërLyfe","Shhhh","25,082,162","8,629","46,522,644"
"85","234","DANGEROUS SUMMER","OH I DID","25,018,827","61,412","46,405,170"
"86","72","2 Alivë","3G (feat. Lil Uzi Vert)","24,756,086","7,256","45,917,835"
"87","149","2093","Nothing Changë","24,719,388","10,479","45,849,768"
"88","138","2093","As We Speak (feat. Drake)","24,583,102","8,968","45,596,983"
"89","78","2 Alivë","Gëek high (feat. Ken Carson)","24,279,422","7,602","45,033,714"
"90","145","2093","Lyfestylë (with Lil Wayne)","23,669,791","7,116","43,902,965"
"91","160","LYFESTYLE","BË QUIET (FEAT. KODAK BLACK)","23,268,314","15,406","43,158,301"
"92","121","AftërLyfe","Hëavyweight","22,819,345","11,511","42,325,549"
"93","20","Up 2 Më","Morning mudd","22,081,829","9,080","40,957,597"
"94","150","2093","Power Trip","21,857,530","7,286","40,541,565"
"95","133","AftërLyfe","Type monëy","21,668,084","9,237","40,190,178"
"96","69","Alivë","WAR 1","21,323,097","6,487","39,550,293"
"97","169","LYFESTYLE","HEARD OF MË","21,321,531","21,008","39,547,388"
"98","231","DANGEROUS SUMMER","LOCO","21,276,914","25,905","39,464,632"
"99","48","4L","Tëslas & Rovers","20,917,228","8,189","38,797,483"
"100","347","ADL","Griddlë","20,894,324","197,339","38,755,001"
"101","322","Features","Pop Out","20,515,046","4,279","37,513,320"
"102","82","2 Alivë","Kant dië","20,177,846","14,293","37,426,070"
"103","54","Alivë","Bäk 2 BED","20,168,758","7,763","37,409,214"
"104","130","AftërLyfe","Slamm","19,710,591","5,370","36,559,401"
"105","216","No Handoutz","No Handoutz (feat. Yeat)","19,240,346","4,941","37,144,680"
"106","241","Made It On Our Own","Made It On Our Own","19,127,043","79,169","35,477,030"
"107","135","AftërLyfe","Woa...!","18,975,276","5,693","35,195,531"
"108","22","Up 2 Më","Stayëd tha same","18,797,974","6,209","34,866,670"
"109","221","King tonka","King tonka","18,482,112","5,046","34,280,806"
"110","97","2 Alivë","Smooktobër","18,168,180","7,385","33,698,521"
"111","132","AftërLyfe","Sum 2 do","17,563,852","5,143","32,577,608"
"112","86","2 Alivë","Luv monëy (with Lancey Foux)","17,538,614","5,604","32,530,796"
