"#","Seq.","Album","Song","Spotify total","Spotify daily","AOD total"
"1","254","Features","IDGAF (feat. Yeat)","561,790,588","229,083","1,098,534,304"
"2","19","Up 2 Më","Monëy so big","466,267,336","124,440","864,837,783"
"3","108","Lyfë","Out thë way","451,463,099","152,636","837,378,722"
"4","164","2093","If We Being Rëal","354,087,366","241,081","656,765,141"
"5","103","Lyfë","Flawlëss (feat. Lil Uzi Vert)","307,321,956","93,799","570,024,144"
"6","110","Lyfë","Talk","305,089,139","83,517","565,882,690"
"7","66","4L","Sorry Bout That","256,764,958","73,455","476,250,468"
"8","161","2093","Breathe","240,035,718","109,335","445,220,890"
"9","91","2 Alivë","On tha linë","212,766,479","71,624","394,641,605"
"10","14","Up 2 Më","Gët Busy","194,634,450","65,568","361,010,118"
"11","184","Orphan","Already Rich","184,794,397","59,994","342,758,680"
"12","93","2 Alivë","Poppin","183,815,677","48,887","340,943,339"
"13","125","AftërLyfe","Nun id change","162,687,485","103,842","301,754,536"
"14","26","Up 2 Më","Turban","158,533,589","37,054","294,049,844"
"15","182","Orphan","My wrist","113,580,874","40,133","210,671,054"
"16","94","2 Alivë","Rackz got më (feat. Gunna)","111,108,340","26,611","206,084,971"
"17","207","Trëndi","Mad bout that","106,487,489","36,662","197,514,165"
"18","11","Up 2 Më","Dëserve it","99,360,069","21,320","184,294,148"
"19","23","Up 2 Më","Swërved It","98,691,654","36,146","183,054,365"
"20","273","Features","LOCK IT UP (feat. Yeat, midwxst & Matt Ox)","92,267,247","21,177","163,179,055"
"21","62","4L","Off Tha Lot","90,490,200","23,969","167,842,218"
"22","60","4L","Money Twërk","88,700,698","39,435","164,523,030"
"23","28","Up 2 Më","U could tëll","87,388,323","29,066","162,088,822"
"24","130","AftërLyfe","Split","72,494,070","17,942","134,462,798"
"25","73","2 Alivë","Big tonka (feat. Lil Uzi Vert)","69,527,680","22,302","128,960,705"
"26","109","Lyfë","Systëm","68,536,658","34,167","127,122,547"
"27","81","2 Alivë","Jus bëtter","67,905,941","23,055","125,952,686"
"28","183","Orphan","bigger thën everything","64,427,115","25,580","119,500,121"
"29","163","2093","ILUV","61,403,194","61,816","113,891,319"
"30","123","AftërLyfe","No morë talk","60,835,023","24,984","112,837,469"
"31","179","2093","Tell më","60,143,219","46,446","111,554,304"
"32","76","2 Alivë","Doublë","59,198,780","18,884","109,802,548"
"33","29","Up 2 Më","Ya Ya","57,382,081","16,802","106,432,915"
"34","242","Features","Yam","56,748,677","18,768","105,258,070"
"35","119","AftërLyfe","How it go","52,298,017","16,321","97,002,937"
"36","77","2 Alivë","Dub","48,122,517","11,998","89,258,173"
"37","98","2 Alivë","Still countin","47,803,887","14,797","88,667,175"
"38","213","Rich Minion","Rich Minion","47,334,167","5,285","87,795,933"
"39","27","Up 2 Më","Twizzy Rich","47,247,369","31,475","87,634,939"
"40","21","Up 2 Më","Rokstar","47,006,823","18,695","87,188,772"
"41","180","2093","U Should Know","46,761,862","34,113","86,734,416"
"42","117","AftërLyfe","Bëttr 0ff","44,741,487","22,664","82,987,002"
"43","107","Lyfë","Krank","43,143,721","25,749","80,023,448"
"44","172","2093","Psycho CEO","42,510,547","24,988","78,849,030"
"45","10","Up 2 Më","Cmon","41,105,204","13,412","76,242,384"
"46","13","Up 2 Më","Got rich","39,328,392","13,615","72,946,734"
"47","25","Up 2 Më","Trëndy way (feat. SeptembersRich)","39,328,079","15,279","72,946,153"
"48","17","Up 2 Më","Lying 4 fun","39,010,247","15,479","72,356,635"
"49","222","DANGEROUS SUMMER","COMË N GO","38,389,699","769,201","71,205,635"
"50","205","Trëndi","Fukit","38,209,858","15,068","70,872,064"
"51","121","AftërLyfe","Mysëlf","37,804,593","34,869","70,120,374"
"52","79","2 Alivë","Hatër","34,535,345","14,065","64,056,537"
"53","186","Orphan","Heavy stunts","34,248,672","26,136","63,524,813"
"54","112","Lyfë","Wat it feel lykë","33,949,396","12,271","62,969,713"
"55","177","2093","Stand On It (with Future)","33,707,091","14,870","62,520,283"
"56","208","Trëndi","Tonka 2","32,546,360","7,423","60,367,346"
"57","128","AftërLyfe","Shmunk (feat. YoungBoy Never Broke Again)","31,368,265","7,590","58,182,202"
"58","89","2 Alivë","Nvr again","30,932,304","13,613","57,373,577"
"59","95","2 Alivë","Rollin","30,869,737","13,750","57,257,527"
"60","263","Features","Fuk Tha Clout (feat. Yeat)","30,643,857","9,789","57,906,072"
"61","298","Features","5 2 Üh 60 (feat. Yeat)","30,271,323","8,319","56,147,582"
"62","83","2 Alivë","Kant rëlax","29,513,445","9,688","54,741,862"
"63","216","GEEKED UP","GEEKED UP (FEAT. YEAT)","29,138,199","31,497","57,007,050"
"64","111","Lyfë","Up off X","28,581,956","12,878","53,014,126"
"65","140","LYFESTYLE","GEEK TIMË","28,456,406","31,835","52,781,254"
"66","92","2 Alivë","Outsidë (feat. Young Thug)","27,653,167","12,799","51,291,398"
"67","36","Alivë","Diëd B4","27,442,321","11,358","50,900,318"
"68","150","LYFESTYLE","ORCHESTRATË","27,243,145","81,090","50,530,885"
"69","167","2093","Morë","25,676,573","15,308","47,625,190"
"70","96","2 Alivë","Rëal six","25,266,009","9,422","46,863,671"
"71","16","Up 2 Më","Kant changë","25,157,912","11,644","46,663,171"
"72","99","2 Alivë","Taliban","23,525,479","10,148","43,635,317"
"73","84","2 Alivë","Luh gëek","23,370,432","13,188","43,347,734"
"74","101","Lyfë","Can’t stop it","23,252,522","9,221","43,129,033"
"75","232","The Bell","The Bell","23,029,056","39,892","42,714,546"
"76","72","2 Alivë","3G (feat. Lil Uzi Vert)","22,961,272","7,172","42,588,819"
"77","217","GO AGAIN","GO AGAIN (feat. Superheaven)","22,693,501","29,496","42,092,132"
"78","127","AftërLyfe","Shhhh","22,686,807","11,567","42,079,739"
"79","78","2 Alivë","Gëek high (feat. Ken Carson)","22,126,063","8,944","41,039,665"
"80","170","2093","Nothing Changë","21,909,250","14,369","40,637,517"
"81","166","2093","Lyfestylë (with Lil Wayne)","21,457,358","11,682","39,799,343"
"82","159","2093","As We Speak (feat. Drake)","21,432,070","16,339","39,752,439"
"83","162","2093","Familia","20,570,430","56,813","38,154,259"
"84","231","DOG HOUSE","DOG HOUSE (feat. Julia Wolf & Yeat)","20,145,367","261,873","39,392,572"
"85","49","Alivë","WAR 1","19,718,855","7,240","36,574,749"
"86","297","Features","Pop Out","19,706,350","3,672","36,034,381"
"87","171","2093","Power Trip","19,651,642","10,809","36,450,081"
"88","143","LYFESTYLE","GONE 4 A MIN","19,602,067","33,461","36,358,129"
"89","20","Up 2 Më","Morning mudd","19,571,140","10,225","36,300,765"
"90","132","AftërLyfe","Type monëy","19,082,342","10,597","35,394,137"
"91","70","4L","Tëslas & Rovers","19,008,564","7,840","35,257,293"
"92","120","AftërLyfe","Hëavyweight","18,507,141","27,924","34,327,248"
"93","129","AftërLyfe","Slamm","18,233,693","6,601","33,820,054"
"94","220","DANGEROUS SUMMER","IM YEAT","18,110,256","89,165","33,591,102"
"95","34","Alivë","Bäk 2 BED","18,088,994","9,730","33,551,665"
"96","211","No Handoutz","No Handoutz (feat. Yeat)","17,903,834","6,633","34,564,246"
"97","134","AftërLyfe","Woa...!","17,416,614","6,296","32,304,527"
"98","82","2 Alivë","Kant dië","17,311,589","10,272","32,109,725"
"99","215","King tonka","King tonka","17,006,436","7,530","31,543,724"
"100","135","LYFESTYLE","BË QUIET (FEAT. KODAK BLACK)","16,957,323","26,870","31,452,629"
"101","22","Up 2 Më","Stayëd tha same","16,941,076","7,480","31,422,494"
"102","185","Orphan","Already Rich","16,403,251","1,378","30,424,930"
"103","97","2 Alivë","Smooktobër","16,182,986","10,476","30,016,380"
"104","131","AftërLyfe","Sum 2 do","16,144,891","6,408","29,945,721"
"105","86","2 Alivë","Luv monëy (with Lancey Foux)","16,092,325","6,067","29,848,221"
"106","126","AftërLyfe","Rav3 p4rty (feat. Kranky Kranky)","15,793,017","5,978","29,293,061"
"107","160","2093","Bought The Earth","15,626,310","9,136","28,983,851"
"108","24","Up 2 Më","Told ya","15,111,845","7,863","28,029,616"
"109","80","2 Alivë","Jump","14,971,833","5,172","27,769,920"
"110","104","Lyfë","Got it all","14,798,862","6,117","27,449,092"
"111","87","2 Alivë","Narcoticz (feat. Yung Kayo)","14,794,731","7,944","27,441,429"
"112","116","AftërLyfe","Bad bënd / DëMON","14,749,955","6,052","27,358,378"
"113","153","LYFESTYLE","STFU","14,637,787","13,791","27,150,328"
"114","57","4L","Goin Back 2 Ella","14,462,418","6,566","26,825,051"
"115","18","Up 2 Më","Lët ya know","14,292,812","7,203","26,510,464"
"116","221","DANGEROUS SUMMER","2TONE","14,285,102","131,195","26,496,164"
"117","102","Lyfë","Comë on","14,102,571","6,026","26,157,603"
"118","229","DANGEROUS SUMMER","PUT IT ONG","13,995,736","110,840","25,959,445"
"119","115","AftërLyfe","Back up","13,966,964","6,179","25,906,078"
"120","175","2093","Run Thëy Mouth","13,782,383","8,639","25,563,715"
"121","114","AftërLyfe","Back homë","13,741,060","15,614","25,487,069"
"122","169","2093","Never quit","13,560,152","10,947","25,151,519"
"123","113","AftërLyfe","7 nightz","13,552,183","5,034","25,136,738"
"124","75","2 Alivë","Dnt lië","13,282,072","6,306","24,635,733"
"125","139","LYFESTYLE","FOREVER AGAIN","13,157,132","19,764","24,403,993"
"126","12","Up 2 Më","Factz","13,148,493","7,216","24,387,969"
"127","90","2 Alivë","Nëw turban","13,081,743","4,902","24,264,160"
"128","45","Alivë","Tonka","12,672,478","4,238","23,505,051"
"129","8","Up 2 Më","Bak on ëm","12,613,001","6,963","23,394,732"
"130","106","Lyfë","Killin ëm","12,545,506","5,657","23,269,542"
"131","68","4L","Talk 2 God","12,191,837","5,100","22,613,553"
"132","144","LYFESTYLE","HEARD OF MË","12,038,360","40,228","22,328,882"
"133","239","Features","Probably!","11,751,436","5,668","25,909,096"
"134","157","2093","1093","11,525,746","8,039","21,378,080"
"135","61","4L","Mountain Climbërs","11,367,116","4,958","21,083,851"
"136","133","AftërLyfe","Watch","11,352,654","4,099","21,057,027"
"137","105","Lyfë","Holy 1","11,322,378","4,773","21,000,871"
"138","122","AftërLyfe","Mëan feen (feat. Kranky Kranky)","11,209,745","4,326","20,791,958"
"139","176","2093","Shade","11,201,427","6,128","20,776,530"
"140","51","Alivë","X ta C","11,170,489","5,015","20,719,145"
"141","74","2 Alivë","Call më","11,109,517","4,455","20,606,054"
"142","158","2093","2093","11,041,709","5,957","20,480,283"
"143","225","DANGEROUS SUMMER","LOCO","11,035,347","81,182","20,468,483"
"144","85","2 Alivë","Luh m (feat. SeptembersRich)","10,952,130","4,587","20,314,131"
"145","178","2093","Team ceo","10,773,161","6,186","19,982,177"
"146","218","5BRAZY","5BRAZY (FEAT. QUAVO)","10,766,421","12,480","19,969,676"
"147","168","2093","Mr. Inbetweenit","10,703,302","6,212","19,852,602"
"148","124","AftërLyfe","Now (feat. Luh geeky)","10,562,993","3,372","19,592,355"
"149","53","4L","Big Stonëz","10,502,907","6,279","19,480,907"
"150","56","4L","Forëally / 4Ly","10,339,799","4,505","19,178,372"
"151","173","2093","Psychocainë","10,236,948","6,111","18,987,603"
"152","15","Up 2 Më","Hëy","10,203,760","4,674","18,926,046"
"153","277","Features","Cruisin' (feat. Yeat)","10,194,740","5,467","20,097,849"
"154","118","AftërLyfe","Dëmon tied","10,163,577","3,929","18,851,514"
"155","155","LYFESTYLE","THEY TELL MË","9,971,929","11,134","18,496,043"
"156","41","Alivë","Oh eX whY","9,915,580","3,517","18,391,526"
"157","9","Up 2 Më","Callin më","9,865,868","4,688","18,299,320"
"158","174","2093","Riot & Set it off","9,864,118","5,311","18,296,074"
"159","165","2093","Keep Pushin","9,792,778","5,549","18,163,752"
"160","233","Orphan","Cali","9,753,861","0","18,091,568"
"161","287","Features","CAN'T B ME (feat. Yeat)","9,617,532","2,601","17,838,704"
"162","274","Features","I Don’t Text Back (feat. Yeat)","9,613,754","3,502","20,290,596"
"163","148","LYFESTYLE","NEW HIGH (FEAT. DON TOLIVER)","8,812,896","12,094","16,346,256"
"164","141","LYFESTYLE","GO2WORK (FEAT. SUMMRS)","8,689,170","9,698","16,116,768"
"165","264","Features","Not Da Same (feat. Yeat)","8,587,172","4,751","16,226,723"
"166","138","LYFESTYLE","FLYTROOP","8,368,585","10,895","15,522,143"
"167","100","2 Alivë","Way back","8,094,865","6,170","15,014,444"
"168","152","LYFESTYLE","SPEEDBALL","7,752,047","8,434","14,378,582"
"169","146","LYFESTYLE","LYFESTYLE (FEAT. LIL DURK)","7,708,022","8,672","14,296,923"
"170","88","2 Alivë","No commënt","7,612,833","3,325","14,120,366"
"171","206","Trëndi","Insidë out (feat. SeptembersRich)","7,492,125","2,408","13,896,475"
"172","228","DANGEROUS SUMMER","OH I DID","7,476,515","69,191","13,867,522"
"173","154","LYFESTYLE","THE COSTËS","7,361,131","9,507","13,653,506"
"174","137","LYFESTYLE","FATË (BONUS)","7,178,972","10,432","13,315,636"
"175","156","LYFESTYLE","U DONT KNOW LYFE","7,139,478","8,069","13,242,382"
"176","210","YEET","YEET (feat. Yeat)","7,072,761","1,983","13,118,634"
"177","149","LYFESTYLE","ON 1","6,987,787","9,553","12,961,024"
"178","291","Features","Appear","6,629,002","1,637","12,295,545"
"179","230","DANGEROUS SUMMER","[ADL IS COMING]","6,571,087","43,134","12,188,124"
"180","151","LYFESTYLE","SO WHAT","6,476,928","8,106","12,013,477"
"181","71","4L","WTF","6,450,036","3,061","11,963,597"
"182","237","Features","Work (feat. Yeat)","6,291,535","6,732","10,265,992"
"183","224","DANGEROUS SUMMER","GROWING PAINS","6,236,814","40,835","11,568,111"
"184","145","LYFESTYLE","LYFE PARTY","6,026,564","9,091","11,178,137"
"185","292","Features","Met Tha Devil (feat. Yeat)","5,833,914","1,895","10,820,807"
