"#","Seq.","Album","Song","Spotify total","Spotify daily","AOD total"
"1","254","Features","IDGAF (feat. Yeat)","563,587,829","229,856","1,102,048,658"
"2","19","Up 2 Më","Monëy so big","467,275,249","122,383","866,707,271"
"3","108","Lyfë","Out thë way","452,636,095","140,187","839,554,408"
"4","164","2093","If We Being Rëal","356,003,227","234,467","660,318,701"
"5","103","Lyfë","Flawlëss (feat. Lil Uzi Vert)","308,079,231","96,975","571,428,746"
"6","110","Lyfë","Talk","305,762,376","84,310","567,131,418"
"7","66","4L","Sorry Bout That","257,355,443","73,927","477,345,706"
"8","161","2093","Breathe","240,910,685","110,588","446,843,788"
"9","91","2 Alivë","On tha linë","213,333,387","67,167","395,693,112"
"10","14","Up 2 Më","Gët Busy","195,129,619","63,647","361,928,563"
"11","184","Orphan","Already Rich","185,259,240","57,686","343,620,876"
"12","93","2 Alivë","Poppin","184,202,069","50,931","341,660,023"
"13","125","AftërLyfe","Nun id change","163,488,953","113,545","303,241,108"
"14","26","Up 2 Më","Turban","158,853,944","42,151","294,644,042"
"15","182","Orphan","My wrist","113,885,499","39,746","211,236,076"
"16","94","2 Alivë","Rackz got më (feat. Gunna)","111,316,935","27,694","206,471,875"
"17","207","Trëndi","Mad bout that","106,751,171","33,147","198,003,246"
"18","11","Up 2 Më","Dëserve it","99,516,399","20,320","184,584,111"
"19","23","Up 2 Më","Swërved It","98,979,682","36,961","183,588,602"
"20","273","Features","LOCK IT UP (feat. Yeat, midwxst & Matt Ox)","92,427,511","20,580","163,462,489"
"21","62","4L","Off Tha Lot","90,697,206","30,503","168,226,175"
"22","60","4L","Money Twërk","89,020,361","42,361","165,115,944"
"23","28","Up 2 Më","U could tëll","87,618,258","31,514","162,515,308"
"24","130","AftërLyfe","Split","72,630,353","17,742","134,715,577"
"25","73","2 Alivë","Big tonka (feat. Lil Uzi Vert)","69,696,522","22,815","129,273,875"
"26","109","Lyfë","Systëm","68,777,802","30,900","127,569,823"
"27","81","2 Alivë","Jus bëtter","68,090,177","25,870","126,294,409"
"28","183","Orphan","bigger thën everything","64,616,672","26,400","119,851,714"
"29","163","2093","ILUV","61,874,245","63,560","114,765,030"
"30","123","AftërLyfe","No morë talk","61,016,717","23,818","113,174,477"
"31","179","2093","Tell më","60,491,189","46,280","112,199,722"
"32","76","2 Alivë","Doublë","59,348,751","18,574","110,080,716"
"33","29","Up 2 Më","Ya Ya","57,510,621","16,661","106,671,332"
"34","242","Features","Yam","56,892,426","19,132","105,524,697"
"35","119","AftërLyfe","How it go","52,422,472","16,878","97,233,777"
"36","77","2 Alivë","Dub","48,214,867","12,626","89,429,465"
"37","98","2 Alivë","Still countin","47,920,771","15,557","88,883,973"
"38","27","Up 2 Më","Twizzy Rich","47,470,323","30,387","88,048,477"
"39","213","Rich Minion","Rich Minion","47,377,211","5,916","87,875,772"
"40","21","Up 2 Më","Rokstar","47,143,976","17,505","87,443,165"
"41","180","2093","U Should Know","47,021,255","33,952","87,215,541"
"42","117","AftërLyfe","Bëttr 0ff","44,914,138","21,693","83,307,237"
"43","222","DANGEROUS SUMMER","COMË N GO","44,905,553","902,881","83,291,313"
"44","107","Lyfë","Krank","43,359,127","28,012","80,422,985"
"45","172","2093","Psycho CEO","42,698,672","24,816","79,197,966"
"46","10","Up 2 Më","Cmon","41,198,212","12,896","76,414,896"
"47","25","Up 2 Më","Trëndy way (feat. SeptembersRich)","39,447,751","16,541","73,168,122"
"48","13","Up 2 Më","Got rich","39,433,002","13,544","73,140,765"
"49","17","Up 2 Më","Lying 4 fun","39,129,667","16,198","72,578,136"
"50","205","Trëndi","Fukit","38,322,050","14,567","71,080,159"
"51","121","AftërLyfe","Mysëlf","38,043,776","30,685","70,564,014"
"52","79","2 Alivë","Hatër","34,648,531","13,645","64,266,476"
"53","186","Orphan","Heavy stunts","34,445,584","24,768","63,890,048"
"54","112","Lyfë","Wat it feel lykë","34,059,356","15,375","63,173,668"
"55","177","2093","Stand On It (with Future)","33,823,878","15,521","62,736,900"
"56","208","Trëndi","Tonka 2","32,605,235","7,273","60,476,548"
"57","128","AftërLyfe","Shmunk (feat. YoungBoy Never Broke Again)","31,424,794","7,273","58,287,053"
"58","89","2 Alivë","Nvr again","31,037,953","14,224","57,569,536"
"59","95","2 Alivë","Rollin","30,995,950","16,555","57,491,629"
"60","263","Features","Fuk Tha Clout (feat. Yeat)","30,715,629","9,645","58,041,696"
"61","298","Features","5 2 Üh 60 (feat. Yeat)","30,337,717","8,970","56,270,731"
"62","83","2 Alivë","Kant rëlax","29,589,607","10,212","54,883,128"
"63","216","GEEKED UP","GEEKED UP (FEAT. YEAT)","29,361,396","28,454","57,443,721"
"64","111","Lyfë","Up off X","28,724,822","16,689","53,279,115"
"65","140","LYFESTYLE","GEEK TIMË","28,718,268","35,971","53,266,959"
"66","150","LYFESTYLE","ORCHESTRATË","27,910,841","93,398","51,769,334"
"67","92","2 Alivë","Outsidë (feat. Young Thug)","27,745,697","12,367","51,463,023"
"68","36","Alivë","Diëd B4","27,537,375","12,283","51,076,626"
"69","167","2093","Morë","25,788,254","14,893","47,832,337"
"70","96","2 Alivë","Rëal six","25,344,691","10,540","47,009,611"
"71","16","Up 2 Më","Kant changë","25,248,247","12,299","46,830,726"
"72","99","2 Alivë","Taliban","23,607,695","10,990","43,787,812"
"73","84","2 Alivë","Luh gëek","23,463,680","11,700","43,520,691"
"74","232","The Bell","The Bell","23,334,477","37,488","43,281,044"
"75","101","Lyfë","Can’t stop it","23,323,362","8,783","43,260,428"
"76","72","2 Alivë","3G (feat. Lil Uzi Vert)","23,013,466","6,801","42,685,629"
"77","217","GO AGAIN","GO AGAIN (feat. Superheaven)","22,913,912","30,585","42,500,953"
"78","127","AftërLyfe","Shhhh","22,770,664","10,960","42,235,278"
"79","78","2 Alivë","Gëek high (feat. Ken Carson)","22,194,526","8,801","41,166,650"
"80","170","2093","Nothing Changë","22,008,372","13,141","40,821,370"
"81","231","DOG HOUSE","DOG HOUSE (feat. Julia Wolf & Yeat)","21,972,675","233,488","42,965,720"
"82","159","2093","As We Speak (feat. Drake)","21,556,007","15,838","39,982,318"
"83","166","2093","Lyfestylë (with Lil Wayne)","21,539,505","10,460","39,951,710"
"84","162","2093","Familia","21,003,416","54,881","38,957,367"
"85","143","LYFESTYLE","GONE 4 A MIN","19,862,865","35,783","36,841,860"
"86","49","Alivë","WAR 1","19,777,205","9,666","36,682,977"
"87","297","Features","Pop Out","19,733,921","3,689","36,084,796"
"88","171","2093","Power Trip","19,731,325","9,823","36,597,878"
"89","20","Up 2 Më","Morning mudd","19,650,480","9,535","36,447,926"
"90","132","AftërLyfe","Type monëy","19,161,035","10,956","35,540,098"
"91","70","4L","Tëslas & Rovers","19,072,975","8,690","35,376,763"
"92","220","DANGEROUS SUMMER","IM YEAT","18,793,655","85,711","34,858,678"
"93","120","AftërLyfe","Hëavyweight","18,741,317","34,308","34,761,600"
"94","129","AftërLyfe","Slamm","18,282,700","6,930","33,910,953"
"95","34","Alivë","Bäk 2 BED","18,162,692","9,142","33,688,360"
"96","211","No Handoutz","No Handoutz (feat. Yeat)","17,950,061","6,935","34,653,490"
"97","134","AftërLyfe","Woa...!","17,466,866","6,348","32,397,735"
"98","82","2 Alivë","Kant dië","17,393,349","11,741","32,261,375"
"99","135","LYFESTYLE","BË QUIET (FEAT. KODAK BLACK)","17,165,509","32,974","31,838,774"
"100","215","King tonka","King tonka","17,061,832","7,157","31,646,473"
"101","22","Up 2 Më","Stayëd tha same","17,000,896","7,814","31,533,448"
"102","185","Orphan","Already Rich","16,414,463","1,468","30,445,726"
"103","97","2 Alivë","Smooktobër","16,257,965","9,769","30,155,452"
"104","131","AftërLyfe","Sum 2 do","16,191,288","5,845","30,031,779"
"105","86","2 Alivë","Luv monëy (with Lancey Foux)","16,138,463","6,061","29,933,798"
"106","126","AftërLyfe","Rav3 p4rty (feat. Kranky Kranky)","15,835,506","5,633","29,371,870"
"107","160","2093","Bought The Earth","15,690,982","8,155","29,103,806"
"108","221","DANGEROUS SUMMER","2TONE","15,250,570","126,315","28,286,924"
"109","24","Up 2 Më","Told ya","15,174,428","8,501","28,145,695"
"110","80","2 Alivë","Jump","15,013,902","6,291","27,847,950"
"111","87","2 Alivë","Narcoticz (feat. Yung Kayo)","14,860,378","8,663","27,563,192"
"112","104","Lyfë","Got it all","14,842,440","5,632","27,529,920"
"113","229","DANGEROUS SUMMER","PUT IT ONG","14,802,258","101,409","27,455,390"
"114","116","AftërLyfe","Bad bënd / DëMON","14,792,470","5,464","27,437,236"
"115","153","LYFESTYLE","STFU","14,738,861","12,459","27,337,801"
"116","57","4L","Goin Back 2 Ella","14,507,927","5,923","26,909,462"
"117","18","Up 2 Më","Lët ya know","14,344,771","6,552","26,606,839"
"118","102","Lyfë","Comë on","14,147,372","5,777","26,240,701"
"119","115","AftërLyfe","Back up","14,015,296","6,241","25,995,725"
"120","114","AftërLyfe","Back homë","13,852,541","13,046","25,693,845"
"121","175","2093","Run Thëy Mouth","13,849,814","8,678","25,688,787"
"122","169","2093","Never quit","13,634,741","10,068","25,289,867"
"123","113","AftërLyfe","7 nightz","13,592,533","5,238","25,211,579"
"124","75","2 Alivë","Dnt lië","13,332,452","6,387","24,729,178"
"125","139","LYFESTYLE","FOREVER AGAIN","13,305,282","19,408","24,678,783"
"126","12","Up 2 Më","Factz","13,207,143","8,004","24,496,754"
"127","90","2 Alivë","Nëw turban","13,114,040","4,412","24,324,065"
"128","45","Alivë","Tonka","12,701,745","3,634","23,559,336"
"129","8","Up 2 Më","Bak on ëm","12,665,525","7,186","23,492,155"
"130","106","Lyfë","Killin ëm","12,587,964","5,605","23,348,294"
"131","144","LYFESTYLE","HEARD OF MË","12,316,662","37,802","22,845,080"
"132","68","4L","Talk 2 God","12,231,231","4,987","22,686,621"
"133","239","Features","Probably!","11,789,882","5,602","25,993,860"
"134","225","DANGEROUS SUMMER","LOCO","11,622,802","71,253","21,558,101"
"135","157","2093","1093","11,582,298","7,269","21,482,973"
"136","61","4L","Mountain Climbërs","11,404,478","5,067","21,153,151"
"137","133","AftërLyfe","Watch","11,383,193","3,803","21,113,671"
"138","105","Lyfë","Holy 1","11,358,237","4,559","21,067,382"
"139","176","2093","Shade","11,247,001","5,721","20,861,061"
"140","122","AftërLyfe","Mëan feen (feat. Kranky Kranky)","11,241,113","4,043","20,850,140"
"141","51","Alivë","X ta C","11,209,548","5,309","20,791,592"
"142","74","2 Alivë","Call më","11,145,198","4,677","20,672,235"
"143","158","2093","2093","11,084,859","5,604","20,560,318"
"144","85","2 Alivë","Luh m (feat. SeptembersRich)","10,984,474","3,978","20,374,123"
"145","218","5BRAZY","5BRAZY (FEAT. QUAVO)","10,851,049","10,748","20,126,645"
"146","178","2093","Team ceo","10,819,716","6,033","20,068,528"
"147","168","2093","Mr. Inbetweenit","10,747,632","5,593","19,934,826"
"148","124","AftërLyfe","Now (feat. Luh geeky)","10,589,168","3,493","19,640,905"
"149","53","4L","Big Stonëz","10,554,589","7,153","19,576,767"
"150","56","4L","Forëally / 4Ly","10,370,880","3,917","19,236,022"
"151","173","2093","Psychocainë","10,283,742","6,148","19,074,397"
"152","15","Up 2 Më","Hëy","10,244,494","4,806","19,001,600"
"153","277","Features","Cruisin' (feat. Yeat)","10,236,459","5,402","20,180,093"
"154","118","AftërLyfe","Dëmon tied","10,194,222","3,741","18,908,355"
"155","155","LYFESTYLE","THEY TELL MË","10,054,966","10,365","18,650,061"
"156","41","Alivë","Oh eX whY","9,943,461","3,552","18,443,240"
"157","174","2093","Riot & Set it off","9,904,125","5,233","18,370,279"
"158","9","Up 2 Më","Callin më","9,902,203","4,844","18,366,715"
"159","165","2093","Keep Pushin","9,832,251","4,934","18,236,967"
"160","233","Orphan","Cali","9,753,861","0","18,091,568"
"161","274","Features","I Don’t Text Back (feat. Yeat)","9,640,843","3,720","20,347,770"
"162","287","Features","CAN'T B ME (feat. Yeat)","9,638,356","3,481","17,877,328"
"163","148","LYFESTYLE","NEW HIGH (FEAT. DON TOLIVER)","8,901,115","11,877","16,509,886"
"164","141","LYFESTYLE","GO2WORK (FEAT. SUMMRS)","8,766,919","9,863","16,260,977"
"165","264","Features","Not Da Same (feat. Yeat)","8,625,413","4,606","16,298,985"
"166","138","LYFESTYLE","FLYTROOP","8,457,553","11,273","15,687,162"
"167","100","2 Alivë","Way back","8,133,677","4,981","15,086,433"
"168","228","DANGEROUS SUMMER","OH I DID","7,962,503","61,125","14,768,938"
"169","152","LYFESTYLE","SPEEDBALL","7,819,565","8,329","14,503,815"
"170","146","LYFESTYLE","LYFESTYLE (FEAT. LIL DURK)","7,776,503","8,515","14,423,943"
"171","88","2 Alivë","No commënt","7,638,022","3,181","14,167,087"
"172","206","Trëndi","Insidë out (feat. SeptembersRich)","7,509,309","2,281","13,928,348"
"173","154","LYFESTYLE","THE COSTËS","7,436,577","9,686","13,793,444"
"174","137","LYFESTYLE","FATË (BONUS)","7,261,448","11,073","13,468,613"
"175","156","LYFESTYLE","U DONT KNOW LYFE","7,204,170","8,123","13,362,373"
"176","210","YEET","YEET (feat. Yeat)","7,089,068","1,998","13,148,881"
"177","149","LYFESTYLE","ON 1","7,055,749","8,854","13,087,080"
"178","230","DANGEROUS SUMMER","[ADL IS COMING]","6,891,878","40,728","12,783,131"
"179","291","Features","Appear","6,642,127","1,657","12,319,890"
"180","151","LYFESTYLE","SO WHAT","6,542,674","8,418","12,135,423"
"181","224","DANGEROUS SUMMER","GROWING PAINS","6,529,530","37,158","12,111,044"
"182","71","4L","WTF","6,472,710","3,296","12,005,653"
"183","237","Features","Work (feat. Yeat)","6,346,557","7,156","10,355,772"
"184","145","LYFESTYLE","LYFE PARTY","6,097,636","9,458","11,309,962"
"185","223","DANGEROUS SUMMER","FLY NITË","5,975,937","33,021","11,084,233"
"186","142","LYFESTYLE","GOD TALKIN SHHH","5,878,561","7,309","10,903,619"
"187","292","Features","Met Tha Devil (feat. Yeat)","5,852,153","2,503","10,854,637"
"188","227","DANGEROUS SUMMER","M.F.U.","5,836,214","29,095","10,825,073"
"189","136","LYFESTYLE","ELIMINATË","5,714,290","6,912","10,598,927"
"190","226","DANGEROUS SUMMER","LOOSE LEAF","5,503,174","25,286","10,207,347"
"191","147","LYFESTYLE","LYING 5 FUN","5,318,910","6,198","9,865,572"
"192","55","4L","Chanëlly","5,310,710","2,777","9,850,363"
"193","256","Features","Cap to Me","5,133,188","4,746","9,687,619"
"194","262","Features","zaza","5,112,509","820","9,482,737"
"195","293","Features","Hello (feat. Yeat)","4,923,746","2,305","9,132,618"
"196","42","Alivë","Sleeptalking","4,826,663","2,813","8,952,547"
"197","219","Feël no wayz","Feël no wayz (Yeat mix)","4,794,973","8,132","8,893,768"
"198","65","4L","Sidëwayz","4,772,434","2,263","8,851,963"
"199","32","Alivë","Balënci Feet","4,686,013","2,903","8,691,668"
"200","59","4L","Livë Hi","4,673,484","2,245","8,668,429"
"201","67","4L","Swërved It","4,672,275","2,653","8,666,187"
"202","58","4L","Jus Wokëup","4,515,993","1,969","8,376,313"
"203","214","hollon","hollon","4,420,076","1,441","8,198,405"
"204","52","4L","All I See","4,301,013","2,119","7,977,566"
"205","47","Alivë","Trëndy","4,273,642","2,712","7,926,798"
"206","63","4L","Ok Kool","4,212,568","1,981","7,813,517"
"207","64","4L","Provë sum (feat. SeptembersRich)","4,137,644","1,796","7,674,547"
"208","253","Features","Orion's Belt","4,055,088","2,034","7,521,421"
"209","278","Features","TRIP OUT","4,002,029","14,686","7,300,001"
"210","272","Features","Xtra Krazy (feat. Yeat)","3,863,292","1,950","7,165,676"
"211","69","4L","Trië 2 Tell U outro","3,730,739","2,052","6,919,815"
"212","31","Alivë","Always Alivë","3,644,746","2,085","6,760,314"
"213","46","Alivë","Tru to U","3,507,094","2,329","6,504,996"
"214","54","4L","Bëd Side","3,469,682","1,744","6,435,604"
"215","43","Alivë","Supër Test","3,432,972","2,097","6,367,514"
"216","50","Alivë","Wavëy Krazy","3,321,108","1,786","6,160,027"
"217","48","Alivë","Twizzy","2,614,313","1,417","4,849,056"
"218","33","Alivë","Bizzy","2,496,367","1,262","4,630,288"
"219","38","Alivë","Feel it","2,468,010","1,334","4,577,692"
"220","40","Alivë","Liftëd","2,367,614","1,188","4,391,476"
"221","37","Alivë","Every Sunday","2,186,033","1,194","4,054,678"
"222","195","Different Creature","Can't Think","2,155,587","654","3,998,206"
"223","295","Features","Duh (feat. Yeat)","2,022,057","991","3,750,533"
"224","204","Flashey","Flashey","2,010,339","903","3,728,798"
"225","44","Alivë","Swërve","1,982,197","983","3,676,600"
"226","30","Alivë","2 Up","1,883,496","920","3,493,529"
"227","39","Alivë","Last Day","1,825,248","1,020","3,385,490"
"228","296","Features","Tesla (feat. Yeat)","1,811,859","1,322","3,360,656"
"229","35","Alivë","Cöming Down","1,655,384","920","3,070,424"
"230","6","Wake Up Call","Stay Up","1,362,012","403","2,526,274"
"231","294","Features","Been Off (feat. Yeat)","1,281,774","1,248","2,377,448"
"232","271","Features","Back Den (feat. Yeat)","1,207,373","900","2,239,448"
"233","281","Features","Shipped","1,151,312","643","2,135,466"
"234","308","Features","Steppin Out!","1,004,854","138","1,863,814"
"235","269","Features","Prada U","989,611","373","1,835,541"
"236","1","Wake Up Call","Admit It","974,480","422","1,807,476"
"237","235","Orphan","Mr. Inbetweenit","890,223","233","1,651,195"
"238","286","Features","Guap","878,789","1,203","1,629,987"
"239","197","Different Creature","Goat Emoji","869,012","348","1,611,853"
"240","188","Deep Blue Strips","Brink!","834,318","261","1,547,502"
"241","249","Features","My Turn (feat. Yeat)","806,288","317","1,495,511"
"242","309","Features","Monster","805,734","218","1,494,484"
"243","236","Orphan","Riot & Set it off","741,446","226","1,375,242"
"244","193","Number 1","Number 1","735,201","144","1,363,658"
"245","320","Features","MÖB","712,177","64","1,320,953"
"246","2","Wake Up Call","Alright","676,120","256","1,254,074"
"247","192","Big Geek Week","Big Geek Week","649,659","194","1,204,994"
"248","187","Loot","Loot (feat. Jban$2Turnt)","600,238","145","1,113,328"
"249","245","Features","Twizardry","599,618","0","1,112,178"
"250","191","Rockin It","Rockin It","598,233","163","1,109,609"
"251","7","Wake Up Call","This Is It","592,854","205","1,099,632"
"252","190","Deep Blue Strips","I Can Tell","563,834","138","1,045,805"
"253","327","Features","Ley Go - Slowed & Reverb","549,854","207","1,019,875"
"254","3","Wake Up Call","Celine","547,441","206","1,015,399"
"255","261","Features","More","540,314","173","1,040,545"
"256","200","Different Creature","Mixed Emotions","513,654","171","952,731"
"257","198","Different Creature","Heavenly","506,523","136","939,504"
"258","5","Wake Up Call","Pilot","497,669","148","923,081"
"259","189","Deep Blue Strips","Going Out Sad","496,593","117","921,086"
"260","201","Different Creature","Pit Stop (Interlude)","496,242","134","920,435"
"261","203","G550","G550","494,226","98","916,695"
"262","202","Not The Same","Not The Same","488,996","84","906,995"
"263","196","Different Creature","Convertible (feat. DareDevil)","485,064","150","899,702"
"264","303","Features","Real High","462,208","65","857,308"
"265","199","Different Creature","How I Eat","457,495","127","848,566"
"266","4","Wake Up Call","Impatient (feat. Oodaredevil)","453,212","138","840,622"
"267","194","Money Move","Money Move (feat. Nessly)","434,502","123","805,919"
"268","323","Features","Orion's Belt - Slowed + Reverb Version","431,718","917","800,755"
"269","329","Features","Woke Up Vybin","414,399","513","768,631"
"270","276","Features","Sorry Bout That Feel","399,330","100","740,681"
"271","307","Features","All Week","383,440","183","711,208"
"272","266","Features","Hit Sum","379,435","140","703,780"
"273","306","Features","No Joke","378,288","115","701,652"
"274","267","Features","Pöpped Out","310,860","164","576,586"
"275","268","Features","Give My Last (feat. Yeat)","310,378","96","575,692"
"276","251","Features","STFU","310,076","76","575,132"
"277","305","Features","Do what I want","255,062","93","473,091"
"278","265","Features","BOOTED UP","246,867","105","457,891"
"279","325","Features","Ley Go - Speed Up Version","221,946","65","411,667"
"280","326","Features","BIG BOSS CEO (feat. Yeat)","185,141","46","343,401"
"281","280","Features","Hell Shell 2","184,723","60","342,626"
"282","234","Orphan","Comë on","177,409","45","329,060"
"283","304","Features","Misguided","173,874","68","322,503"
"284","301","Features","move","166,138","49","308,154"
"285","275","Features","Fashion Week","163,064","65","302,452"
"286","257","Features","Mud","152,146","0","282,202"
"287","247","Features","Vegetarian","147,451","0","273,493"
"288","324","Features","Orion's Belt - Speed Version","124,519","47","230,959"
"289","300","Features","Percasseur","120,882","40","224,213"
"290","181","Orphan","Already Rich","107,452","45","199,303"
"291","302","Features","GOON","106,446","48","197,437"
"292","270","Features","BEEN AROUND","104,849","32","194,475"
"293","315","Features","Inside Day","103,894","13","192,703"
"294","299","Features","HOW U FEEL? (BANKROLL)","102,894","37","190,848"
"295","243","Features","Ace of spades","97,183","18","180,256"
"296","212","SWITCHE LANES","SWITCHE LANES","96,126","78","178,295"
