"#","Seq.","Album","Song","Spotify total","Spotify daily","AOD total"
"1","269","Features","IDGAF (feat. Yeat)","607,898,718","172,020","1,188,701,566"
"2","19","Up 2 Më","Monëy so big","496,794,943","118,769","921,460,228"
"3","108","Lyfë","Out thë way","485,869,832","130,680","901,196,223"
"4","143","2093","If We Being Rëal","404,240,302","174,725","749,788,954"
"5","103","Lyfë","Flawlëss (feat. Lil Uzi Vert)","329,775,314","79,649","611,670,550"
"6","110","Lyfë","Talk","322,522,424","65,629","598,217,817"
"7","44","4L","Sorry Bout That","274,468,824","76,149","509,087,519"
"8","140","2093","Breathe","265,293,681","86,999","492,069,372"
"9","91","2 Alivë","On tha linë","230,241,738","76,749","427,054,678"
"10","14","Up 2 Më","Gët Busy","209,430,803","53,422","388,454,347"
"11","228","DANGEROUS SUMMER","COMË N GO","208,529,494","454,624","386,782,590"
"12","188","Orphan","Already Rich","198,168,525","45,677","367,564,961"
"13","93","2 Alivë","Poppin","194,912,139","45,524","361,524,984"
"14","126","AftërLyfe","Nun id change","185,355,846","85,147","343,799,876"
"15","26","Up 2 Më","Turban","167,450,816","35,308","310,589,448"
"16","187","Orphan","My wrist","121,766,332","33,071","225,853,410"
"17","94","2 Alivë","Rackz got më (feat. Gunna)","117,037,718","24,212","217,082,729"
"18","212","Trëndi","Mad bout that","114,875,279","28,719","213,071,816"
"19","23","Up 2 Më","Swërved It","106,555,988","27,173","197,641,112"
"20","11","Up 2 Më","Dëserve it","103,723,286","16,117","192,386,988"
"21","265","Features","LOCK IT UP (feat. Yeat, midwxst & Matt Ox)","97,670,346","18,211","172,734,695"
"22","40","4L","Off Tha Lot","97,116,156","26,240","180,132,017"
"23","38","4L","Money Twërk","96,808,827","36,149","179,561,980"
"24","28","Up 2 Më","U could tëll","94,043,806","26,654","174,433,391"
"25","131","AftërLyfe","Split","77,662,931","19,785","144,049,981"
"26","109","Lyfë","Systëm","75,988,108","28,168","140,943,502"
"27","73","2 Alivë","Big tonka (feat. Lil Uzi Vert)","74,566,043","17,543","138,305,842"
"28","81","2 Alivë","Jus bëtter","74,042,774","23,902","137,335,277"
"29","142","2093","ILUV","72,925,578","34,997","135,263,091"
"30","158","2093","Tell më","69,474,965","31,892","128,862,859"
"31","189","Orphan","bigger thën everything","69,071,691","17,012","128,114,863"
"32","124","AftërLyfe","No morë talk","67,123,970","22,441","124,502,210"
"33","76","2 Alivë","Doublë","64,560,574","22,496","119,747,598"
"34","29","Up 2 Më","Ya Ya","61,333,562","15,739","113,762,104"
"35","276","Features","Yam","61,011,554","14,255","113,164,840"
"36","240","Rendezvous","Rendezvous (feat. Yeat)","59,032,246","265,828","115,493,224"
"37","120","AftërLyfe","How it go","56,873,201","18,226","105,488,981"
"38","159","2093","U Should Know","53,757,849","22,509","99,710,595"
"39","27","Up 2 Më","Twizzy Rich","53,616,282","21,787","99,448,016"
"40","118","AftërLyfe","Bëttr 0ff","51,850,409","27,196","96,172,657"
"41","98","2 Alivë","Still countin","51,576,989","16,098","95,665,514"
"42","175","LYFESTYLE","ORCHESTRATË","51,565,219","77,124","95,643,683"
"43","77","2 Alivë","Dub","51,322,121","13,471","95,192,783"
"44","21","Up 2 Më","Rokstar","51,163,988","14,133","94,899,476"
"45","107","Lyfë","Krank","48,758,453","24,710","90,437,666"
