"#","Seq.","Album","Song","Spotify total","Spotify daily","AOD total"
"1","240","Features","IDGAF (feat. Yeat)","524,841,862","251,256","1,026,284,174"
"2","19","Up 2 Më","Monëy so big","444,609,023","157,286","824,665,706"
"3","108","Lyfë","Out thë way","426,820,091","184,332","791,670,599"
"4","142","2093","If We Being Rëal","307,122,070","376,586","569,653,393"
"5","103","Lyfë","Flawlëss (feat. Lil Uzi Vert)","290,446,357","129,185","538,723,097"
"6","110","Lyfë","Talk","289,328,525","124,853","536,649,730"
"7","44","4L","Sorry Bout That","243,873,102","88,213","452,338,512"
"8","139","2093","Breathe","219,123,209","177,207","406,432,138"
"9","91","2 Alivë","On tha linë","201,732,782","86,866","374,176,183"
"10","14","Up 2 Më","Gët Busy","184,891,419","73,187","342,938,637"
"11","93","2 Alivë","Poppin","175,861,024","60,919","326,188,961"
"12","184","Orphan","Already Rich","174,103,855","85,129","322,929,745"
"13","26","Up 2 Më","Turban","152,456,882","48,051","282,778,701"
"14","125","AftërLyfe","Nun id change","147,524,216","112,039","273,629,538"
"15","94","2 Alivë","Rackz got më (feat. Gunna)","106,815,836","31,996","198,123,187"
"16","183","Orphan","My wrist","106,338,383","59,121","197,237,602"
"17","205","Trëndi","Mad bout that","101,359,051","38,313","188,001,882"
"18","11","Up 2 Më","Dëserve it","96,276,226","23,835","178,574,203"
"19","23","Up 2 Më","Swërved It","93,467,430","35,520","173,364,417"
"20","261","Features","LOCK IT UP (feat. Yeat, midwxst & Matt Ox)","88,555,462","31,796","156,614,585"
"21","40","4L","Off Tha Lot","86,675,239","27,258","160,766,186"
"22","38","4L","Money Twërk","83,465,330","31,045","154,812,412"
"23","28","Up 2 Më","U could tëll","83,133,897","33,627","154,197,666"
"24","130","AftërLyfe","Split","69,318,121","28,255","128,572,013"
"25","73","2 Alivë","Big tonka (feat. Lil Uzi Vert)","66,160,904","29,173","122,715,972"
"26","81","2 Alivë","Jus bëtter","64,628,610","28,471","119,873,856"
"27","109","Lyfë","Systëm","64,179,632","38,419","119,041,087"
"28","182","Orphan","bigger thën everything","60,606,867","28,833","112,414,283"
"29","123","AftërLyfe","No morë talk","56,699,152","37,989","105,166,210"
"30","76","2 Alivë","Doublë","56,467,277","19,347","104,736,126"
"31","29","Up 2 Më","Ya Ya","54,759,997","19,219","101,569,444"
"32","228","Features","Yam","53,483,276","24,967","99,201,368"
"33","157","2093","Tell më","51,933,174","69,628","96,326,222"
"34","141","2093","ILUV","50,052,539","113,037","92,837,999"
"35","119","AftërLyfe","How it go","49,538,544","20,951","91,884,636"
"36","210","Rich Minion","Rich Minion","46,390,232","6,788","86,045,112"
"37","77","2 Alivë","Dub","46,200,576","15,325","85,693,336"
"38","98","2 Alivë","Still countin","45,358,749","17,325","84,131,906"
"39","21","Up 2 Më","Rokstar","44,538,467","15,710","82,610,438"
"40","27","Up 2 Më","Twizzy Rich","43,486,613","21,192","80,659,448"
"41","158","2093","U Should Know","41,256,362","46,564","76,522,754"
"42","117","AftërLyfe","Bëttr 0ff","40,813,271","33,708","75,700,903"
"43","107","Lyfë","Krank","39,457,329","25,225","73,185,887"
"44","10","Up 2 Më","Cmon","39,288,900","12,220","72,873,483"
"45","150","2093","Psycho CEO","38,315,074","34,105","71,067,220"
"46","13","Up 2 Më","Got rich","37,213,557","14,085","69,024,114"
"47","25","Up 2 Më","Trëndy way (feat. SeptembersRich)","36,989,660","16,036","68,608,828"
"48","17","Up 2 Më","Lying 4 fun","36,758,044","15,522","68,179,224"
"49","203","Trëndi","Fukit","35,875,527","24,715","66,542,322"
"50","121","AftërLyfe","Mysëlf","32,887,437","42,897","60,999,979"
"51","79","2 Alivë","Hatër","32,790,359","13,272","60,819,918"
"52","112","Lyfë","Wat it feel lykë","32,148,914","12,998","59,630,159"
