"#","Seq.","Album","Song","Spotify total","Spotify daily","AOD total"
"1","255","Features","IDGAF (feat. Yeat)","569,567,390","223,641","1,113,741,187"
"2","19","Up 2 Më","Monëy so big","470,676,661","129,648","873,016,248"
"3","108","Lyfë","Out thë way","456,460,487","153,933","846,647,932"
"4","164","2093","If We Being Rëal","362,348,043","241,654","672,087,135"
"5","103","Lyfë","Flawlëss (feat. Lil Uzi Vert)","310,644,102","104,294","576,186,097"
"6","110","Lyfë","Talk","307,905,669","83,149","571,106,821"
"7","66","4L","Sorry Bout That","259,235,845","69,396","480,833,496"
"8","161","2093","Breathe","243,839,448","116,831","452,276,090"
"9","91","2 Alivë","On tha linë","215,180,725","71,226","399,119,575"
"10","14","Up 2 Më","Gët Busy","196,760,687","64,765","364,953,886"
"11","184","Orphan","Already Rich","186,800,149","57,293","346,478,971"
"12","93","2 Alivë","Poppin","185,481,082","53,456","344,032,351"
"13","125","AftërLyfe","Nun id change","165,973,433","93,912","307,849,349"
"14","26","Up 2 Më","Turban","159,870,791","39,061","296,530,101"
"15","182","Orphan","My wrist","114,906,129","41,325","213,129,152"
"16","94","2 Alivë","Rackz got më (feat. Gunna)","111,998,008","27,968","207,735,137"
"17","207","Trëndi","Mad bout that","107,745,801","39,985","199,848,096"
"18","11","Up 2 Më","Dëserve it","100,054,855","18,471","185,582,845"
"19","23","Up 2 Më","Swërved It","99,984,835","40,758","185,452,971"
"20","274","Features","LOCK IT UP (feat. Yeat, midwxst & Matt Ox)","92,993,090","22,291","164,462,743"
"21","62","4L","Off Tha Lot","91,440,712","32,064","169,605,238"
"22","60","4L","Money Twërk","90,093,887","41,740","167,107,132"
"23","28","Up 2 Më","U could tëll","88,476,740","31,416","164,107,630"
"24","130","AftërLyfe","Split","73,118,093","18,752","135,620,243"
"25","222","DANGEROUS SUMMER","COMË N GO","71,913,405","1,111,652","133,385,774"
"26","73","2 Alivë","Big tonka (feat. Lil Uzi Vert)","70,282,973","23,364","130,361,631"
"27","109","Lyfë","Systëm","69,640,443","33,823","129,169,859"
"28","81","2 Alivë","Jus bëtter","68,763,725","26,519","127,543,713"
"29","183","Orphan","bigger thën everything","65,256,136","23,091","121,037,798"
"30","163","2093","ILUV","63,373,258","54,919","117,545,416"
"31","179","2093","Tell më","61,725,722","44,958","114,489,548"
"32","123","AftërLyfe","No morë talk","61,717,145","28,693","114,473,639"
"33","76","2 Alivë","Doublë","59,920,781","23,689","111,141,723"
"34","29","Up 2 Më","Ya Ya","57,968,575","18,828","107,520,750"
"35","243","Features","Yam","57,434,506","23,430","106,530,153"
"36","119","AftërLyfe","How it go","52,894,463","20,107","98,109,231"
"37","77","2 Alivë","Dub","48,570,482","15,379","90,089,064"
"38","98","2 Alivë","Still countin","48,343,029","16,146","89,667,181"
"39","27","Up 2 Më","Twizzy Rich","48,255,191","30,092","89,504,259"
"40","180","2093","U Should Know","47,951,994","32,341","88,941,885"
"41","21","Up 2 Më","Rokstar","47,638,150","19,221","88,359,764"
"42","213","Rich Minion","Rich Minion","47,527,038","5,286","88,153,672"
"43","117","AftërLyfe","Bëttr 0ff","45,598,925","29,383","84,577,387"
"44","107","Lyfë","Krank","44,052,830","24,779","81,709,673"
"45","172","2093","Psycho CEO","43,337,704","23,898","80,383,250"
"46","10","Up 2 Më","Cmon","41,547,690","14,722","77,063,112"
"47","25","Up 2 Më","Trëndy way (feat. SeptembersRich)","39,879,771","18,662","73,969,437"
"48","13","Up 2 Më","Got rich","39,824,353","16,416","73,866,648"
"49","17","Up 2 Më","Lying 4 fun","39,553,975","15,851","73,365,147"
"50","121","AftërLyfe","Mysëlf","38,938,371","34,727","72,223,318"
"51","205","Trëndi","Fukit","38,754,234","15,408","71,881,779"
"52","186","Orphan","Heavy stunts","35,092,076","24,935","65,089,168"
"53","79","2 Alivë","Hatër","34,986,123","12,906","64,892,645"
"54","112","Lyfë","Wat it feel lykë","34,413,392","13,719","63,830,338"
"55","177","2093","Stand On It (with Future)","34,218,451","15,128","63,468,759"
"56","208","Trëndi","Tonka 2","32,804,328","8,899","60,845,828"
"57","128","AftërLyfe","Shmunk (feat. YoungBoy Never Broke Again)","31,624,039","7,954","58,656,615"
"58","89","2 Alivë","Nvr again","31,498,535","16,897","58,423,829"
"59","95","2 Alivë","Rollin","31,431,088","15,977","58,298,727"
"60","264","Features","Fuk Tha Clout (feat. Yeat)","30,971,477","8,919","58,525,158"
"61","299","Features","5 2 Üh 60 (feat. Yeat)","30,584,651","10,068","56,728,747"
"62","150","LYFESTYLE","ORCHESTRATË","30,161,114","93,176","55,943,166"
"63","216","GEEKED UP","GEEKED UP (FEAT. YEAT)","30,119,816","31,094","58,927,522"
"64","83","2 Alivë","Kant rëlax","29,872,595","10,293","55,408,017"
"65","140","LYFESTYLE","GEEK TIMË","29,648,555","38,355","54,992,465"
"66","111","Lyfë","Up off X","29,129,791","13,125","54,030,256"
"67","92","2 Alivë","Outsidë (feat. Young Thug)","28,063,976","12,021","52,053,371"
"68","36","Alivë","Diëd B4","27,872,378","13,972","51,697,993"
"69","231","DOG HOUSE","DOG HOUSE (feat. Julia Wolf & Yeat)","26,875,875","167,722","52,553,515"
"70","167","2093","Morë","26,179,184","14,417","48,557,438"
"71","96","2 Alivë","Rëal six","25,617,324","10,542","47,515,294"
"72","16","Up 2 Më","Kant changë","25,558,231","11,850","47,405,687"
"73","233","The Bell","The Bell","24,240,328","34,524","44,961,227"
"74","99","2 Alivë","Taliban","23,885,284","11,557","44,302,687"
"75","84","2 Alivë","Luh gëek","23,800,865","13,307","44,146,106"
"76","217","GO AGAIN","GO AGAIN (feat. Superheaven)","23,734,300","38,289","44,022,617"
"77","101","Lyfë","Can’t stop it","23,575,977","8,720","43,728,981"
"78","72","2 Alivë","3G (feat. Lil Uzi Vert)","23,198,784","7,033","43,029,359"
"79","127","AftërLyfe","Shhhh","23,052,197","10,239","42,757,468"
"80","162","2093","Familia","22,483,323","43,373","41,702,314"
"81","78","2 Alivë","Gëek high (feat. Ken Carson)","22,446,593","9,190","41,634,187"
"82","170","2093","Nothing Changë","22,337,234","12,293","41,431,347"
"83","159","2093","As We Speak (feat. Drake)","21,978,850","16,221","40,766,612"
"84","166","2093","Lyfestylë (with Lil Wayne)","21,816,108","10,500","40,464,757"
"85","220","DANGEROUS SUMMER","IM YEAT","20,806,403","69,513","38,591,945"
"86","143","LYFESTYLE","GONE 4 A MIN","20,782,763","32,590","38,548,097"
"87","171","2093","Power Trip","20,002,479","10,132","37,100,818"
"88","49","Alivë","WAR 1","19,979,026","7,124","37,057,317"
"89","20","Up 2 Më","Morning mudd","19,949,144","11,399","37,001,891"
"90","298","Features","Pop Out","19,833,917","3,981","36,267,646"
"91","120","AftërLyfe","Hëavyweight","19,550,537","33,123","36,262,551"
"92","132","AftërLyfe","Type monëy","19,437,182","11,041","36,052,298"
"93","70","4L","Tëslas & Rovers","19,293,945","8,031","35,786,621"
"94","129","AftërLyfe","Slamm","18,452,276","6,425","34,225,484"
"95","34","Alivë","Bäk 2 BED","18,434,266","11,523","34,192,079"
"96","221","DANGEROUS SUMMER","2TONE","18,344,514","117,789","34,025,606"
"97","211","No Handoutz","No Handoutz (feat. Yeat)","18,106,995","6,422","34,956,459"
"98","135","LYFESTYLE","BË QUIET (FEAT. KODAK BLACK)","18,036,091","36,358","33,453,539"
"99","82","2 Alivë","Kant dië","17,707,839","10,857","32,844,694"
"100","134","AftërLyfe","Woa...!","17,643,370","7,535","32,725,116"
"101","215","King tonka","King tonka","17,247,172","7,190","31,990,244"
"102","22","Up 2 Më","Stayëd tha same","17,211,644","7,973","31,924,346"
"103","229","DANGEROUS SUMMER","PUT IT ONG","17,074,981","80,922","31,670,862"
"104","97","2 Alivë","Smooktobër","16,520,550","10,811","30,642,497"
"105","185","Orphan","Already Rich","16,449,365","1,339","30,510,463"
"106","131","AftërLyfe","Sum 2 do","16,347,212","6,178","30,320,988"
"107","86","2 Alivë","Luv monëy (with Lancey Foux)","16,303,732","5,962","30,240,341"
"108","126","AftërLyfe","Rav3 p4rty (feat. Kranky Kranky)","15,980,459","5,779","29,640,731"
"109","160","2093","Bought The Earth","15,907,496","7,894","29,505,398"
"110","24","Up 2 Më","Told ya","15,438,304","9,489","28,635,136"
"111","80","2 Alivë","Jump","15,164,181","5,276","28,126,689"
"112","153","LYFESTYLE","STFU","15,087,690","12,902","27,984,813"
"113","87","2 Alivë","Narcoticz (feat. Yung Kayo)","15,069,978","7,459","27,951,960"
