"#","Seq.","Album","Song","Spotify total","Spotify daily","AOD total"
"1","269","Features","IDGAF (feat. Yeat)","607,419,699","160,675","1,187,764,879"
"2","19","Up 2 Më","Monëy so big","496,457,462","111,858","920,834,265"
"3","108","Lyfë","Out thë way","485,497,964","123,800","900,506,478"
"4","143","2093","If We Being Rëal","403,740,453","171,533","748,861,829"
"5","103","Lyfë","Flawlëss (feat. Lil Uzi Vert)","329,552,289","74,967","611,256,881"
"6","110","Lyfë","Talk","322,342,085","59,847","597,883,322"
"7","44","4L","Sorry Bout That","274,254,464","71,147","508,689,922"
"8","140","2093","Breathe","265,050,844","81,225","491,618,955"
"9","91","2 Alivë","On tha linë","230,026,192","69,748","426,654,881"
"10","14","Up 2 Më","Gët Busy","209,275,821","54,383","388,166,885"
"11","228","DANGEROUS SUMMER","COMË N GO","207,262,523","432,450","384,432,600"
"12","188","Orphan","Already Rich","198,039,958","43,743","367,326,494"
"13","93","2 Alivë","Poppin","194,789,990","40,880","361,298,421"
"14","126","AftërLyfe","Nun id change","185,121,014","77,144","343,364,307"
"15","26","Up 2 Më","Turban","167,352,864","32,619","310,407,765"
"16","187","Orphan","My wrist","121,675,226","28,822","225,684,425"
"17","94","2 Alivë","Rackz got më (feat. Gunna)","116,973,081","21,654","216,962,840"
"18","212","Trëndi","Mad bout that","114,796,082","27,253","212,924,920"
"19","23","Up 2 Më","Swërved It","106,477,994","25,583","197,496,448"
"20","11","Up 2 Më","Dëserve it","103,676,992","16,327","192,301,121"
"21","265","Features","LOCK IT UP (feat. Yeat, midwxst & Matt Ox)","97,619,726","17,122","172,645,171"
"22","40","4L","Off Tha Lot","97,042,032","25,269","179,994,531"
"23","38","4L","Money Twërk","96,708,247","32,368","179,375,423"
"24","28","Up 2 Më","U could tëll","93,969,552","24,379","174,295,664"
"25","131","AftërLyfe","Split","77,606,600","19,461","143,945,497"
"26","109","Lyfë","Systëm","75,912,543","24,846","140,803,343"
"27","73","2 Alivë","Big tonka (feat. Lil Uzi Vert)","74,516,660","15,808","138,214,246"
"28","81","2 Alivë","Jus bëtter","73,973,996","22,914","137,207,707"
"29","142","2093","ILUV","72,827,987","32,176","135,082,078"
"30","158","2093","Tell më","69,386,447","29,491","128,698,675"
"31","189","Orphan","bigger thën everything","69,024,870","15,351","128,028,019"
"32","124","AftërLyfe","No morë talk","67,061,470","21,072","124,386,285"
"33","76","2 Alivë","Doublë","64,497,870","20,413","119,631,294"
"34","29","Up 2 Më","Ya Ya","61,287,018","15,201","113,675,773"
"35","276","Features","Yam","60,972,244","13,037","113,091,927"
"36","240","Rendezvous","Rendezvous (feat. Yeat)","58,306,769","240,721","114,073,870"
