"#","Seq.","Album","Song","Spotify total","Spotify daily","AOD total"
"1","257","Features","IDGAF (feat. Yeat)","573,856,809","245,781","1,122,128,786"
"2","19","Up 2 Më","Monëy so big","473,362,292","161,642","877,997,586"
"3","108","Lyfë","Out thë way","459,525,398","187,638","852,332,762"
"4","164","2093","If We Being Rëal","367,100,631","269,953","680,902,288"
"5","103","Lyfë","Flawlëss (feat. Lil Uzi Vert)","312,724,455","123,497","580,044,759"
"6","110","Lyfë","Talk","309,483,794","86,038","574,033,945"
"7","66","4L","Sorry Bout That","260,666,086","83,888","483,486,323"
"8","161","2093","Breathe","246,108,283","140,545","456,484,350"
"9","91","2 Alivë","On tha linë","216,642,117","83,792","401,830,181"
"10","14","Up 2 Më","Gët Busy","198,038,887","70,975","367,324,706"
"11","184","Orphan","Already Rich","187,958,880","62,765","348,628,198"
"12","93","2 Alivë","Poppin","186,476,809","53,171","345,879,236"
"13","125","AftërLyfe","Nun id change","167,862,249","117,358","311,352,745"
"14","26","Up 2 Më","Turban","160,688,868","44,701","298,047,479"
"15","182","Orphan","My wrist","115,678,801","39,411","214,562,312"
"16","94","2 Alivë","Rackz got më (feat. Gunna)","112,556,502","29,051","208,771,038"
"17","207","Trëndi","Mad bout that","108,535,448","42,579","201,312,742"
"18","23","Up 2 Më","Swërved It","100,807,700","39,455","186,979,230"
"19","11","Up 2 Më","Dëserve it","100,450,821","21,657","186,317,287"
"20","276","Features","LOCK IT UP (feat. Yeat, midwxst & Matt Ox)","93,475,205","28,461","165,315,386"
"21","221","DANGEROUS SUMMER","COMË N GO","93,054,150","1,100,018","172,597,861"
"22","62","4L","Off Tha Lot","92,007,773","27,469","170,657,029"
"23","60","4L","Money Twërk","90,882,661","45,605","168,570,159"
"24","28","Up 2 Më","U could tëll","89,114,214","38,359","165,290,024"
"25","130","AftërLyfe","Split","73,545,522","29,116","136,413,043"
"26","73","2 Alivë","Big tonka (feat. Lil Uzi Vert)","70,759,992","29,026","131,246,411"
"27","109","Lyfë","Systëm","70,328,233","35,693","130,445,580"
"28","81","2 Alivë","Jus bëtter","69,313,219","26,625","128,562,921"
"29","183","Orphan","bigger thën everything","65,694,648","24,560","121,851,155"
"30","163","2093","ILUV","64,481,298","67,009","119,600,620"
"31","179","2093","Tell më","62,654,126","51,310","116,211,562"
"32","123","AftërLyfe","No morë talk","62,253,154","28,490","115,467,834"
"33","76","2 Alivë","Doublë","60,372,300","24,603","111,979,206"
"34","29","Up 2 Më","Ya Ya","58,363,508","21,788","108,253,276"
"35","245","Features","Yam","57,848,504","20,713","107,298,041"
"36","119","AftërLyfe","How it go","53,269,432","19,321","98,804,728"
"37","27","Up 2 Më","Twizzy Rich","48,922,390","36,009","90,741,787"
"38","77","2 Alivë","Dub","48,845,570","17,366","90,599,300"
"39","98","2 Alivë","Still countin","48,690,424","20,079","90,311,534"
"40","180","2093","U Should Know","48,688,854","36,939","90,308,621"
"41","21","Up 2 Më","Rokstar","48,035,561","23,578","89,096,886"
"42","213","Rich Minion","Rich Minion","47,635,640","5,693","88,355,109"
"43","117","AftërLyfe","Bëttr 0ff","46,145,508","30,925","85,591,195"
"44","107","Lyfë","Krank","44,562,799","27,177","82,655,569"
"45","172","2093","Psycho CEO","43,813,240","27,706","81,265,279"
"46","10","Up 2 Më","Cmon","41,805,991","15,019","77,542,211"
"47","25","Up 2 Më","Trëndy way (feat. SeptembersRich)","40,253,027","21,972","74,661,757"
"48","13","Up 2 Më","Got rich","40,144,852","17,678","74,461,113"
"49","17","Up 2 Më","Lying 4 fun","39,870,701","18,300","73,952,614"
"50","121","AftërLyfe","Mysëlf","39,624,811","38,939","73,496,535"
"51","205","Trëndi","Fukit","39,065,298","18,119","72,458,744"
"52","186","Orphan","Heavy stunts","35,563,060","25,503","65,962,754"
"53","79","2 Alivë","Hatër","35,270,111","14,319","65,419,389"
"54","112","Lyfë","Wat it feel lykë","34,681,362","16,417","64,327,371"
"55","177","2093","Stand On It (with Future)","34,518,475","15,982","64,025,247"
"56","208","Trëndi","Tonka 2","32,957,021","8,211","61,129,045"
"57","150","LYFESTYLE","ORCHESTRATË","31,879,635","84,690","59,130,697"
"58","89","2 Alivë","Nvr again","31,836,718","18,831","59,051,094"
"59","128","AftërLyfe","Shmunk (feat. YoungBoy Never Broke Again)","31,773,963","8,202","58,934,696"
"60","95","2 Alivë","Rollin","31,772,690","18,706","58,932,334"
"61","266","Features","Fuk Tha Clout (feat. Yeat)","31,169,839","9,644","58,899,992"
"62","300","Features","5 2 Üh 60 (feat. Yeat)","30,783,092","10,659","57,096,817"
"63","216","GEEKED UP","GEEKED UP (FEAT. YEAT)","30,686,941","37,163","60,037,066"
"64","140","LYFESTYLE","GEEK TIMË","30,385,372","41,690","56,359,122"
"65","83","2 Alivë","Kant rëlax","30,101,566","10,670","55,832,715"
"66","230","DOG HOUSE","DOG HOUSE (feat. Julia Wolf & Yeat)","29,804,940","157,505","58,281,056"
"67","111","Lyfë","Up off X","29,405,755","14,880","54,542,117"
"68","92","2 Alivë","Outsidë (feat. Young Thug)","28,310,820","13,796","52,511,220"
"69","36","Alivë","Diëd B4","28,130,346","14,387","52,176,475"
"70","167","2093","Morë","26,476,594","17,281","49,109,077"
"71","96","2 Alivë","Rëal six","25,843,020","13,968","47,933,917"
"72","16","Up 2 Më","Kant changë","25,796,714","13,003","47,848,028"
"73","233","The Bell","The Bell","24,871,764","39,790","46,132,421"
"74","217","GO AGAIN","GO AGAIN (feat. Superheaven)","24,456,751","39,473","45,362,626"
"75","99","2 Alivë","Taliban","24,112,262","10,673","44,723,688"
"76","84","2 Alivë","Luh gëek","24,089,222","14,003","44,680,953"
"77","101","Lyfë","Can’t stop it","23,757,373","9,924","44,065,436"
"78","162","2093","Familia","23,734,234","71,765","44,022,518"
"79","72","2 Alivë","3G (feat. Lil Uzi Vert)","23,356,825","8,316","43,322,495"
"80","127","AftërLyfe","Shhhh","23,273,967","12,752","43,168,810"
"81","78","2 Alivë","Gëek high (feat. Ken Carson)","22,659,431","10,079","42,028,961"
"82","170","2093","Nothing Changë","22,588,263","13,899","41,896,958"
"83","159","2093","As We Speak (feat. Drake)","22,291,262","17,284","41,346,077"
"84","219","DANGEROUS SUMMER","IM YEAT","22,065,567","70,088","40,927,456"
"85","166","2093","Lyfestylë (with Lil Wayne)","22,023,238","11,265","40,848,944"
"86","143","LYFESTYLE","GONE 4 A MIN","21,424,796","36,131","39,738,947"
"87","220","DANGEROUS SUMMER","2TONE","20,393,995","108,826","37,827,006"
"88","171","2093","Power Trip","20,214,160","12,078","37,493,446"
"89","20","Up 2 Më","Morning mudd","20,170,883","11,807","37,413,175"
"90","49","Alivë","WAR 1","20,124,914","7,165","37,327,911"
"91","120","AftërLyfe","Hëavyweight","20,115,691","24,669","37,310,804"
"92","241","Features","Pop Out","19,916,771","4,500","36,419,150"
"93","132","AftërLyfe","Type monëy","19,654,353","12,101","36,455,110"
"94","70","4L","Tëslas & Rovers","19,468,640","9,085","36,110,647"
"95","135","LYFESTYLE","BË QUIET (FEAT. KODAK BLACK)","18,686,526","33,030","34,659,973"
"96","34","Alivë","Bäk 2 BED","18,639,560","10,411","34,572,860"
"97","129","AftërLyfe","Slamm","18,580,830","6,885","34,463,927"
"98","228","DANGEROUS SUMMER","PUT IT ONG","18,518,229","76,188","34,347,814"
"99","211","No Handoutz","No Handoutz (feat. Yeat)","18,243,425","6,999","35,219,844"
"100","82","2 Alivë","Kant dië","17,923,887","11,752","33,245,422"
"101","134","AftërLyfe","Woa...!","17,782,592","8,464","32,983,347"
"102","215","King tonka","King tonka","17,380,255","7,390","32,237,088"
"103","22","Up 2 Më","Stayëd tha same","17,377,739","9,177","32,232,421"
"104","97","2 Alivë","Smooktobër","16,706,567","9,793","30,987,524"
"105","185","Orphan","Already Rich","16,478,149","1,307","30,563,852"
"106","131","AftërLyfe","Sum 2 do","16,472,479","8,237","30,553,335"
"107","86","2 Alivë","Luv monëy (with Lancey Foux)","16,432,860","6,383","30,479,849"
"108","126","AftërLyfe","Rav3 p4rty (feat. Kranky Kranky)","16,092,405","6,460","29,848,369"
"109","160","2093","Bought The Earth","16,070,828","9,561","29,808,348"
"110","24","Up 2 Më","Told ya","15,653,166","11,535","29,033,664"
"111","153","LYFESTYLE","STFU","15,350,600","15,096","28,472,461"
"112","80","2 Alivë","Jump","15,289,321","7,099","28,358,800"
"113","87","2 Alivë","Narcoticz (feat. Yung Kayo)","15,232,494","9,679","28,253,397"
"114","104","Lyfë","Got it all","15,116,856","6,433","28,038,910"
"115","116","AftërLyfe","Bad bënd / DëMON","15,063,757","6,750","27,940,422"
"116","57","4L","Goin Back 2 Ella","14,794,417","6,516","27,440,847"
"117","18","Up 2 Më","Lët ya know","14,695,312","10,946","27,257,026"
"118","224","DANGEROUS SUMMER","LOCO","14,620,478","64,414","27,118,223"
"119","144","LYFESTYLE","HEARD OF MË","14,472,141","40,591","26,843,086"
"120","114","AftërLyfe","Back homë","14,444,706","13,838","26,792,199"
"121","102","Lyfë","Comë on","14,428,514","7,683","26,762,166"
"122","115","AftërLyfe","Back up","14,294,736","6,724","26,514,033"
"123","139","LYFESTYLE","FOREVER AGAIN","14,263,805","21,840","26,456,662"
"124","175","2093","Run Thëy Mouth","14,230,390","10,279","26,394,683"
"125","169","2093","Never quit","14,070,688","12,078","26,098,466"
"126","113","AftërLyfe","7 nightz","13,841,420","6,116","25,673,218"
"127","75","2 Alivë","Dnt lië","13,676,276","7,975","25,366,907"
"128","12","Up 2 Më","Factz","13,576,480","8,975","25,181,804"
"129","90","2 Alivë","Nëw turban","13,321,650","7,116","24,709,142"
"130","8","Up 2 Më","Bak on ëm","12,968,587","8,830","24,054,277"
"131","45","Alivë","Tonka","12,894,337","4,318","23,916,558"
"132","106","Lyfë","Killin ëm","12,850,389","8,446","23,835,042"
"133","68","4L","Talk 2 God","12,501,574","6,240","23,188,056"
"134","242","Features","Probably!","11,992,703","6,893","26,441,031"
"135","157","2093","1093","11,926,425","8,240","22,121,264"
"136","61","4L","Mountain Climbërs","11,623,055","5,101","21,558,570"
"137","105","Lyfë","Holy 1","11,587,237","5,862","21,492,134"
"138","133","AftërLyfe","Watch","11,567,619","4,968","21,455,746"
"139","176","2093","Shade","11,521,949","7,048","21,371,037"
"140","227","DANGEROUS SUMMER","OH I DID","11,507,000","89,275","21,343,310"
"141","51","Alivë","X ta C","11,483,543","6,083","21,299,801"
"142","122","AftërLyfe","Mëan feen (feat. Kranky Kranky)","11,439,684","4,892","21,218,451"
"143","218","5BRAZY","5BRAZY (FEAT. QUAVO)","11,396,039","12,056","21,137,498"
"144","74","2 Alivë","Call më","11,366,218","5,301","21,082,186"
"145","158","2093","2093","11,352,289","6,383","21,056,350"
"146","85","2 Alivë","Luh m (feat. SeptembersRich)","11,196,654","5,630","20,767,677"
"147","178","2093","Team ceo","11,100,950","7,132","20,590,164"
"148","168","2093","Mr. Inbetweenit","11,012,009","6,425","20,425,195"
"149","53","4L","Big Stonëz","10,886,460","9,112","20,192,325"
"150","124","AftërLyfe","Now (feat. Luh geeky)","10,751,890","4,177","19,942,723"
"151","56","4L","Forëally / 4Ly","10,577,408","5,284","19,619,092"
"152","173","2093","Psychocainë","10,565,520","6,592","19,597,042"
"153","155","LYFESTYLE","THEY TELL MË","10,545,595","11,415","19,560,085"
"154","15","Up 2 Më","Hëy","10,490,511","6,309","19,457,915"
"155","280","Features","Cruisin' (feat. Yeat)","10,480,013","6,180","20,660,234"
"156","118","AftërLyfe","Dëmon tied","10,377,913","4,704","19,249,067"
"157","9","Up 2 Më","Callin më","10,145,363","7,018","18,817,730"
"158","174","2093","Riot & Set it off","10,141,505","5,937","18,810,575"
"159","41","Alivë","Oh eX whY","10,124,511","5,157","18,779,054"
"160","165","2093","Keep Pushin","10,069,630","5,821","18,677,260"
"161","277","Features","I Don’t Text Back (feat. Yeat)","9,796,945","4,394","20,677,236"
"162","290","Features","CAN'T B ME (feat. Yeat)","9,770,780","2,516","18,122,950"
"163","235","Orphan","Cali","9,753,861","0","18,091,568"
"164","148","LYFESTYLE","NEW HIGH (FEAT. DON TOLIVER)","9,452,803","12,238","17,533,162"
"165","141","LYFESTYLE","GO2WORK (FEAT. SUMMRS)","9,237,325","10,693","17,133,492"
"166","138","LYFESTYLE","FLYTROOP","8,966,652","11,015","16,631,444"
"167","267","Features","Not Da Same (feat. Yeat)","8,827,676","4,511","16,681,191"
"168","229","DANGEROUS SUMMER","[ADL IS COMING]","8,537,869","37,640","15,836,133"
