"#","Seq.","Album","Song","Spotify total","Spotify daily","AOD total"
"1","241","Features","IDGAF (feat. Yeat)","535,322,904","190,211","1,046,778,971"
"2","19","Up 2 Më","Monëy so big","451,329,572","125,436","837,131,054"
"3","108","Lyfë","Out thë way","434,446,667","136,542","805,816,456"
"4","142","2093","If We Being Rëal","322,409,935","273,507","598,009,493"
"5","103","Lyfë","Flawlëss (feat. Lil Uzi Vert)","295,747,666","92,537","548,556,024"
"6","110","Lyfë","Talk","294,364,611","88,334","545,990,718"
"7","44","4L","Sorry Bout That","247,736,406","70,136","459,504,210"
"8","139","2093","Breathe","225,977,430","129,862","419,145,422"
"9","91","2 Alivë","On tha linë","205,156,547","62,625","380,526,620"
"10","14","Up 2 Më","Gët Busy","187,787,206","54,637","348,309,775"
"11","93","2 Alivë","Poppin","178,313,172","45,828","330,737,232"
"12","181","Orphan","Already Rich","177,629,252","63,826","329,468,690"
"13","26","Up 2 Më","Turban","154,343,240","32,756","286,277,539"
"14","125","AftërLyfe","Nun id change","152,097,372","87,611","282,111,878"
"15","184","Orphan","My wrist","108,645,804","41,748","201,517,432"
"16","94","2 Alivë","Rackz got më (feat. Gunna)","108,123,260","24,387","200,548,212"
"17","205","Trëndi","Mad bout that","102,865,152","25,898","190,795,415"
"18","11","Up 2 Më","Dëserve it","97,273,814","17,266","180,424,540"
"19","23","Up 2 Më","Swërved It","95,047,912","29,033","176,295,912"
"20","262","Features","LOCK IT UP (feat. Yeat, midwxst & Matt Ox)","89,784,980","20,945","158,789,046"
"21","40","4L","Off Tha Lot","87,783,167","20,025","162,821,183"
"22","38","4L","Money Twërk","84,785,245","24,432","157,260,605"
"23","28","Up 2 Më","U could tëll","84,414,890","21,637","156,573,666"
"24","130","AftërLyfe","Split","70,372,653","18,449","130,527,970"
"25","73","2 Alivë","Big tonka (feat. Lil Uzi Vert)","67,227,380","18,813","124,694,083"
"26","81","2 Alivë","Jus bëtter","65,615,600","16,897","121,704,536"
"27","109","Lyfë","Systëm","65,487,021","21,064","121,466,046"
"28","183","Orphan","bigger thën everything","61,775,460","20,790","114,581,802"
"29","123","AftërLyfe","No morë talk","58,003,910","22,602","107,586,290"
"30","76","2 Alivë","Doublë","57,231,897","13,582","106,154,352"
"31","29","Up 2 Më","Ya Ya","55,551,712","14,079","103,037,926"
"32","157","2093","Tell më","54,638,461","47,498","101,344,018"
"33","229","Features","Yam","54,540,167","18,077","101,161,701"
"34","141","2093","ILUV","54,184,886","65,793","100,502,722"
"35","119","AftërLyfe","How it go","50,432,257","15,058","93,542,305"
"36","77","2 Alivë","Dub","46,762,932","10,669","86,736,400"
"37","210","Rich Minion","Rich Minion","46,673,745","5,836","86,570,975"
"38","98","2 Alivë","Still countin","46,044,413","11,769","85,403,683"
"39","21","Up 2 Më","Rokstar","45,249,165","12,113","83,928,648"
"40","27","Up 2 Më","Twizzy Rich","44,382,920","14,850","82,321,928"
"41","158","2093","U Should Know","43,020,858","30,741","79,795,560"
"42","117","AftërLyfe","Bëttr 0ff","42,028,851","20,616","77,955,575"
"43","107","Lyfë","Krank","40,356,072","15,653","74,852,886"
"44","10","Up 2 Më","Cmon","39,830,583","9,434","73,878,203"
"45","150","2093","Psycho CEO","39,674,925","23,576","73,589,487"
"46","13","Up 2 Më","Got rich","37,824,273","10,181","70,156,877"
"47","25","Up 2 Më","Trëndy way (feat. SeptembersRich)","37,662,480","13,177","69,856,782"
"48","17","Up 2 Më","Lying 4 fun","37,382,467","11,241","69,337,410"
"49","203","Trëndi","Fukit","36,630,852","11,713","67,943,307"
"50","121","AftërLyfe","Mysëlf","34,410,797","25,235","63,825,524"
"51","79","2 Alivë","Hatër","33,343,209","10,125","61,845,350"
"52","112","Lyfë","Wat it feel lykë","32,644,495","8,951","60,549,368"
"53","155","2093","Stand On It (with Future)","31,963,190","15,159","59,285,676"
"54","206","Trëndi","Tonka 2","31,759,197","5,826","58,907,307"
"55","212","King tonka","Heavy stunts (with Don Toliver)","31,372,253","23,060","58,189,599"
"56","128","AftërLyfe","Shmunk (feat. YoungBoy Never Broke Again)","30,544,705","6,704","56,654,654"
"57","252","Features","Fuk Tha Clout (feat. Yeat)","29,541,810","8,747","55,823,592"
"58","95","2 Alivë","Rollin","29,527,604","10,110","54,768,124"
"59","89","2 Alivë","Nvr again","29,470,832","10,804","54,662,823"
"60","286","Features","5 2 Üh 60 (feat. Yeat)","29,274,852","7,940","54,299,317"
"61","83","2 Alivë","Kant rëlax","28,492,080","7,553","52,847,423"
"62","111","Lyfë","Up off X","27,145,899","11,304","50,350,512"
"63","92","2 Alivë","Outsidë (feat. Young Thug)","26,437,879","8,947","49,037,268"
"64","56","Alivë","Diëd B4","26,249,179","9,009","48,687,265"
"65","214","GEEKED UP","GEEKED UP (FEAT. YEAT)","25,800,430","27,624","50,476,915"
"66","164","LYFESTYLE","GEEK TIMË","24,552,746","37,629","45,540,703"
"67","96","2 Alivë","Rëal six","24,197,044","8,857","44,880,943"
"68","145","2093","Morë","23,971,307","14,006","44,462,243"
"69","16","Up 2 Më","Kant changë","23,920,045","8,545","44,367,162"
"70","99","2 Alivë","Taliban","22,489,998","8,670","41,714,695"
"71","101","Lyfë","Can’t stop it","22,250,356","6,917","41,270,205"
"72","72","2 Alivë","3G (feat. Lil Uzi Vert)","22,170,760","5,785","41,122,569"
"73","84","2 Alivë","Luh gëek","22,125,967","8,150","41,039,486"
"74","127","AftërLyfe","Shhhh","21,559,706","9,876","39,989,179"
"75","78","2 Alivë","Gëek high (feat. Ken Carson)","21,152,035","7,774","39,233,027"
"76","174","LYFESTYLE","ORCHESTRATË","21,138,237","44,139","39,207,434"
"77","148","2093","Nothing Changë","20,444,106","11,535","37,919,952"
"78","144","2093","Lyfestylë (with Lil Wayne)","20,239,576","10,261","37,540,588"
"79","137","2093","As We Speak (feat. Drake)","19,865,313","9,175","36,846,401"
"80","215","GO AGAIN","GO AGAIN (feat. Superheaven)","19,479,803","22,725","36,131,352"
"81","285","Features","Pop Out","19,283,332","3,274","35,260,864"
"82","69","Alivë","WAR 1","19,012,766","4,942","35,265,087"
"83","20","Up 2 Më","Morning mudd","18,582,443","6,970","34,466,919"
"84","149","2093","Power Trip","18,488,383","9,484","34,292,456"
"85","48","4L","Tëslas & Rovers","18,148,414","6,247","33,661,877"
"86","132","AftërLyfe","Type monëy","17,947,600","8,575","33,289,405"
"87","129","AftërLyfe","Slamm","17,516,015","6,182","32,488,897"
"88","54","Alivë","Bäk 2 BED","17,217,290","5,784","31,934,818"
"89","208","No Handoutz","No Handoutz (feat. Yeat)","17,157,461","5,833","33,123,336"
"90","140","2093","Familia","16,718,756","9,969","31,010,132"
"91","134","AftërLyfe","Woa...!","16,706,948","5,674","30,988,230"
"92","167","LYFESTYLE","GONE 4 A MIN","16,203,964","28,172","30,055,290"
"93","213","King tonka","King tonka","16,150,600","7,433","29,956,310"
"94","22","Up 2 Më","Stayëd tha same","16,110,308","6,557","29,881,576"
"95","217","The Bell","The Bell","16,098,854","89,046","29,860,331"
"96","82","2 Alivë","Kant dië","16,082,814","8,329","29,830,580"
"97","131","AftërLyfe","Sum 2 do","15,453,296","5,276","28,662,943"
"98","86","2 Alivë","Luv monëy (with Lancey Foux)","15,403,621","5,197","28,570,805"
"99","120","AftërLyfe","Hëavyweight","15,341,053","30,145","28,454,753"
"100","97","2 Alivë","Smooktobër","15,324,641","6,530","28,424,312"
"101","126","AftërLyfe","Rav3 p4rty (feat. Kranky Kranky)","15,191,161","4,707","28,176,732"
"102","138","2093","Bought The Earth","14,690,743","7,158","27,248,551"
"103","80","2 Alivë","Jump","14,397,189","4,351","26,704,064"
"104","159","LYFESTYLE","BË QUIET (FEAT. KODAK BLACK)","14,302,322","21,764","26,528,104"
"105","24","Up 2 Më","Told ya","14,250,290","5,917","26,431,594"
"106","104","Lyfë","Got it all","14,144,913","5,272","26,236,140"
"107","116","AftërLyfe","Bad bënd / DëMON","14,134,521","4,884","26,216,865"
"108","87","2 Alivë","Narcoticz (feat. Yung Kayo)","14,054,258","4,853","26,067,992"
"109","35","4L","Goin Back 2 Ella","13,859,888","5,209","25,707,472"
"110","18","Up 2 Më","Lët ya know","13,545,570","5,309","25,124,472"
"111","102","Lyfë","Comë on","13,452,736","4,942","24,952,282"
"112","115","AftërLyfe","Back up","13,361,519","4,326","24,783,092"
"113","177","LYFESTYLE","STFU","13,073,275","14,965","24,248,454"
"114","113","AftërLyfe","7 nightz","12,962,331","4,623","24,042,674"
"115","153","2093","Run Thëy Mouth","12,850,693","7,083","23,835,606"
"116","75","2 Alivë","Dnt lië","12,645,372","4,792","23,454,775"
"117","90","2 Alivë","Nëw turban","12,614,809","4,112","23,398,086"
"118","114","AftërLyfe","Back homë","12,591,011","6,096","23,353,945"
"119","147","2093","Never quit","12,557,414","7,420","23,291,629"
"120","12","Up 2 Më","Factz","12,409,013","5,022","23,016,373"
"121","65","Alivë","Tonka","12,271,279","3,101","22,760,903"
"122","8","Up 2 Më","Bak on ëm","12,010,920","4,176","22,277,986"
"123","106","Lyfë","Killin ëm","11,928,986","4,293","22,126,014"
"124","46","4L","Talk 2 God","11,625,932","3,967","21,563,906"
"125","163","LYFESTYLE","FOREVER AGAIN","11,291,677","15,355","20,943,926"
"126","225","Features","Probably!","11,221,782","3,474","24,741,336"
"127","133","AftërLyfe","Watch","10,910,670","3,381","20,237,230"
"128","39","4L","Mountain Climbërs","10,860,947","4,170","20,145,003"
"129","105","Lyfë","Holy 1","10,770,156","4,145","19,976,603"
"130","122","AftërLyfe","Mëan feen (feat. Kranky Kranky)","10,723,028","3,536","19,889,190"
"131","135","2093","1093","10,699,955","6,724","19,846,394"
"132","71","Alivë","X ta C","10,678,347","3,966","19,806,315"
"133","74","2 Alivë","Call më","10,605,679","3,732","19,671,530"
"134","85","2 Alivë","Luh m (feat. SeptembersRich)","10,524,631","3,238","19,521,201"
"135","154","2093","Shade","10,519,920","5,612","19,512,463"
"136","136","2093","2093","10,407,827","4,958","19,304,552"
"137","124","AftërLyfe","Now (feat. Luh geeky)","10,175,880","2,846","18,874,334"
"138","219","Orphan","Cali","10,136,551","0","18,801,386"
"139","156","2093","Team ceo","10,081,376","5,309","18,699,047"
"140","146","2093","Mr. Inbetweenit","10,045,136","5,320","18,631,828"
"141","34","4L","Forëally / 4Ly","9,878,303","3,865","18,322,385"
"142","31","4L","Big Stonëz","9,856,506","4,143","18,281,955"
"143","118","AftërLyfe","Dëmon tied","9,724,438","3,651","18,036,994"
"144","15","Up 2 Më","Hëy","9,682,696","3,572","17,959,571"
"145","151","2093","Psychocainë","9,565,327","5,077","17,741,873"
"146","266","Features","Cruisin' (feat. Yeat)","9,557,485","5,583","18,841,568"
"147","61","Alivë","Oh eX whY","9,522,370","3,185","17,662,196"
"148","168","LYFESTYLE","HEARD OF MË","9,500,309","14,233","17,621,277"
"149","216","5BRAZY","5BRAZY (FEAT. QUAVO)","9,481,253","13,517","17,585,932"
"150","9","Up 2 Më","Callin më","9,362,740","3,556","17,366,113"
"151","275","Features","CAN'T B ME (feat. Yeat)","9,332,957","1,902","17,310,871"
"152","152","2093","Riot & Set it off","9,263,858","4,768","17,182,705"
"153","143","2093","Keep Pushin","9,204,872","4,757","17,073,297"
"154","263","Features","I Don’t Text Back (feat. Yeat)","9,160,806","2,807","19,334,613"
"155","179","LYFESTYLE","THEY TELL MË","8,808,709","10,125","16,338,490"
"156","253","Features","Not Da Same (feat. Yeat)","8,161,517","2,448","15,422,386"
"157","165","LYFESTYLE","GO2WORK (FEAT. SUMMRS)","7,621,831","8,844","14,137,055"
"158","172","LYFESTYLE","NEW HIGH (FEAT. DON TOLIVER)","7,587,967","9,182","14,074,244"
"159","100","2 Alivë","Way back","7,538,507","3,794","13,982,505"
"160","88","2 Alivë","No commënt","7,267,059","2,631","13,479,020"
"161","204","Trëndi","Insidë out (feat. SeptembersRich)","7,238,992","1,955","13,426,961"
"162","162","LYFESTYLE","FLYTROOP","7,170,090","9,179","13,299,161"
"163","207","YEET","YEET (feat. Yeat)","6,855,639","1,803","12,715,914"
"164","176","LYFESTYLE","SPEEDBALL","6,835,979","7,747","12,679,449"
"165","170","LYFESTYLE","LYFESTYLE (FEAT. LIL DURK)","6,767,735","7,682","12,552,869"
"166","279","Features","Appear","6,434,809","1,464","11,935,354"
"167","178","LYFESTYLE","THE COSTËS","6,407,371","7,355","11,884,462"
"168","180","LYFESTYLE","U DONT KNOW LYFE","6,203,379","7,576","11,506,095"
"169","49","4L","WTF","6,117,912","2,527","11,347,570"
"170","173","LYFESTYLE","ON 1","6,037,278","7,551","11,198,009"
"171","161","LYFESTYLE","FATË (BONUS)","5,999,430","8,249","11,127,808"
