"#","Seq.","Album","Song","Spotify total","Spotify daily","AOD total"
"1","253","Features","IDGAF (feat. Yeat)","548,946,000","221,115","1,073,417,791"
"2","19","Up 2 Më","Monëy so big","459,554,121","129,266","852,386,038"
"3","108","Lyfë","Out thë way","443,580,898","139,065","822,758,729"
"4","141","2093","If We Being Rëal","340,213,281","275,820","631,031,335"
"5","103","Lyfë","Flawlëss (feat. Lil Uzi Vert)","302,154,098","93,949","560,438,744"
"6","110","Lyfë","Talk","300,424,254","85,555","557,230,210"
"7","66","4L","Sorry Bout That","252,765,479","74,899","468,832,190"
"8","138","2093","Breathe","233,874,505","121,915","433,793,004"
"9","91","2 Alivë","On tha linë","209,266,941","60,098","388,150,624"
"10","14","Up 2 Më","Gët Busy","191,207,243","56,900","354,653,297"
"11","181","Orphan","Already Rich","181,641,697","55,466","336,911,017"
"12","93","2 Alivë","Poppin","181,370,330","42,118","336,407,683"
"13","125","AftërLyfe","Nun id change","157,613,752","81,478","292,343,720"
"14","26","Up 2 Më","Turban","156,640,932","34,007","290,539,323"
"15","184","Orphan","My wrist","111,395,394","39,455","206,617,402"
"16","94","2 Alivë","Rackz got më (feat. Gunna)","109,765,875","23,688","203,594,952"
"17","207","Trëndi","Mad bout that","104,776,317","31,213","194,340,265"
"18","11","Up 2 Më","Dëserve it","98,420,999","16,358","182,552,351"
"19","23","Up 2 Më","Swërved It","96,991,062","27,255","179,900,088"
"20","273","Features","LOCK IT UP (feat. Yeat, midwxst & Matt Ox)","91,159,536","18,283","161,220,015"
"21","62","4L","Off Tha Lot","89,174,194","21,772","165,401,275"
"22","60","4L","Money Twërk","86,813,720","33,436","161,023,042"
"23","28","Up 2 Më","U could tëll","85,932,202","25,276","159,387,993"
"24","130","AftërLyfe","Split","71,561,153","16,954","132,732,413"
"25","73","2 Alivë","Big tonka (feat. Lil Uzi Vert)","68,440,931","17,801","126,944,991"
"26","109","Lyfë","Systëm","67,048,312","26,280","124,361,946"
"27","81","2 Alivë","Jus bëtter","66,806,732","17,674","123,913,861"
"28","183","Orphan","bigger thën everything","63,170,343","21,041","117,169,047"
"29","123","AftërLyfe","No morë talk","59,566,831","22,089","110,485,213"
"30","140","2093","ILUV","58,265,136","56,392","108,070,815"
"31","76","2 Alivë","Doublë","58,239,474","14,941","108,023,217"
"32","155","2093","Tell më","57,749,578","43,319","107,114,552"
"33","29","Up 2 Më","Ya Ya","56,529,228","15,215","104,851,033"
"34","241","Features","Yam","55,766,829","15,774","103,436,927"
"35","119","AftërLyfe","How it go","51,431,875","14,979","95,396,407"
"36","77","2 Alivë","Dub","47,490,942","11,066","88,086,721"
"37","213","Rich Minion","Rich Minion","47,046,221","5,420","87,261,848"
"38","98","2 Alivë","Still countin","47,018,723","13,560","87,210,844"
"39","21","Up 2 Më","Rokstar","46,147,697","14,469","85,595,256"
"40","27","Up 2 Më","Twizzy Rich","45,780,779","27,349","84,914,692"
"41","156","2093","U Should Know","45,031,620","33,314","83,525,144"
"42","117","AftërLyfe","Bëttr 0ff","43,528,325","25,024","80,736,816"
"43","107","Lyfë","Krank","41,620,805","24,186","77,198,726"
"44","148","2093","Psycho CEO","41,238,959","25,009","76,490,474"
"45","10","Up 2 Më","Cmon","40,473,915","10,507","75,071,462"
"46","13","Up 2 Më","Got rich","38,632,190","12,454","71,655,410"
"47","25","Up 2 Më","Trëndy way (feat. SeptembersRich)","38,532,717","16,101","71,470,907"
"48","17","Up 2 Më","Lying 4 fun","38,196,828","13,268","70,847,896"
"49","205","Trëndi","Fukit","37,480,923","13,091","69,520,028"
"50","121","AftërLyfe","Mysëlf","36,133,020","30,295","67,019,922"
"51","79","2 Alivë","Hatër","33,959,653","8,649","62,988,737"
"52","112","Lyfë","Wat it feel lykë","33,316,214","11,758","61,795,280"
"53","186","Orphan","Heavy stunts","32,990,529","22,757","61,191,196"
"54","153","2093","Stand On It (with Future)","32,916,352","13,812","61,053,611"
"55","208","Trëndi","Tonka 2","32,170,352","6,582","59,669,922"
"56","128","AftërLyfe","Shmunk (feat. YoungBoy Never Broke Again)","30,982,569","7,049","57,466,809"
"57","89","2 Alivë","Nvr again","30,258,212","11,419","56,123,264"
"58","95","2 Alivë","Rollin","30,216,794","10,755","56,046,441"
"59","263","Features","Fuk Tha Clout (feat. Yeat)","30,148,637","10,497","56,970,281"
"60","298","Features","5 2 Üh 60 (feat. Yeat)","29,800,139","6,783","55,273,625"
"61","83","2 Alivë","Kant rëlax","29,007,960","7,274","53,804,283"
"62","111","Lyfë","Up off X","27,909,634","11,935","51,767,096"
"63","216","GEEKED UP","GEEKED UP (FEAT. YEAT)","27,656,277","25,524","54,107,763"
"64","92","2 Alivë","Outsidë (feat. Young Thug)","27,074,510","9,511","50,218,098"
"65","36","Alivë","Diëd B4","26,877,549","10,923","49,852,773"
"66","162","LYFESTYLE","GEEK TIMË","26,798,973","31,244","49,707,029"
"67","144","2093","Morë","24,891,544","13,859","46,169,109"
"68","96","2 Alivë","Rëal six","24,770,940","8,442","45,945,411"
"69","16","Up 2 Më","Kant changë","24,576,036","9,287","45,583,901"
"70","172","LYFESTYLE","ORCHESTRATË","24,100,475","41,470","44,701,826"
"71","99","2 Alivë","Taliban","23,034,138","9,813","42,723,972"
"72","101","Lyfë","Can’t stop it","22,765,721","8,746","42,226,109"
"73","84","2 Alivë","Luh gëek","22,749,218","10,305","42,195,499"
"74","72","2 Alivë","3G (feat. Lil Uzi Vert)","22,594,890","7,342","41,909,250"
"75","127","AftërLyfe","Shhhh","22,182,721","9,903","41,144,754"
"76","78","2 Alivë","Gëek high (feat. Ken Carson)","21,685,188","8,099","40,221,925"
"77","146","2093","Nothing Changë","21,229,845","12,537","39,377,350"
"78","217","GO AGAIN","GO AGAIN (feat. Superheaven)","21,128,699","30,621","39,189,722"
"79","143","2093","Lyfestylë (with Lil Wayne)","20,899,793","9,819","38,765,165"
"80","219","The Bell","The Bell","20,745,882","49,185","38,479,690"
"81","179","2093","As We Speak (feat. Drake)","20,612,779","13,518","38,232,809"
"82","297","Features","Pop Out","19,510,133","3,428","35,675,585"
"83","49","Alivë","WAR 1","19,366,324","5,271","35,920,870"
"84","147","2093","Power Trip","19,108,880","9,486","35,443,360"
"85","20","Up 2 Më","Morning mudd","19,087,566","8,445","35,403,827"
"86","70","4L","Tëslas & Rovers","18,601,279","6,518","34,501,856"
"87","132","AftërLyfe","Type monëy","18,548,669","10,066","34,404,275"
"88","165","LYFESTYLE","GONE 4 A MIN","18,036,068","26,487","33,453,497"
"89","129","AftërLyfe","Slamm","17,896,563","5,673","33,194,741"
"90","139","2093","Familia","17,686,834","32,651","32,805,734"
"91","34","Alivë","Bäk 2 BED","17,637,913","6,716","32,714,995"
"92","211","No Handoutz","No Handoutz (feat. Yeat)","17,553,911","7,529","33,888,702"
"93","120","AftërLyfe","Hëavyweight","17,098,151","26,915","31,713,838"
"94","134","AftërLyfe","Woa...!","17,082,879","6,185","31,685,511"
"95","82","2 Alivë","Kant dië","16,777,650","10,174","31,119,369"
"96","215","King tonka","King tonka","16,631,243","6,621","30,847,812"
"97","22","Up 2 Më","Stayëd tha same","16,549,933","6,445","30,696,997"
"98","185","Orphan","Already Rich","16,342,122","872","30,311,547"
"99","131","AftërLyfe","Sum 2 do","15,832,131","5,859","29,365,610"
"100","86","2 Alivë","Luv monëy (with Lancey Foux)","15,764,793","5,324","29,240,711"
"101","97","2 Alivë","Smooktobër","15,741,480","6,655","29,197,470"
"102","157","LYFESTYLE","BË QUIET (FEAT. KODAK BLACK)","15,712,300","21,523","29,143,346"
"103","126","AftërLyfe","Rav3 p4rty (feat. Kranky Kranky)","15,507,093","5,069","28,762,726"
"104","137","2093","Bought The Earth","15,182,274","8,047","28,160,248"
"105","80","2 Alivë","Jump","14,702,433","4,746","27,270,234"
"106","24","Up 2 Më","Told ya","14,686,254","7,076","27,240,225"
"107","104","Lyfë","Got it all","14,485,193","5,644","26,867,295"
"108","116","AftërLyfe","Bad bënd / DëMON","14,462,568","5,106","26,825,330"
"109","87","2 Alivë","Narcoticz (feat. Yung Kayo)","14,405,078","5,409","26,718,697"
"110","57","4L","Goin Back 2 Ella","14,168,582","4,932","26,280,041"
"111","175","LYFESTYLE","STFU","13,971,701","12,433","25,914,864"
"112","18","Up 2 Më","Lët ya know","13,932,448","5,943","25,842,057"
"113","102","Lyfë","Comë on","13,793,868","5,350","25,585,018"
"114","115","AftërLyfe","Back up","13,678,378","4,927","25,370,805"
"115","151","2093","Run Thëy Mouth","13,349,286","8,051","24,760,402"
"116","113","AftërLyfe","7 nightz","13,280,079","5,143","24,632,036"
"117","114","AftërLyfe","Back homë","13,113,433","12,102","24,322,939"
