"#","Seq.","Album","Song","Spotify total","Spotify daily","AOD total"
"1","242","Features","IDGAF (feat. Yeat)","525,338,107","249,094","1,027,254,539"
"2","19","Up 2 Më","Monëy so big","444,932,761","164,593","825,266,179"
"3","108","Lyfë","Out thë way","427,201,045","184,973","792,377,197"
"4","142","2093","If We Being Rëal","307,851,219","357,502","571,005,827"
"5","103","Lyfë","Flawlëss (feat. Lil Uzi Vert)","290,700,584","125,262","539,194,640"
"6","110","Lyfë","Talk","289,573,007","120,299","537,103,198"
"7","44","4L","Sorry Bout That","244,054,197","90,737","452,674,409"
"8","139","2093","Breathe","219,459,533","165,254","407,055,955"
"9","91","2 Alivë","On tha linë","201,901,622","82,835","374,489,349"
"10","14","Up 2 Më","Gët Busy","185,030,468","69,822","343,196,547"
"11","93","2 Alivë","Poppin","175,985,054","62,309","326,419,013"
"12","184","Orphan","Already Rich","174,281,950","87,961","323,260,077"
"13","26","Up 2 Më","Turban","152,554,544","50,734","282,959,846"
"14","125","AftërLyfe","Nun id change","147,736,429","108,375","274,023,153"
"15","94","2 Alivë","Rackz got më (feat. Gunna)","106,877,755","31,357","198,238,035"
"16","183","Orphan","My wrist","106,447,711","53,361","197,440,385"
"17","205","Trëndi","Mad bout that","101,432,502","34,993","188,138,120"
"18","11","Up 2 Më","Dëserve it","96,323,902","24,559","178,662,632"
"19","23","Up 2 Më","Swërved It","93,540,459","37,545","173,499,872"
"20","262","Features","LOCK IT UP (feat. Yeat, midwxst & Matt Ox)","88,611,780","28,338","156,714,186"
"21","40","4L","Off Tha Lot","86,726,926","25,932","160,862,056"
"22","38","4L","Money Twërk","83,523,171","29,285","154,919,696"
"23","28","Up 2 Më","U could tëll","83,199,077","33,048","154,318,563"
"24","130","AftërLyfe","Split","69,368,444","25,582","128,665,352"
"25","73","2 Alivë","Big tonka (feat. Lil Uzi Vert)","66,215,402","27,293","122,817,055"
"26","81","2 Alivë","Jus bëtter","64,676,694","23,825","119,963,043"
"27","109","Lyfë","Systëm","64,244,773","32,718","119,161,911"
"28","182","Orphan","bigger thën everything","60,663,648","28,905","112,519,601"
"29","123","AftërLyfe","No morë talk","56,768,265","34,238","105,294,402"
"30","76","2 Alivë","Doublë","56,504,227","18,086","104,804,661"
"31","29","Up 2 Më","Ya Ya","54,795,745","17,902","101,635,750"
"32","230","Features","Yam","53,532,879","25,256","99,293,372"
"33","157","2093","Tell më","52,059,960","64,805","96,561,386"
"34","141","2093","ILUV","50,264,562","101,141","93,231,262"
"35","119","AftërLyfe","How it go","49,583,217","22,458","91,967,496"
"36","210","Rich Minion","Rich Minion","46,403,485","6,755","86,069,694"
"37","77","2 Alivë","Dub","46,227,633","13,693","85,743,522"
"38","98","2 Alivë","Still countin","45,392,259","16,906","84,194,061"
"39","21","Up 2 Më","Rokstar","44,573,148","17,250","82,674,765"
"40","27","Up 2 Më","Twizzy Rich","43,534,235","24,182","80,747,777"
"41","158","2093","U Should Know","41,343,803","43,921","76,684,940"
"42","117","AftërLyfe","Bëttr 0ff","40,879,941","34,721","75,824,564"
"43","107","Lyfë","Krank","39,501,272","20,805","73,267,393"
"44","10","Up 2 Më","Cmon","39,316,097","14,948","72,923,929"
"45","150","2093","Psycho CEO","38,382,556","32,985","71,192,387"
"46","13","Up 2 Më","Got rich","37,241,528","13,786","69,075,995"
"47","25","Up 2 Më","Trëndy way (feat. SeptembersRich)","37,021,661","15,712","68,668,184"
"48","17","Up 2 Më","Lying 4 fun","36,787,604","14,575","68,234,052"
"49","203","Trëndi","Fukit","35,922,505","22,264","66,629,457"
"50","121","AftërLyfe","Mysëlf","32,969,101","41,060","61,151,451"
"51","79","2 Alivë","Hatër","32,815,513","12,181","60,866,574"
"52","112","Lyfë","Wat it feel lykë","32,172,943","11,843","59,674,728"
"53","206","Trëndi","Tonka 2","31,443,040","7,926","58,320,896"
"54","155","2093","Stand On It (with Future)","31,141,873","20,690","57,762,288"
"55","128","AftërLyfe","Shmunk (feat. YoungBoy Never Broke Again)","30,198,712","8,278","56,012,903"
"56","212","King tonka","Heavy stunts (with Don Toliver)","30,082,830","34,340","55,797,963"
"57","252","Features","Fuk Tha Clout (feat. Yeat)","29,032,395","11,194","54,860,978"
"58","95","2 Alivë","Rollin","28,953,488","14,229","53,703,248"
"59","285","Features","5 2 Üh 60 (feat. Yeat)","28,879,178","10,687","53,565,417"
"60","89","2 Alivë","Nvr again","28,868,286","14,831","53,545,214"
"61","83","2 Alivë","Kant rëlax","28,092,306","10,334","52,105,918"
"62","111","Lyfë","Up off X","26,571,819","15,543","49,285,702"
"63","92","2 Alivë","Outsidë (feat. Young Thug)","25,969,583","12,018","48,168,668"
"64","56","Alivë","Diëd B4","25,780,373","11,395","47,817,719"
"65","214","GEEKED UP","GEEKED UP (FEAT. YEAT)","24,212,661","37,026","47,370,545"
"66","96","2 Alivë","Rëal six","23,782,687","9,796","44,112,389"
"67","16","Up 2 Më","Kant changë","23,447,066","12,659","43,489,875"
"68","145","2093","Morë","23,187,034","19,461","43,007,565"
"69","164","LYFESTYLE","GEEK TIMË","22,489,411","65,478","41,713,606"
"70","99","2 Alivë","Taliban","22,076,611","10,466","40,947,940"
"71","101","Lyfë","Can’t stop it","21,866,489","10,071","40,558,204"
"72","72","2 Alivë","3G (feat. Lil Uzi Vert)","21,843,021","7,882","40,514,675"
"73","84","2 Alivë","Luh gëek","21,710,391","11,508","40,268,672"
"74","127","AftërLyfe","Shhhh","21,032,272","10,748","39,010,889"
"75","78","2 Alivë","Gëek high (feat. Ken Carson)","20,711,897","11,667","38,416,654"
"76","148","2093","Nothing Changë","19,804,004","16,193","36,732,684"
"77","144","2093","Lyfestylë (with Lil Wayne)","19,702,405","13,705","36,544,237"
"78","137","2093","As We Speak (feat. Drake)","19,354,886","13,589","35,899,655"
"79","284","Features","Pop Out","19,108,283","4,276","34,940,775"
"80","174","LYFESTYLE","ORCHESTRATË","18,763,020","59,143","34,801,855"
"81","69","Alivë","WAR 1","18,730,197","7,515","34,740,975"
"82","215","GO AGAIN","GO AGAIN (feat. Superheaven)","18,232,093","35,585","33,817,086"
"83","20","Up 2 Më","Morning mudd","18,215,786","9,695","33,786,840"
"84","149","2093","Power Trip","17,977,030","12,973","33,343,992"
"85","48","4L","Tëslas & Rovers","17,811,864","7,988","33,037,641"
"86","132","AftërLyfe","Type monëy","17,452,444","11,948","32,370,985"
"87","129","AftërLyfe","Slamm","17,216,908","7,249","31,934,110"
"88","54","Alivë","Bäk 2 BED","16,888,101","7,529","31,324,235"
"89","208","No Handoutz","No Handoutz (feat. Yeat)","16,878,330","7,299","32,584,459"
"90","134","AftërLyfe","Woa...!","16,405,281","6,714","30,428,695"
"91","140","2093","Familia","16,165,683","14,415","29,984,286"
"92","22","Up 2 Më","Stayëd tha same","15,775,220","8,713","29,260,051"
"93","213","King tonka","King tonka","15,734,023","10,733","29,183,638"
"94","82","2 Alivë","Kant dië","15,536,407","13,876","28,817,098"
"95","131","AftërLyfe","Sum 2 do","15,164,541","6,809","28,127,357"
"96","86","2 Alivë","Luv monëy (with Lancey Foux)","15,130,542","7,020","28,064,295"
"97","97","2 Alivë","Smooktobër","15,005,992","8,954","27,833,279"
"98","126","AftërLyfe","Rav3 p4rty (feat. Kranky Kranky)","14,942,264","5,917","27,715,075"
"99","167","LYFESTYLE","GONE 4 A MIN","14,556,807","44,589","27,000,125"
"100","138","2093","Bought The Earth","14,291,169","9,757","26,507,417"
"101","80","2 Alivë","Jump","14,166,848","5,548","26,276,825"
"102","24","Up 2 Më","Told ya","13,938,543","7,612","25,853,362"
"103","104","Lyfë","Got it all","13,880,172","6,549","25,745,095"
"104","116","AftërLyfe","Bad bënd / DëMON","13,858,962","6,383","25,705,755"
"105","87","2 Alivë","Narcoticz (feat. Yung Kayo)","13,798,744","6,187","25,594,062"
