"#","Seq.","Album","Song","Spotify total","Spotify daily","AOD total"
"1","268","Features","IDGAF (feat. Yeat)","598,001,757","197,523","1,169,348,781"
"2","19","Up 2 Më","Monëy so big","490,334,604","149,657","909,477,526"
"3","108","Lyfë","Out thë way","478,188,671","168,109","886,949,128"
"4","143","2093","If We Being Rëal","393,775,851","220,406","730,379,386"
"5","103","Lyfë","Flawlëss (feat. Lil Uzi Vert)","325,078,493","101,606","602,958,839"
"6","110","Lyfë","Talk","318,763,893","79,020","591,246,456"
"7","44","4L","Sorry Bout That","270,229,945","95,219","501,225,204"
"8","140","2093","Breathe","260,159,511","119,415","482,546,462"
"9","91","2 Alivë","On tha linë","226,227,611","98,470","419,609,235"
"10","14","Up 2 Më","Gët Busy","206,006,974","82,003","382,103,795"
"11","187","Orphan","Already Rich","195,380,388","62,384","362,393,497"
"12","93","2 Alivë","Poppin","192,366,656","58,805","356,803,597"
"13","228","DANGEROUS SUMMER","COMË N GO","182,225,947","577,860","337,994,508"
"14","126","AftërLyfe","Nun id change","180,271,179","114,527","334,368,785"
"15","26","Up 2 Më","Turban","165,454,234","47,159","306,886,167"
"16","188","Orphan","My wrist","119,918,325","37,517","222,425,708"
"17","94","2 Alivë","Rackz got më (feat. Gunna)","115,650,609","31,444","214,509,906"
"18","212","Trëndi","Mad bout that","113,163,965","37,889","209,897,653"
"19","23","Up 2 Më","Swërved It","104,916,917","36,279","194,600,946"
"20","11","Up 2 Më","Dëserve it","102,710,006","20,947","190,507,546"
"21","264","Features","LOCK IT UP (feat. Yeat, midwxst & Matt Ox)","96,539,877","25,735","170,735,406"
"22","40","4L","Off Tha Lot","95,533,749","33,345","177,196,952"
"23","38","4L","Money Twërk","94,934,006","46,515","176,084,543"
"24","28","Up 2 Më","U could tëll","92,525,034","34,806","171,616,358"
"25","131","AftërLyfe","Split","76,571,428","25,133","142,025,450"
"26","109","Lyfë","Systëm","74,344,611","37,393","137,895,127"
"27","73","2 Alivë","Big tonka (feat. Lil Uzi Vert)","73,485,654","25,231","136,301,925"
"28","81","2 Alivë","Jus bëtter","72,514,203","33,800","134,500,068"
"29","142","2093","ILUV","70,777,776","48,663","131,279,326"
"30","189","Orphan","bigger thën everything","68,136,396","20,894","126,380,068"
"31","158","2093","Tell më","67,589,005","40,564","125,364,762"
"32","124","AftërLyfe","No morë talk","65,701,314","39,997","121,863,454"
"33","76","2 Alivë","Doublë","63,191,344","33,496","117,207,936"
"34","29","Up 2 Më","Ya Ya","60,419,820","20,508","112,067,286"
"35","275","Features","Yam","60,142,573","19,085","111,553,045"
"36","120","AftërLyfe","How it go","55,799,605","26,912","103,497,665"
"37","159","2093","U Should Know","52,435,385","29,004","97,257,676"
"38","27","Up 2 Më","Twizzy Rich","52,286,322","34,144","96,981,192"
"39","98","2 Alivë","Still countin","50,680,045","19,818","94,001,854"
"40","77","2 Alivë","Dub","50,560,497","17,247","93,780,115"
"41","21","Up 2 Më","Rokstar","50,235,543","22,299","93,177,387"
"42","118","AftërLyfe","Bëttr 0ff","50,182,847","41,764","93,079,646"
"43","218","Rich Minion","Rich Minion","48,304,821","7,366","89,596,265"
"44","107","Lyfë","Krank","47,368,451","28,663","87,859,476"
"45","151","2093","Psycho CEO","46,580,430","23,887","86,397,847"
"46","175","LYFESTYLE","ORCHESTRATË","46,183,904","106,656","85,662,366"
"47","122","AftërLyfe","Mysëlf","44,092,502","37,904","81,783,213"
"48","240","Rendezvous","Rendezvous (feat. Yeat)","44,067,833","385,922","86,216,203"
"49","10","Up 2 Më","Cmon","43,317,064","16,949","80,344,923"
"50","237","DOG HOUSE","DOG HOUSE (feat. Julia Wolf & Yeat)","42,697,645","88,904","83,492,127"
"51","25","Up 2 Më","Trëndy way (feat. SeptembersRich)","42,272,223","20,087","78,406,941"
"52","13","Up 2 Më","Got rich","42,012,281","19,790","77,924,798"
"53","17","Up 2 Më","Lying 4 fun","41,816,411","20,031","77,561,497"
"54","210","Trëndi","Fukit","40,983,937","17,628","76,017,416"
"55","220","King tonka","Heavy stunts (with Don Toliver)","38,710,000","24,309","71,799,695"
"56","79","2 Alivë","Hatër","36,985,798","21,328","68,601,627"
"57","112","Lyfë","Wat it feel lykë","36,426,731","18,545","67,564,664"
"58","156","2093","Stand On It (with Future)","36,247,657","15,082","67,232,516"
"59","222","GEEKED UP","GEEKED UP (FEAT. YEAT)","34,941,227","44,156","68,360,518"
