"#","Seq.","Album","Song","Spotify total","Spotify daily","AOD total"
"1","253","Features","IDGAF (feat. Yeat)","552,367,140","233,706","1,080,107,543"
"2","19","Up 2 Më","Monëy so big","461,361,143","122,721","855,737,723"
"3","108","Lyfë","Out thë way","445,603,648","143,239","826,510,547"
"4","141","2093","If We Being Rëal","344,004,725","247,464","638,063,747"
"5","103","Lyfë","Flawlëss (feat. Lil Uzi Vert)","303,563,628","93,723","563,053,156"
"6","110","Lyfë","Talk","301,703,820","87,479","559,603,564"
"7","66","4L","Sorry Bout That","253,840,539","73,369","470,826,223"
"8","138","2093","Breathe","235,572,295","111,579","436,942,084"
"9","91","2 Alivë","On tha linë","210,119,480","60,519","389,731,922"
"10","14","Up 2 Më","Gët Busy","192,808,727","62,046","357,623,747"
"11","184","Orphan","Already Rich","182,453,506","54,557","338,416,769"
"12","93","2 Alivë","Poppin","182,011,225","44,542","337,596,422"
"13","125","AftërLyfe","Nun id change","158,881,192","85,818","294,694,582"
"14","26","Up 2 Më","Turban","157,138,307","34,196","291,461,860"
"15","183","Orphan","My wrist","111,975,887","37,374","207,694,106"
"16","94","2 Alivë","Rackz got më (feat. Gunna)","110,108,792","23,193","204,230,998"
"17","207","Trëndi","Mad bout that","105,219,452","29,778","195,162,196"
"18","11","Up 2 Më","Dëserve it","98,660,236","16,575","182,996,090"
"19","23","Up 2 Më","Swërved It","97,414,186","31,191","180,684,903"
"20","273","Features","LOCK IT UP (feat. Yeat, midwxst & Matt Ox)","91,426,637","18,321","161,692,396"
"21","62","4L","Off Tha Lot","89,497,255","21,247","166,000,493"
"22","60","4L","Money Twërk","87,282,315","29,039","161,892,197"
"23","28","Up 2 Më","U could tëll","86,317,874","23,566","160,103,342"
"24","130","AftërLyfe","Split","71,804,919","16,068","133,184,553"
"25","73","2 Alivë","Big tonka (feat. Lil Uzi Vert)","68,718,730","19,146","127,460,256"
"26","109","Lyfë","Systëm","67,408,981","23,506","125,030,919"
"27","81","2 Alivë","Jus bëtter","67,080,068","17,765","124,420,848"
"28","182","Orphan","bigger thën everything","63,487,190","20,989","117,756,738"
"29","123","AftërLyfe","No morë talk","59,917,736","21,668","111,136,075"
"30","140","2093","ILUV","59,101,995","54,134","109,623,030"
"31","76","2 Alivë","Doublë","58,484,323","16,912","108,477,365"
"32","155","2093","Tell më","58,385,843","41,749","108,294,703"
"33","29","Up 2 Më","Ya Ya","56,750,415","15,693","105,261,293"
"34","241","Features","Yam","56,001,683","15,624","103,872,537"
"35","119","AftërLyfe","How it go","51,647,472","13,740","95,796,299"
"36","77","2 Alivë","Dub","47,656,846","10,705","88,394,442"
"37","98","2 Alivë","Still countin","47,223,253","13,067","87,590,209"
"38","213","Rich Minion","Rich Minion","47,123,156","5,124","87,404,548"
"39","21","Up 2 Më","Rokstar","46,356,619","14,952","85,982,766"
"40","27","Up 2 Më","Twizzy Rich","46,151,658","22,713","85,602,602"
"41","156","2093","U Should Know","45,478,746","30,623","84,354,478"
"42","117","AftërLyfe","Bëttr 0ff","43,870,350","21,873","81,371,207"
"43","107","Lyfë","Krank","42,752,384","26,846","79,297,592"
"44","148","2093","Psycho CEO","41,571,536","21,908","77,107,342"
"45","10","Up 2 Më","Cmon","40,643,066","11,785","75,385,205"
"46","13","Up 2 Më","Got rich","38,823,208","13,107","72,009,713"
"47","25","Up 2 Më","Trëndy way (feat. SeptembersRich)","38,729,284","13,034","71,835,501"
"48","17","Up 2 Më","Lying 4 fun","38,425,059","14,444","71,271,222"
"49","205","Trëndi","Fukit","37,655,913","10,855","69,844,601"
"50","121","AftërLyfe","Mysëlf","36,568,633","27,483","67,827,902"
"51","79","2 Alivë","Hatër","34,098,674","9,719","63,246,595"
"52","112","Lyfë","Wat it feel lykë","33,481,101","11,310","62,101,114"
"53","186","Orphan","Heavy stunts","33,309,715","20,243","61,783,225"
"54","153","2093","Stand On It (with Future)","33,123,917","13,775","61,438,605"
"55","208","Trëndi","Tonka 2","32,262,970","6,098","59,841,711"
"56","128","AftërLyfe","Shmunk (feat. YoungBoy Never Broke Again)","31,082,421","6,433","57,652,016"
"57","89","2 Alivë","Nvr again","30,426,757","11,601","56,435,883"
"58","95","2 Alivë","Rollin","30,373,816","10,300","56,337,688"
"59","263","Features","Fuk Tha Clout (feat. Yeat)","30,280,393","8,667","57,219,253"
"60","298","Features","5 2 Üh 60 (feat. Yeat)","29,925,435","9,830","55,506,026"
"61","83","2 Alivë","Kant rëlax","29,125,742","8,299","54,022,746"
"62","111","Lyfë","Up off X","28,089,821","11,786","52,101,308"
"63","216","GEEKED UP","GEEKED UP (FEAT. YEAT)","28,041,038","26,258","54,860,524"
"64","162","LYFESTYLE","GEEK TIMË","27,253,889","30,377","50,550,813"
"65","92","2 Alivë","Outsidë (feat. Young Thug)","27,217,959","9,821","50,484,169"
"66","36","Alivë","Diëd B4","27,018,095","9,056","50,113,459"
"67","144","2093","Morë","25,098,240","13,758","46,552,491"
"68","96","2 Alivë","Rëal six","24,898,919","8,344","46,182,788"
"69","172","LYFESTYLE","ORCHESTRATË","24,759,944","47,309","45,925,016"
"70","16","Up 2 Më","Kant changë","24,723,489","9,154","45,857,399"
"71","99","2 Alivë","Taliban","23,161,053","9,279","42,959,375"
"72","84","2 Alivë","Luh gëek","22,909,754","11,318","42,493,263"
"73","101","Lyfë","Can’t stop it","22,889,980","7,831","42,456,586"
"74","72","2 Alivë","3G (feat. Lil Uzi Vert)","22,690,515","6,454","42,086,616"
"75","127","AftërLyfe","Shhhh","22,318,114","10,005","41,395,883"
"76","78","2 Alivë","Gëek high (feat. Ken Carson)","21,797,881","7,283","40,430,949"
"77","217","GO AGAIN","GO AGAIN (feat. Superheaven)","21,554,872","28,832","39,980,192"
"78","231","The Bell","The Bell","21,427,742","44,941","39,744,411"
"79","146","2093","Nothing Changë","21,406,468","11,648","39,704,952"
"80","143","2093","Lyfestylë (with Lil Wayne)","21,046,478","9,647","39,037,238"
"81","179","2093","As We Speak (feat. Drake)","20,817,087","13,089","38,611,761"
"82","297","Features","Pop Out","19,561,070","3,267","35,768,727"
"83","49","Alivë","WAR 1","19,450,537","5,567","36,077,069"
"84","147","2093","Power Trip","19,250,217","9,322","35,705,514"
"85","20","Up 2 Më","Morning mudd","19,211,564","8,075","35,633,820"
"86","139","2093","Familia","19,020,219","46,430","35,278,911"
"87","70","4L","Tëslas & Rovers","18,700,966","6,456","34,686,757"
"88","132","AftërLyfe","Type monëy","18,689,389","8,568","34,665,284"
"89","165","LYFESTYLE","GONE 4 A MIN","18,434,070","26,049","34,191,715"
"90","129","AftërLyfe","Slamm","17,983,544","5,863","33,356,075"
"91","34","Alivë","Bäk 2 BED","17,734,789","7,265","32,894,681"
"92","211","No Handoutz","No Handoutz (feat. Yeat)","17,659,018","6,643","34,091,617"
"93","120","AftërLyfe","Hëavyweight","17,482,047","24,187","32,425,893"
"94","134","AftërLyfe","Woa...!","17,172,396","5,811","31,851,548"
"95","82","2 Alivë","Kant dië","16,930,995","9,368","31,403,795"
"96","215","King tonka","King tonka","16,731,079","6,182","31,032,989"
"97","22","Up 2 Më","Stayëd tha same","16,649,060","7,339","30,880,859"
"98","185","Orphan","Already Rich","16,354,122","825","30,333,805"
"99","157","LYFESTYLE","BË QUIET (FEAT. KODAK BLACK)","16,038,536","23,488","29,748,452"
"100","131","AftërLyfe","Sum 2 do","15,911,870","5,295","29,513,511"
"101","97","2 Alivë","Smooktobër","15,858,353","7,471","29,414,247"
"102","86","2 Alivë","Luv monëy (with Lancey Foux)","15,851,374","5,254","29,401,302"
"103","222","DANGEROUS SUMMER","COMË N GO","15,687,758","488,492","29,097,826"
"104","126","AftërLyfe","Rav3 p4rty (feat. Kranky Kranky)","15,579,571","4,718","28,897,159"
"105","137","2093","Bought The Earth","15,302,328","7,607","28,382,926"
"106","24","Up 2 Më","Told ya","14,799,510","7,459","27,450,293"
"107","80","2 Alivë","Jump","14,772,283","4,489","27,399,793"
"108","104","Lyfë","Got it all","14,566,563","5,773","27,018,221"
"109","116","AftërLyfe","Bad bënd / DëMON","14,538,958","5,167","26,967,019"
"110","87","2 Alivë","Narcoticz (feat. Yung Kayo)","14,500,153","7,298","26,895,043"
"111","57","4L","Goin Back 2 Ella","14,238,795","4,820","26,410,273"
"112","175","LYFESTYLE","STFU","14,147,141","11,323","26,240,272"
"113","220","DANGEROUS SUMMER","IM YEAT","14,082,377","129,866","26,120,147"
"114","18","Up 2 Më","Lët ya know","14,022,028","5,702","26,008,211"
"115","102","Lyfë","Comë on","13,874,568","5,408","25,734,701"
"116","115","AftërLyfe","Back up","13,753,536","5,350","25,510,209"
"117","151","2093","Run Thëy Mouth","13,463,639","7,679","24,972,505"
"118","113","AftërLyfe","7 nightz","13,352,784","4,585","24,766,890"
"119","114","AftërLyfe","Back homë","13,289,168","10,659","24,648,894"
"120","180","2093","Never quit","13,192,832","8,776","24,470,209"
"121","75","2 Alivë","Dnt lië","13,049,527","4,947","24,204,406"
"122","90","2 Alivë","Nëw turban","12,911,662","3,430","23,948,692"
"123","12","Up 2 Më","Factz","12,883,304","6,064","23,896,093"
"124","45","Alivë","Tonka","12,529,035","3,677","23,238,991"
"125","161","LYFESTYLE","FOREVER AGAIN","12,497,804","15,409","23,181,064"
"126","8","Up 2 Më","Bak on ëm","12,383,065","4,765","22,968,245"
"127","106","Lyfë","Killin ëm","12,328,633","5,423","22,867,284"
"128","68","4L","Talk 2 God","11,988,605","4,875","22,236,596"
"129","238","Features","Probably!","11,526,070","3,878","25,412,218"
"130","135","2093","1093","11,235,026","6,790","20,838,849"
"131","133","AftërLyfe","Watch","11,201,236","3,789","20,776,175"
"132","61","4L","Mountain Climbërs","11,188,447","4,060","20,752,454"
"133","105","Lyfë","Holy 1","11,137,601","4,512","20,658,144"
"134","122","AftërLyfe","Mëan feen (feat. Kranky Kranky)","11,039,590","4,604","20,476,352"
"135","166","LYFESTYLE","HEARD OF MË","11,026,225","23,273","20,451,563"
"136","51","Alivë","X ta C","10,981,617","3,834","20,368,824"
"137","152","2093","Shade","10,966,866","5,375","20,341,463"
"138","74","2 Alivë","Call më","10,936,680","4,126","20,285,474"
"139","136","2093","2093","10,821,826","4,913","20,072,441"
"140","85","2 Alivë","Luh m (feat. SeptembersRich)","10,795,687","3,209","20,023,959"
"141","154","2093","Team ceo","10,529,166","5,604","19,529,612"
"142","145","2093","Mr. Inbetweenit","10,475,264","5,219","19,429,634"
"143","124","AftërLyfe","Now (feat. Luh geeky)","10,429,482","3,199","19,344,717"
"144","218","5BRAZY","5BRAZY (FEAT. QUAVO)","10,352,736","8,890","19,202,368"
"145","53","4L","Big Stonëz","10,248,531","5,897","19,009,088"
"146","56","4L","Forëally / 4Ly","10,179,031","4,228","18,880,178"
"147","15","Up 2 Më","Hëy","10,014,108","4,811","18,574,277"
"148","118","AftërLyfe","Dëmon tied","10,012,280","3,695","18,570,887"
"149","149","2093","Psychocainë","9,996,454","5,937","18,541,532"
"150","277","Features","Cruisin' (feat. Yeat)","9,989,466","4,606","19,693,173"
"151","41","Alivë","Oh eX whY","9,777,638","2,918","18,135,670"
"152","232","Orphan","Cali","9,753,861","0","18,091,568"
"153","9","Up 2 Më","Callin më","9,686,268","4,005","17,966,196"
"154","150","2093","Riot & Set it off","9,659,401","4,754","17,916,363"
"155","142","2093","Keep Pushin","9,587,335","5,277","17,782,694"
"156","177","LYFESTYLE","THEY TELL MË","9,577,678","9,307","17,764,782"
"157","287","Features","CAN'T B ME (feat. Yeat)","9,514,756","2,239","17,648,074"
"158","274","Features","I Don’t Text Back (feat. Yeat)","9,464,626","3,408","19,975,850"
"159","229","DANGEROUS SUMMER","PUT IT ONG","9,230,122","152,949","17,120,131"
"160","221","DANGEROUS SUMMER","2TONE","9,204,794","171,511","17,073,153"
"161","264","Features","Not Da Same (feat. Yeat)","8,417,502","2,865","15,906,107"
"162","170","LYFESTYLE","NEW HIGH (FEAT. DON TOLIVER)","8,389,694","8,905","15,561,296"
"163","163","LYFESTYLE","GO2WORK (FEAT. SUMMRS)","8,336,267","7,943","15,462,199"
"164","160","LYFESTYLE","FLYTROOP","7,963,795","9,409","14,771,334"
"165","100","2 Alivë","Way back","7,886,476","4,593","14,627,922"
"166","88","2 Alivë","No commënt","7,484,061","2,793","13,881,518"
"167","174","LYFESTYLE","SPEEDBALL","7,439,926","7,467","13,799,656"
"168","206","Trëndi","Insidë out (feat. SeptembersRich)","7,405,062","1,941","13,734,990"
"169","168","LYFESTYLE","LYFESTYLE (FEAT. LIL DURK)","7,392,904","7,113","13,712,439"
"170","225","DANGEROUS SUMMER","LOCO","7,319,692","123,034","13,576,645"
"171","176","LYFESTYLE","THE COSTËS","7,035,572","8,148","13,049,656"
"172","210","YEET","YEET (feat. Yeat)","6,996,559","1,641","12,977,294"
"173","178","LYFESTYLE","U DONT KNOW LYFE","6,835,563","7,138","12,678,677"
"174","159","LYFESTYLE","FATË (BONUS)","6,772,690","9,205","12,562,059"
"175","171","LYFESTYLE","ON 1","6,658,812","8,836","12,350,837"
"176","291","Features","Appear","6,562,674","1,617","12,172,519"
"177","71","4L","WTF","6,335,214","2,458","11,750,624"
"178","173","LYFESTYLE","SO WHAT","6,183,333","6,645","11,468,914"
"179","236","Features","Work (feat. Yeat)","6,007,141","7,611","9,801,942"
"180","292","Features","Met Tha Devil (feat. Yeat)","5,744,774","2,419","10,655,470"
"181","167","LYFESTYLE","LYFE PARTY","5,668,066","8,177","10,513,191"
"182","164","LYFESTYLE","GOD TALKIN SHHH","5,558,547","6,364","10,310,054"
"183","158","LYFESTYLE","ELIMINATË","5,416,226","5,637","10,046,075"
"184","55","4L","Chanëlly","5,185,736","2,156","9,618,560"
"185","260","Features","zaza","5,070,900","817","9,405,561"
"186","169","LYFESTYLE","LYING 5 FUN","5,040,871","5,312","9,349,862"
"187","228","DANGEROUS SUMMER","OH I DID","4,966,262","73,407","9,211,477"
"188","255","Features","Cap to Me","4,929,747","4,336","9,303,674"
"189","293","Features","Hello (feat. Yeat)","4,800,600","2,290","8,904,205"
"190","42","Alivë","Sleeptalking","4,696,049","2,344","8,710,283"
"191","65","4L","Sidëwayz","4,667,594","1,933","8,657,504"
"192","230","DANGEROUS SUMMER","[ADL IS COMING]","4,584,845","68,477","8,504,020"
"193","59","4L","Livë Hi","4,567,026","2,224","8,470,970"
"194","32","Alivë","Balënci Feet","4,563,489","2,214","8,464,409"
"195","67","4L","Swërved It","4,554,483","2,121","8,447,705"
"196","58","4L","Jus Wokëup","4,420,675","1,851","8,199,516"
"197","219","Feël no wayz","Feël no wayz (Yeat mix)","4,385,367","9,124","8,134,026"
"198","214","hollon","hollon","4,347,396","1,527","8,063,597"
"199","224","DANGEROUS SUMMER","GROWING PAINS","4,325,410","66,522","8,022,818"
"200","52","4L","All I See","4,199,827","1,888","7,789,885"
"201","47","Alivë","Trëndy","4,156,887","2,156","7,710,239"
"202","63","4L","Ok Kool","4,122,131","1,716","7,645,773"
"203","227","DANGEROUS SUMMER","M.F.U.","4,082,680","55,430","7,572,599"
"204","223","DANGEROUS SUMMER","FLY NITË","4,057,266","58,913","7,525,461"
"205","64","4L","Provë sum (feat. SeptembersRich)","4,052,744","1,702","7,517,074"
"206","226","DANGEROUS SUMMER","LOOSE LEAF","3,981,544","48,184","7,385,011"
"207","252","Features","Orion's Belt","3,948,638","2,534","7,323,977"
"208","272","Features","Xtra Krazy (feat. Yeat)","3,782,955","1,831","7,016,666"
"209","69","4L","Trië 2 Tell U outro","3,635,592","1,944","6,743,336"
"210","31","Alivë","Always Alivë","3,554,959","1,818","6,593,777"
"211","46","Alivë","Tru to U","3,402,456","1,858","6,310,912"
"212","54","4L","Bëd Side","3,381,008","1,631","6,271,130"
"213","43","Alivë","Supër Test","3,332,672","1,803","6,181,476"
"214","50","Alivë","Wavëy Krazy","3,235,785","1,604","6,001,769"
"215","278","Features","TRIP OUT","3,137,319","20,693","5,722,705"
"216","48","Alivë","Twizzy","2,550,779","1,151","4,731,212"
"217","33","Alivë","Bizzy","2,436,873","1,187","4,519,938"
"218","38","Alivë","Feel it","2,403,945","1,220","4,458,863"
"219","40","Alivë","Liftëd","2,310,995","1,092","4,286,458"
"220","37","Alivë","Every Sunday","2,127,968","1,121","3,946,978"
"221","195","Different Creature","Can't Think","2,121,541","659","3,935,057"
"222","295","Features","Duh (feat. Yeat)","1,977,656","936","3,668,178"
"223","204","Flashey","Flashey","1,970,637","751","3,655,159"
"224","44","Alivë","Swërve","1,933,534","931","3,586,340"
"225","30","Alivë","2 Up","1,837,090","847","3,407,454"
"226","39","Alivë","Last Day","1,775,091","1,013","3,292,458"
"227","296","Features","Tesla (feat. Yeat)","1,755,863","837","3,256,794"
"228","35","Alivë","Cöming Down","1,607,634","920","2,981,857"
"229","6","Wake Up Call","Stay Up","1,339,645","440","2,484,788"
"230","294","Features","Been Off (feat. Yeat)","1,228,500","1,065","2,278,635"
"231","271","Features","Back Den (feat. Yeat)","1,174,886","634","2,179,191"
"232","281","Features","Shipped","1,124,504","341","2,085,742"
"233","308","Features","Steppin Out!","997,746","156","1,850,630"
"234","269","Features","Prada U","971,761","313","1,802,432"
"235","1","Wake Up Call","Admit It","953,277","441","1,768,148"
"236","234","Orphan","Mr. Inbetweenit","876,984","247","1,626,639"
"237","197","Different Creature","Goat Emoji","851,137","362","1,578,698"
"238","286","Features","Guap","824,073","577","1,528,499"
"239","188","Deep Blue Strips","Brink!","821,152","262","1,523,081"
"240","309","Features","Monster","795,334","188","1,475,194"
"241","248","Features","My Turn (feat. Yeat)","794,330","182","1,473,332"
"242","235","Orphan","Riot & Set it off","730,656","217","1,355,228"
"243","193","Number 1","Number 1","726,809","175","1,348,093"
"244","320","Features","MÖB","709,178","57","1,315,391"
"245","2","Wake Up Call","Alright","662,774","455","1,229,320"
"246","192","Big Geek Week","Big Geek Week","638,936","158","1,185,105"
"247","244","Features","Twizardry","599,618","0","1,112,178"
"248","187","Loot","Loot (feat. Jban$2Turnt)","591,950","166","1,097,955"
"249","191","Rockin It","Rockin It","588,004","178","1,090,636"
"250","7","Wake Up Call","This Is It","581,613","219","1,078,782"
"251","190","Deep Blue Strips","I Can Tell","555,280","180","1,029,939"
"252","327","Features","Ley Go - Slowed & Reverb","541,537","172","1,004,448"
"253","3","Wake Up Call","Celine","536,232","200","994,609"
"254","261","Features","More","531,179","185","1,022,953"
"255","200","Different Creature","Mixed Emotions","504,966","169","936,616"
"256","198","Different Creature","Heavenly","498,302","155","924,256"
"257","201","Different Creature","Pit Stop (Interlude)","489,454","214","907,844"
"258","5","Wake Up Call","Pilot","488,649","182","906,351"
"259","189","Deep Blue Strips","Going Out Sad","488,644","118","906,342"
"260","203","G550","G550","488,250","127","905,611"
"261","202","Not The Same","Not The Same","483,153","142","896,157"
"262","196","Different Creature","Convertible (feat. DareDevil)","476,764","145","884,307"
"263","301","Features","Real High","459,252","57","851,825"
"264","199","Different Creature","How I Eat","450,078","140","834,809"
