"#","Seq.","Album","Song","Spotify total","Spotify daily","AOD total"
"1","255","Features","IDGAF (feat. Yeat)","558,406,074","237,976","1,091,916,171"
"2","19","Up 2 Më","Monëy so big","464,436,047","124,362","861,441,088"
"3","108","Lyfë","Out thë way","449,306,515","145,123","833,378,666"
"4","141","2093","If We Being Rëal","350,416,581","257,243","649,956,529"
"5","103","Lyfë","Flawlëss (feat. Lil Uzi Vert)","305,933,135","95,367","567,448,144"
"6","110","Lyfë","Talk","303,868,966","85,159","563,619,500"
"7","66","4L","Sorry Bout That","255,674,896","74,283","474,228,609"
"8","138","2093","Breathe","238,389,693","113,382","442,167,824"
"9","91","2 Alivë","On tha linë","211,669,479","80,619","392,606,878"
"10","14","Up 2 Më","Gët Busy","193,767,345","58,501","359,401,802"
"11","181","Orphan","Already Rich","183,876,050","62,545","341,055,320"
"12","93","2 Alivë","Poppin","183,117,898","46,737","339,649,091"
"13","125","AftërLyfe","Nun id change","161,178,407","109,032","298,955,482"
"14","26","Up 2 Më","Turban","157,994,409","36,761","293,049,767"
"15","183","Orphan","My wrist","112,972,922","41,437","209,543,418"
"16","94","2 Alivë","Rackz got më (feat. Gunna)","110,733,032","26,021","205,388,845"
"17","207","Trëndi","Mad bout that","105,983,922","34,023","196,580,144"
"18","11","Up 2 Më","Dëserve it","99,086,573","18,279","183,786,865"
"19","23","Up 2 Më","Swërved It","98,191,781","35,208","182,127,195"
"20","275","Features","LOCK IT UP (feat. Yeat, midwxst & Matt Ox)","91,950,213","22,414","162,618,365"
"21","62","4L","Off Tha Lot","90,101,582","24,393","167,121,405"
"22","60","4L","Money Twërk","88,147,968","39,805","163,497,820"
"23","28","Up 2 Më","U could tëll","86,971,396","27,631","161,315,501"
"24","130","AftërLyfe","Split","72,231,090","18,676","133,975,020"
"25","73","2 Alivë","Big tonka (feat. Lil Uzi Vert)","69,215,341","20,979","128,381,375"
"26","109","Lyfë","Systëm","68,077,734","30,787","126,271,329"
"27","81","2 Alivë","Jus bëtter","67,579,564","21,826","125,347,318"
"28","184","Orphan","bigger thën everything","64,071,789","25,764","118,841,059"
"29","140","2093","ILUV","60,549,165","59,836","112,307,257"
"30","123","AftërLyfe","No morë talk","60,487,118","25,454","112,192,171"
"31","155","2093","Tell më","59,473,364","45,240","110,311,849"
"32","76","2 Alivë","Doublë","58,921,904","19,924","109,288,995"
"33","29","Up 2 Më","Ya Ya","57,141,118","16,344","105,985,974"
"34","242","Features","Yam","56,463,873","18,728","104,729,812"
"35","119","AftërLyfe","How it go","52,052,860","18,649","96,548,217"
"36","77","2 Alivë","Dub","47,943,111","11,885","88,925,409"
"37","98","2 Alivë","Still countin","47,586,534","15,602","88,264,026"
"38","213","Rich Minion","Rich Minion","47,254,108","5,526","87,647,439"
"39","27","Up 2 Më","Twizzy Rich","46,797,228","28,120","86,800,013"
"40","21","Up 2 Më","Rokstar","46,753,556","16,913","86,719,009"
"41","156","2093","U Should Know","46,259,730","32,511","85,803,056"
"42","117","AftërLyfe","Bëttr 0ff","44,415,958","24,291","82,383,207"
"43","107","Lyfë","Krank","42,777,983","27,662","79,345,073"
"44","148","2093","Psycho CEO","42,151,562","24,881","78,183,180"
"45","10","Up 2 Më","Cmon","40,926,800","12,022","75,911,478"
"46","13","Up 2 Më","Got rich","39,134,439","12,473","72,586,987"
"47","25","Up 2 Më","Trëndy way (feat. SeptembersRich)","39,094,545","15,892","72,512,992"
"48","17","Up 2 Më","Lying 4 fun","38,785,223","15,306","71,939,258"
"49","205","Trëndi","Fukit","37,979,639","17,315","70,445,052"
"50","121","AftërLyfe","Mysëlf","37,333,519","33,221","69,246,621"
"51","79","2 Alivë","Hatër","34,357,726","11,276","63,727,088"
"52","186","Orphan","Heavy stunts","33,891,322","23,629","62,861,996"
"53","112","Lyfë","Wat it feel lykë","33,771,684","12,385","62,640,090"
"54","153","2093","Stand On It (with Future)","33,485,302","14,827","62,108,906"
"55","208","Trëndi","Tonka 2","32,435,865","7,819","60,162,399"
"56","128","AftërLyfe","Shmunk (feat. YoungBoy Never Broke Again)","31,260,621","7,611","57,982,543"
"57","89","2 Alivë","Nvr again","30,734,895","13,494","57,007,421"
"58","95","2 Alivë","Rollin","30,659,532","12,190","56,867,637"
"59","265","Features","Fuk Tha Clout (feat. Yeat)","30,502,218","8,486","57,638,424"
"60","300","Features","5 2 Üh 60 (feat. Yeat)","30,144,393","8,303","55,912,151"
"61","83","2 Alivë","Kant rëlax","29,364,356","11,875","54,465,330"
"62","216","GEEKED UP","GEEKED UP (FEAT. YEAT)","28,725,830","28,415","56,200,276"
"63","111","Lyfë","Up off X","28,384,356","11,448","52,647,615"
"64","221","DANGEROUS SUMMER","COMË N GO","28,219,116","584,449","52,341,126"
"65","162","LYFESTYLE","GEEK TIMË","28,006,656","30,376","51,947,053"
"66","92","2 Alivë","Outsidë (feat. Young Thug)","27,477,216","11,108","50,965,042"
"67","36","Alivë","Diëd B4","27,265,796","11,615","50,572,898"
"68","172","LYFESTYLE","ORCHESTRATË","26,227,443","64,200","48,646,949"
"69","144","2093","Morë","25,457,400","14,916","47,218,665"
"70","96","2 Alivë","Rëal six","25,122,483","9,583","46,597,457"
"71","16","Up 2 Më","Kant changë","24,993,906","11,708","46,358,971"
"72","99","2 Alivë","Taliban","23,380,305","9,264","43,366,046"
"73","84","2 Alivë","Luh gëek","23,194,963","10,971","43,022,272"
"74","101","Lyfë","Can’t stop it","23,118,432","10,493","42,880,321"
"75","72","2 Alivë","3G (feat. Lil Uzi Vert)","22,858,066","6,972","42,397,392"
"76","127","AftërLyfe","Shhhh","22,539,794","9,162","41,807,057"
"77","231","The Bell","The Bell","22,475,684","40,076","41,688,145"
"78","217","GO AGAIN","GO AGAIN (feat. Superheaven)","22,264,133","29,010","41,295,736"
"79","78","2 Alivë","Gëek high (feat. Ken Carson)","22,000,400","8,804","40,806,583"
"80","146","2093","Nothing Changë","21,716,817","13,342","40,280,591"
"81","143","2093","Lyfestylë (with Lil Wayne)","21,297,644","10,499","39,503,104"
"82","179","2093","As We Speak (feat. Drake)","21,201,417","15,628","39,324,621"
"83","139","2093","Familia","19,765,766","56,722","36,661,760"
"84","299","Features","Pop Out","19,652,673","3,969","35,936,229"
"85","49","Alivë","WAR 1","19,613,545","6,621","36,379,419"
"86","147","2093","Power Trip","19,499,602","10,496","36,168,076"
"87","20","Up 2 Më","Morning mudd","19,426,136","9,737","36,031,810"
"88","165","LYFESTYLE","GONE 4 A MIN","19,144,428","29,203","35,509,295"
"89","132","AftërLyfe","Type monëy","18,928,879","9,751","35,109,492"
"90","70","4L","Tëslas & Rovers","18,889,895","8,345","35,037,185"
"91","129","AftërLyfe","Slamm","18,139,012","6,856","33,644,438"
"92","120","AftërLyfe","Hëavyweight","18,126,572","26,424","33,621,365"
"93","34","Alivë","Bäk 2 BED","17,949,860","10,628","33,293,597"
"94","211","No Handoutz","No Handoutz (feat. Yeat)","17,814,892","6,094","34,392,539"
"95","134","AftërLyfe","Woa...!","17,325,699","6,202","32,135,897"
"96","82","2 Alivë","Kant dië","17,168,645","9,945","31,844,591"
"97","215","King tonka","King tonka","16,900,468","6,834","31,347,173"
"98","22","Up 2 Më","Stayëd tha same","16,830,845","7,746","31,218,036"
"99","219","DANGEROUS SUMMER","IM YEAT","16,800,210","96,364","31,161,214"
"100","157","LYFESTYLE","BË QUIET (FEAT. KODAK BLACK)","16,595,545","22,045","30,781,599"
"101","185","Orphan","Already Rich","16,383,713","1,374","30,388,691"
"102","97","2 Alivë","Smooktobër","16,053,082","7,865","29,775,433"
"103","131","AftërLyfe","Sum 2 do","16,050,761","5,925","29,771,128"
"104","86","2 Alivë","Luv monëy (with Lancey Foux)","16,002,493","6,015","29,681,600"
"105","126","AftërLyfe","Rav3 p4rty (feat. Kranky Kranky)","15,712,636","5,465","29,143,970"
"106","137","2093","Bought The Earth","15,503,820","8,628","28,756,655"
"107","230","DOG HOUSE","DOG HOUSE (feat. Julia Wolf & Yeat)","15,217,493","484,215","29,756,529"
"108","24","Up 2 Më","Told ya","14,994,825","8,366","27,812,566"
"109","80","2 Alivë","Jump","14,893,301","5,091","27,624,258"
"110","104","Lyfë","Got it all","14,709,375","5,921","27,283,110"
"111","87","2 Alivë","Narcoticz (feat. Yung Kayo)","14,676,906","7,026","27,222,886"
"112","116","AftërLyfe","Bad bënd / DëMON","14,667,997","5,555","27,206,362"
"113","175","LYFESTYLE","STFU","14,451,223","12,297","26,804,287"
"114","57","4L","Goin Back 2 Ella","14,375,689","5,744","26,664,186"
"115","18","Up 2 Më","Lët ya know","14,185,677","7,279","26,311,749"
"116","102","Lyfë","Comë on","14,014,300","5,563","25,993,877"
"117","115","AftërLyfe","Back up","13,881,289","6,230","25,747,167"
"118","151","2093","Run Thëy Mouth","13,658,993","8,396","25,334,850"
"119","114","AftërLyfe","Back homë","13,558,524","12,054","25,148,499"
"120","113","AftërLyfe","7 nightz","13,476,873","5,315","24,997,052"
"121","180","2093","Never quit","13,416,200","9,800","24,884,515"
"122","75","2 Alivë","Dnt lië","13,194,865","6,198","24,473,980"
"123","12","Up 2 Më","Factz","13,045,809","7,163","24,197,510"
"124","90","2 Alivë","Nëw turban","13,014,754","4,140","24,139,908"
"125","161","LYFESTYLE","FOREVER AGAIN","12,896,128","17,607","23,919,880"
"126","45","Alivë","Tonka","12,615,776","3,412","23,399,880"
"127","8","Up 2 Më","Bak on ëm","12,515,718","5,419","23,214,291"
"128","106","Lyfë","Killin ëm","12,464,092","5,643","23,118,534"
"129","228","DANGEROUS SUMMER","PUT IT ONG","12,423,778","112,872","23,043,760"
"130","220","DANGEROUS SUMMER","2TONE","12,345,629","136,573","22,898,808"
"131","68","4L","Talk 2 God","12,113,705","4,765","22,468,633"
